#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         420    0.982857    0.980917 4.11177e-05
         421    0.982872    0.980922 4.12813e-05
         422    0.982887    0.980927 4.14453e-05
         423    0.982902    0.980931 4.16096e-05
         424    0.982917    0.980936 4.17743e-05
         425    0.982932    0.980941 4.19393e-05
         426    0.982948    0.980945 4.21046e-05
         427    0.982963     0.98095 4.22702e-05
         428    0.982978    0.980955 4.24362e-05
         429    0.982993     0.98096 4.26025e-05
         430    0.983009    0.980964 4.27692e-05
         431    0.983024    0.980969 4.29362e-05
         432     0.98304    0.980974 4.31035e-05
         433    0.983055    0.980979 4.32712e-05
         434    0.983071    0.980984 4.34392e-05
         435    0.983087    0.980988 4.36076e-05
         436    0.983102    0.980993 4.37763e-05
         437    0.983118    0.980998 4.39453e-05
         438    0.983134    0.981003 4.41147e-05
         439     0.98315    0.981008 4.42844e-05
         440    0.983166    0.981013 4.44545e-05
         441    0.983182    0.981018 4.46249e-05
         442    0.983198    0.981023 4.47956e-05
         443    0.983214    0.981028 4.49667e-05
         444     0.98323    0.981032 4.51381e-05
         445    0.983246    0.981037 4.53099e-05
         446    0.983262    0.981042  4.5482e-05
         447    0.983278    0.981047 4.56545e-05
         448    0.983295    0.981052 4.58274e-05
         449    0.983311    0.981057 4.60005e-05
         450    0.983327    0.981063 4.61741e-05
         451    0.983344    0.981068 4.63479e-05
         452     0.98336    0.981073 4.65221e-05
         453    0.983377    0.981078 4.66967e-05
         454    0.983394    0.981083 4.68716e-05
         455     0.98341    0.981088 4.70469e-05
         456    0.983427    0.981093 4.72225e-05
         457    0.983444    0.981098 4.73985e-05
         458    0.983461    0.981103 4.75749e-05
         459    0.983477    0.981109 4.77515e-05
         460    0.983494    0.981114 4.79286e-05
         461    0.983511    0.981119  4.8106e-05
         462    0.983528    0.981124 4.82837e-05
         463    0.983546    0.981129 4.84618e-05
         464    0.983563    0.981135 4.86403e-05
         465     0.98358     0.98114 4.88191e-05
         466    0.983597    0.981145 4.89983e-05
         467    0.983614     0.98115 4.91779e-05
         468    0.983632    0.981156 4.93578e-05
         469    0.983649    0.981161  4.9538e-05
         470    0.983667    0.981166 4.97186e-05
         471    0.983684    0.981172 4.98996e-05
         472    0.983702    0.981177  5.0081e-05
         473    0.983719    0.981183 5.02627e-05
         474    0.983737    0.981188 5.04448e-05
         475    0.983755    0.981193 5.06272e-05
         476    0.983773    0.981199   5.081e-05
         477    0.983791    0.981204 5.09932e-05
         478    0.983808     0.98121 5.11768e-05
         479    0.983826    0.981215 5.13607e-05
         480    0.983844    0.981221  5.1545e-05
         481    0.983863    0.981226 5.17297e-05
         482    0.983881    0.981232 5.19147e-05
         483    0.983899    0.981237 5.21001e-05
         484    0.983917    0.981243 5.22859e-05
         485    0.983935    0.981248 5.24721e-05
         486    0.983954    0.981254 5.26586e-05
         487    0.983972    0.981259 5.28455e-05
         488    0.983991    0.981265 5.30328e-05
         489    0.984009    0.981271 5.32205e-05
         490    0.984028    0.981276 5.34085e-05
         491    0.984046    0.981282 5.35969e-05
         492    0.984065    0.981287 5.37857e-05
         493    0.984084    0.981293 5.39749e-05
         494    0.984103    0.981299 5.41644e-05
         495    0.984122    0.981304 5.43544e-05
         496     0.98414     0.98131 5.45447e-05
         497    0.984159    0.981316 5.47354e-05
         498    0.984179    0.981322 5.49265e-05
         499    0.984198    0.981327  5.5118e-05
         500    0.984217    0.981333 5.53098e-05
         501    0.984236    0.981339  5.5502e-05
         502    0.984255    0.981345 5.56947e-05
         503    0.984275    0.981351 5.58877e-05
         504    0.984294    0.981357 5.60811e-05
         505    0.984313    0.981362 5.62748e-05
         506    0.984333    0.981368  5.6469e-05
         507    0.984352    0.981374 5.66636e-05
         508    0.984372     0.98138 5.68585e-05
         509    0.984392    0.981386 5.70539e-05
         510    0.984412    0.981392 5.72496e-05
         511    0.984431    0.981398 5.74457e-05
         512    0.984451    0.981404 5.76423e-05
         513    0.984471     0.98141 5.78392e-05
         514    0.984491    0.981416 5.80365e-05
         515    0.984511    0.981422 5.82342e-05
         516    0.984531    0.981428 5.84323e-05
         517    0.984551    0.981434 5.86308e-05
         518    0.984572     0.98144 5.88297e-05
         519    0.984592    0.981446  5.9029e-05
         520    0.984612    0.981452 5.92287e-05
         521    0.984633    0.981458 5.94288e-05
         522    0.984653    0.981464 5.96293e-05
         523    0.984674     0.98147 5.98302e-05
         524    0.984694    0.981477 6.00315e-05
         525    0.984715    0.981483 6.02332e-05
         526    0.984736    0.981489 6.04354e-05
         527    0.984756    0.981495 6.06379e-05
         528    0.984777    0.981501 6.08408e-05
         529    0.984798    0.981508 6.10442e-05
         530    0.984819    0.981514 6.12479e-05
         531     0.98484     0.98152 6.14521e-05
         532    0.984861    0.981526 6.16566e-05
         533    0.984882    0.981533 6.18616e-05
