#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2043   -0.421765   -0.349925  0.00203822
        2044   -0.439713   -0.349969   0.0020377
        2045   -0.435243   -0.350011  0.00203713
        2046   -0.459714   -0.350064  0.00203684
        2047   -0.457298   -0.350117  0.00203652
        2048   -0.482024   -0.350181  0.00203654
        2049   -0.450153    -0.35023  0.00203613
        2050   -0.449527   -0.350278  0.00203572
        2051   -0.437898   -0.350321  0.00203517
        2052   -0.443645   -0.350366  0.00203469
        2053   -0.430135   -0.350405  0.00203407
        2054   -0.412205   -0.350435   0.0020333
        2055   -0.419937   -0.350469  0.00203259
        2056   -0.425428   -0.350506  0.00203193
        2057   -0.422858   -0.350541  0.00203125
        2058   -0.390198    -0.35056  0.00203035
        2059   -0.434439   -0.350601  0.00202977
        2060    -0.43463   -0.350642   0.0020292
        2061   -0.429283    -0.35068  0.00202857
        2062   -0.429492   -0.350718  0.00202795
        2063   -0.451769   -0.350767  0.00202756
        2064    -0.43231   -0.350807  0.00202696
        2065   -0.406365   -0.350833  0.00202616
        2066   -0.428311   -0.350871  0.00202552
        2067   -0.438022   -0.350913  0.00202498
        2068    -0.45182   -0.350962  0.00202459
        2069   -0.422757   -0.350997  0.00202391
        2070   -0.440995    -0.35104   0.0020234
        2071    -0.42067   -0.351074   0.0020227
        2072   -0.374599   -0.351085  0.00202176
        2073   -0.362339    -0.35109  0.00202079
        2074   -0.381794   -0.351105  0.00201987
        2075    -0.39648   -0.351127  0.00201901
        2076    -0.42433   -0.351162  0.00201835
        2077   -0.412481   -0.351192  0.00201759
        2078   -0.444376   -0.351237  0.00201712
        2079   -0.426238   -0.351273  0.00201647
        2080   -0.422558   -0.351307  0.00201579
        2081   -0.393803   -0.351328  0.00201493
        2082   -0.416061   -0.351359   0.0020142
        2083   -0.405514   -0.351385   0.0020134
        2084   -0.422269   -0.351419  0.00201272
        2085   -0.416496    -0.35145    0.002012
        2086   -0.427618   -0.351486  0.00201137
        2087   -0.445841   -0.351532  0.00201091
        2088   -0.451186   -0.351579  0.00201051
        2089   -0.451698   -0.351627  0.00201012
        2090   -0.461042    -0.35168  0.00200984
        2091   -0.452804   -0.351728  0.00200946
        2092   -0.412335   -0.351757  0.00200871
        2093   -0.436499   -0.351797  0.00200816
        2094   -0.427539   -0.351834  0.00200753
        2095   -0.428156    -0.35187   0.0020069
        2096   -0.391156   -0.351889  0.00200603
        2097   -0.398785   -0.351911   0.0020052
        2098   -0.404771   -0.351936   0.0020044
        2099    -0.40697   -0.351963  0.00200362
        2100   -0.402233   -0.351986  0.00200281
        2101   -0.402366    -0.35201    0.002002
        2102   -0.414352    -0.35204  0.00200126
        2103   -0.373042    -0.35205  0.00200034
        2104   -0.395863   -0.352071  0.00199949
        2105   -0.435042    -0.35211  0.00199893
        2106   -0.428013   -0.352146  0.00199831
        2107    -0.41644   -0.352177  0.00199759
        2108   -0.388283   -0.352194  0.00199672
        2109   -0.410143   -0.352221  0.00199596
        2110   -0.388038   -0.352238  0.00199509
        2111   -0.404067   -0.352263  0.00199429
        2112      -0.414   -0.352292  0.00199356
        2113   -0.419983   -0.352324  0.00199288
        2114   -0.402962   -0.352348  0.00199208
        2115   -0.419103    -0.35238  0.00199139
        2116   -0.385295   -0.352395  0.00199051
        2117   -0.398793   -0.352417  0.00198969
        2118   -0.386977   -0.352434  0.00198881
        2119    -0.38933   -0.352451  0.00198795
        2120   -0.444676   -0.352494  0.00198749
        2121   -0.448064    -0.35254  0.00198706
        2122    -0.43606   -0.352579  0.00198652
        2123   -0.427408   -0.352614  0.00198589
        2124   -0.421931   -0.352647  0.00198523
        2125   -0.424963   -0.352681  0.00198458
        2126   -0.432536   -0.352718  0.00198401
        2127   -0.434421   -0.352757  0.00198345
        2128   -0.436442   -0.352796   0.0019829
        2129   -0.391273   -0.352814  0.00198205
        2130   -0.412938   -0.352842  0.00198132
        2131   -0.431318   -0.352879  0.00198074
        2132   -0.415935   -0.352909  0.00198003
        2133   -0.387135   -0.352925  0.00197917
        2134   -0.386166    -0.35294   0.0019783
        2135   -0.404505   -0.352965  0.00197752
        2136   -0.412382   -0.352992  0.00197679
        2137   -0.412534    -0.35302  0.00197606
        2138   -0.413647   -0.353049  0.00197534
        2139   -0.409803   -0.353075  0.00197459
        2140    -0.40996   -0.353102  0.00197385
        2141   -0.372292   -0.353111  0.00197295
        2142   -0.427863   -0.353146  0.00197234
        2143   -0.457167   -0.353194  0.00197201
        2144   -0.476332   -0.353252  0.00197193
        2145   -0.447824   -0.353296   0.0019715
        2146   -0.469496    -0.35335  0.00197133
        2147   -0.440871   -0.353391  0.00197083
        2148   -0.443025   -0.353432  0.00197036
        2149   -0.434389    -0.35347   0.0019698
        2150   -0.433655   -0.353507  0.00196924
        2151   -0.437527   -0.353546  0.00196871
        2152   -0.409517   -0.353572  0.00196796
        2153   -0.422442   -0.353604  0.00196731
        2154   -0.426301   -0.353638  0.00196669
        2155   -0.422917    -0.35367  0.00196604
        2156   -0.436668   -0.353709   0.0019655
        2157   -0.434032   -0.353746  0.00196494
        2158   -0.443741   -0.353788  0.00196448
        2159   -0.438566   -0.353827  0.00196396
        2160   -0.419462   -0.353857  0.00196328
        2161   -0.383034   -0.353871  0.00196242
        2162   -0.430625   -0.353906  0.00196184
        2163   -0.434006   -0.353943  0.00196128
        2164   -0.436116   -0.353981  0.00196074
        2165   -0.435754   -0.354019   0.0019602
        2166   -0.438721   -0.354058  0.00195968
        2167   -0.432051   -0.354094  0.00195911
        2168   -0.419339   -0.354124  0.00195844
        2169   -0.436793   -0.354162   0.0019579
        2170   -0.434628   -0.354199  0.00195735
        2171     -0.4447   -0.354241  0.00195689
        2172   -0.446719   -0.354284  0.00195646
        2173   -0.455232    -0.35433  0.00195611
        2174   -0.419332    -0.35436  0.00195544
        2175   -0.424657   -0.354392   0.0019548
        2176   -0.440307   -0.354432  0.00195431
        2177   -0.442233   -0.354472  0.00195382
        2178   -0.440588   -0.354512  0.00195333
        2179   -0.435035   -0.354549  0.00195278
        2180   -0.450794   -0.354593  0.00195238
        2181   -0.424521   -0.354625  0.00195175
        2182   -0.409618    -0.35465  0.00195102
        2183   -0.444736   -0.354691  0.00195056
        2184   -0.437021   -0.354729  0.00195003
        2185   -0.431921   -0.354764  0.00194946
        2186   -0.443118   -0.354805  0.00194899
        2187    -0.45728   -0.354852  0.00194866
        2188   -0.456952   -0.354898  0.00194833
        2189   -0.445279    -0.35494  0.00194787
        2190   -0.459501   -0.354987  0.00194757
        2191   -0.448388    -0.35503  0.00194715
        2192   -0.438647   -0.355068  0.00194663
        2193   -0.447345    -0.35511   0.0019462
        2194   -0.420632    -0.35514  0.00194554
        2195   -0.409711   -0.355165  0.00194482
        2196   -0.408679   -0.355189  0.00194408
        2197   -0.425346   -0.355221  0.00194346
        2198   -0.396588    -0.35524  0.00194267
        2199   -0.438965   -0.355278  0.00194216
        2200   -0.445096   -0.355319   0.0019417
        2201    -0.45252   -0.355363  0.00194132
        2202   -0.458003    -0.35541    0.001941
        2203   -0.468086   -0.355461  0.00194079
        2204   -0.466457   -0.355511  0.00194057
        2205   -0.454065   -0.355556   0.0019402
        2206   -0.439238   -0.355594  0.00193969
        2207   -0.460907   -0.355642   0.0019394
        2208   -0.454411   -0.355686  0.00193904
        2209   -0.447477   -0.355728   0.0019386
        2210   -0.415444   -0.355755  0.00193792
        2211   -0.394031   -0.355772  0.00193712
        2212   -0.379135   -0.355783  0.00193627
        2213   -0.388992   -0.355798  0.00193545
        2214   -0.423866   -0.355829  0.00193482
        2215    -0.41563   -0.355856  0.00193414
        2216   -0.427522   -0.355888  0.00193353
        2217   -0.439814   -0.355926  0.00193303
        2218   -0.446634   -0.355967  0.00193259
        2219   -0.460958   -0.356014   0.0019323
        2220   -0.429724   -0.356047  0.00193172
        2221   -0.415463   -0.356074  0.00193103
        2222   -0.439649   -0.356112  0.00193053
        2223   -0.443355   -0.356151  0.00193006
        2224    -0.44096   -0.356189  0.00192957
        2225   -0.450651   -0.356231  0.00192917
        2226   -0.456845   -0.356277  0.00192883
        2227   -0.430029    -0.35631  0.00192825
        2228   -0.393598   -0.356326  0.00192746
        2229   -0.429647   -0.356359  0.00192687
        2230   -0.376317   -0.356368  0.00192603
        2231    -0.41008   -0.356392  0.00192532
        2232   -0.406788   -0.356415  0.00192459
        2233   -0.400146   -0.356435  0.00192382
        2234   -0.402222   -0.356455  0.00192307
        2235    -0.44286   -0.356494   0.0019226
        2236   -0.486522   -0.356552  0.00192262
        2237   -0.429736   -0.356585  0.00192204
        2238    -0.45679   -0.356629   0.0019217
        2239   -0.443997   -0.356668  0.00192124
        2240   -0.441171   -0.356706  0.00192075
        2241   -0.448875   -0.356747  0.00192034
        2242   -0.466975   -0.356796  0.00192011
        2243   -0.424705   -0.356827  0.00191949
        2244   -0.414572   -0.356852  0.00191881
        2245   -0.426387   -0.356883   0.0019182
        2246   -0.420517   -0.356912  0.00191756
        2247    -0.43109   -0.356945  0.00191699
        2248   -0.442488   -0.356983  0.00191651
        2249    -0.42956   -0.357015  0.00191593
        2250   -0.415381   -0.357041  0.00191526
        2251   -0.425605   -0.357071  0.00191465
        2252   -0.462991   -0.357118  0.00191438
        2253   -0.447015   -0.357158  0.00191394
        2254   -0.449294   -0.357199  0.00191353
        2255    -0.44128   -0.357236  0.00191304
        2256   -0.424218   -0.357266  0.00191243
        2257    -0.42843   -0.357298  0.00191184
        2258   -0.424605   -0.357328  0.00191122
        2259   -0.425376   -0.357358  0.00191062
        2260   -0.450765   -0.357399  0.00191022
        2261   -0.453105   -0.357441  0.00190984
        2262   -0.457323   -0.357485  0.00190951
        2263    -0.46731   -0.357534  0.00190928
        2264   -0.465214   -0.357582  0.00190903
        2265   -0.471254   -0.357632  0.00190885
        2266   -0.446989   -0.357671  0.00190841
        2267   -0.425582   -0.357701   0.0019078
        2268   -0.454088   -0.357744  0.00190744
        2269   -0.441295    -0.35778  0.00190695
        2270   -0.439711   -0.357817  0.00190645
        2271   -0.460308   -0.357862  0.00190615
        2272   -0.451464   -0.357903  0.00190575
        2273   -0.437926   -0.357938  0.00190524
        2274   -0.467991   -0.357986  0.00190502
        2275   -0.454617   -0.358029  0.00190465
        2276   -0.470909   -0.358079  0.00190446
        2277   -0.457244   -0.358122  0.00190412
        2278   -0.445016    -0.35816  0.00190367
        2279   -0.444951   -0.358198  0.00190322
        2280   -0.432439   -0.358231  0.00190266
        2281   -0.436874   -0.358265  0.00190214
        2282   -0.432156   -0.358298  0.00190158
        2283   -0.443691   -0.358335  0.00190111
        2284   -0.433087   -0.358368  0.00190056
        2285   -0.425153   -0.358397  0.00189996
        2286   -0.430144   -0.358428  0.00189938
        2287   -0.440516   -0.358464  0.00189889
        2288   -0.445046   -0.358502  0.00189844
        2289   -0.437322   -0.358537  0.00189792
        2290   -0.433746   -0.358569  0.00189738
        2291   -0.445148   -0.358607  0.00189693
        2292   -0.458105   -0.358651   0.0018966
        2293   -0.450029   -0.358691  0.00189619
        2294   -0.447279   -0.358729  0.00189575
        2295   -0.419953   -0.358756  0.00189512
        2296   -0.400888   -0.358774  0.00189438
        2297   -0.403147   -0.358794  0.00189365
        2298   -0.370409   -0.358799  0.00189284
        2299   -0.364907   -0.358801  0.00189201
        2300   -0.354807   -0.358799  0.00189119
        2301   -0.378937   -0.358808  0.00189039
        2302   -0.377484   -0.358816  0.00188959
        2303    -0.37371   -0.358823  0.00188878
        2304    -0.38793   -0.358835    0.001888
        2305   -0.370368    -0.35884  0.00188719
        2306   -0.342795   -0.358833  0.00188638
        2307   -0.346785   -0.358828  0.00188557
        2308   -0.350102   -0.358824  0.00188476
        2309   -0.364365   -0.358827  0.00188394
        2310    -0.38738   -0.358839  0.00188317
        2311   -0.385645   -0.358851  0.00188239
        2312   -0.414515   -0.358875  0.00188173
        2313   -0.414647   -0.358899  0.00188107
        2314   -0.395733   -0.358915  0.00188032
        2315   -0.388069   -0.358928  0.00187955
        2316   -0.383256   -0.358938  0.00187877
        2317   -0.382189   -0.358948  0.00187799
        2318   -0.393908   -0.358963  0.00187724
        2319   -0.410641   -0.358985  0.00187656
        2320   -0.418594   -0.359011  0.00187593
        2321   -0.414773   -0.359035  0.00187527
        2322   -0.392261   -0.359049  0.00187452
        2323   -0.374462   -0.359056  0.00187373
        2324   -0.369964   -0.359061  0.00187293
        2325   -0.372723   -0.359067  0.00187213
        2326   -0.410512   -0.359089  0.00187145
        2327   -0.413433   -0.359112   0.0018708
        2328   -0.400791    -0.35913  0.00187008
        2329   -0.385541   -0.359141  0.00186931
        2330   -0.395661   -0.359157  0.00186857
        2331   -0.394462   -0.359172  0.00186783
        2332   -0.377846    -0.35918  0.00186705
        2333   -0.376988   -0.359188  0.00186626
        2334   -0.393993   -0.359203  0.00186552
        2335    -0.38832   -0.359215  0.00186477
        2336   -0.386505   -0.359227  0.00186401
        2337   -0.358395   -0.359227  0.00186321
        2338   -0.375317   -0.359233  0.00186242
        2339   -0.363105   -0.359235  0.00186163
        2340   -0.366323   -0.359238  0.00186083
        2341   -0.384693   -0.359249  0.00186007
        2342   -0.361763    -0.35925  0.00185928
        2343   -0.393937   -0.359265  0.00185854
        2344   -0.394787    -0.35928  0.00185781
        2345    -0.41782   -0.359305  0.00185719
        2346    -0.40452   -0.359324   0.0018565
        2347   -0.384031   -0.359335  0.00185573
        2348   -0.390166   -0.359348  0.00185499
        2349   -0.418784   -0.359373  0.00185437
        2350   -0.397841    -0.35939  0.00185366
        2351   -0.403787   -0.359408  0.00185296
        2352   -0.369157   -0.359413  0.00185218
        2353    -0.40208   -0.359431  0.00185148
        2354   -0.429036    -0.35946  0.00185093
        2355   -0.425522   -0.359488  0.00185036
        2356    -0.40698   -0.359509  0.00184968
        2357   -0.412588   -0.359531  0.00184904
        2358   -0.392167   -0.359545   0.0018483
        2359   -0.413525   -0.359568  0.00184766
        2360   -0.411426    -0.35959  0.00184701
        2361   -0.387218   -0.359601  0.00184626
        2362   -0.398739   -0.359618  0.00184556
        2363   -0.430895   -0.359648  0.00184502
        2364   -0.413482   -0.359671  0.00184438
        2365   -0.417886   -0.359696  0.00184377
        2366   -0.425016   -0.359723  0.00184319
        2367   -0.399644    -0.35974  0.00184249
        2368   -0.425617   -0.359768  0.00184192
        2369   -0.404799   -0.359787  0.00184125
        2370    -0.41886   -0.359812  0.00184064
        2371   -0.415016   -0.359835  0.00184001
        2372   -0.450288   -0.359873  0.00183963
        2373   -0.414002   -0.359896  0.00183899
        2374   -0.447239   -0.359933  0.00183859
        2375   -0.450575   -0.359971  0.00183821
        2376   -0.471103   -0.360018  0.00183803
        2377   -0.471563   -0.360065  0.00183786
        2378   -0.439822   -0.360098  0.00183739
        2379   -0.442884   -0.360133  0.00183695
        2380   -0.443742   -0.360168  0.00183651
        2381   -0.450577   -0.360206  0.00183613
        2382   -0.424632   -0.360233  0.00183556
        2383   -0.463172   -0.360276   0.0018353
        2384   -0.464246    -0.36032  0.00183505
        2385   -0.454867    -0.36036   0.0018347
        2386    -0.45381   -0.360399  0.00183435
        2387   -0.451972   -0.360437  0.00183399
        2388   -0.480943   -0.360488  0.00183391
        2389    -0.47888   -0.360537  0.00183381
        2390   -0.463147    -0.36058  0.00183355
        2391   -0.469621   -0.360626  0.00183335
        2392    -0.43394   -0.360656  0.00183284
        2393   -0.468903   -0.360702  0.00183263
        2394   -0.427803    -0.36073  0.00183208
        2395   -0.416769   -0.360753  0.00183146
        2396   -0.445848   -0.360789  0.00183104
        2397   -0.459496    -0.36083  0.00183074
        2398   -0.490822   -0.360884  0.00183078
        2399   -0.505483   -0.360944  0.00183101
        2400   -0.482167   -0.360995  0.00183095
        2401   -0.465399   -0.361038   0.0018307
        2402   -0.470253   -0.361084   0.0018305
        2403   -0.486629   -0.361136  0.00183049
        2404    -0.46856   -0.361181  0.00183027
        2405   -0.461984   -0.361223  0.00182999
        2406   -0.443906   -0.361257  0.00182955
        2407   -0.470341   -0.361302  0.00182935
        2408   -0.478033   -0.361351  0.00182923
        2409   -0.481583   -0.361401  0.00182915
        2410   -0.473298   -0.361447  0.00182899
        2411   -0.466832   -0.361491  0.00182875
        2412   -0.454037   -0.361529  0.00182839
        2413   -0.467263   -0.361573  0.00182816
        2414   -0.431787   -0.361602  0.00182763
        2415   -0.475723   -0.361649  0.00182749
        2416   -0.466615   -0.361693  0.00182725
        2417   -0.437699   -0.361724  0.00182676
        2418   -0.424444    -0.36175  0.00182619
        2419   -0.437847   -0.361782  0.00182571
        2420   -0.446466   -0.361817  0.00182529
        2421   -0.450689   -0.361853   0.0018249
        2422   -0.446064   -0.361888  0.00182448
        2423    -0.44637   -0.361923  0.00182406
        2424   -0.439695   -0.361955  0.00182359
        2425   -0.464922   -0.361997  0.00182333
        2426   -0.478129   -0.362045  0.00182321
        2427    -0.47149    -0.36209  0.00182302
        2428   -0.457337    -0.36213  0.00182269
        2429   -0.451043   -0.362166   0.0018223
        2430   -0.444603     -0.3622  0.00182187
        2431   -0.453008   -0.362238   0.0018215
        2432    -0.41979   -0.362261  0.00182091
        2433   -0.449405   -0.362297  0.00182051
        2434   -0.447348   -0.362332   0.0018201
        2435   -0.437971   -0.362363  0.00181962
        2436   -0.376719   -0.362369  0.00181888
        2437   -0.379109   -0.362376  0.00181815
        2438   -0.429643   -0.362403  0.00181761
        2439   -0.425168   -0.362429  0.00181705
        2440    -0.45901   -0.362469  0.00181673
        2441    -0.45852   -0.362508  0.00181642
        2442   -0.455019   -0.362546  0.00181607
        2443   -0.454583   -0.362584  0.00181571
        2444   -0.429277   -0.362611  0.00181518
        2445   -0.435103   -0.362641  0.00181468
        2446   -0.444228   -0.362674  0.00181424
        2447   -0.433315   -0.362703  0.00181373
        2448   -0.422167   -0.362727  0.00181315
        2449   -0.437867   -0.362758  0.00181267
        2450   -0.449753   -0.362793  0.00181228
        2451   -0.440078   -0.362825  0.00181181
        2452   -0.451136   -0.362861  0.00181143
        2453   -0.460401   -0.362901  0.00181113
        2454   -0.464305   -0.362942  0.00181086
        2455   -0.415483   -0.362963  0.00181025
        2456   -0.391723   -0.362975  0.00180955
        2457   -0.381444   -0.362982  0.00180883
        2458   -0.386084   -0.362992  0.00180812
        2459   -0.376407   -0.362997  0.00180739
        2460   -0.434995   -0.363027   0.0018069
        2461   -0.452903   -0.363063  0.00180653
        2462   -0.440189   -0.363094  0.00180607
        2463   -0.431677   -0.363122  0.00180555
        2464   -0.404801   -0.363139   0.0018049
        2465   -0.427289   -0.363165  0.00180435
        2466   -0.417422   -0.363187  0.00180375
        2467   -0.449723   -0.363222  0.00180336
        2468   -0.463969   -0.363263  0.00180309
        2469    -0.43741   -0.363293  0.00180261
        2470   -0.446289   -0.363327   0.0018022
        2471   -0.390638   -0.363338   0.0018015
        2472    -0.38991   -0.363349  0.00180081
        2473   -0.412129   -0.363368  0.00180019
        2474   -0.405349   -0.363385  0.00179954
        2475    -0.44259   -0.363417   0.0017991
        2476   -0.452081   -0.363453  0.00179872
        2477   -0.451968   -0.363489  0.00179835
        2478    -0.44819   -0.363523  0.00179795
        2479   -0.446919   -0.363557  0.00179754
        2480     -0.4349   -0.363585  0.00179705
        2481   -0.408855   -0.363604  0.00179642
        2482   -0.429473    -0.36363  0.00179589
        2483   -0.431607   -0.363658  0.00179537
        2484   -0.425102   -0.363682  0.00179482
        2485   -0.426257   -0.363707  0.00179428
        2486   -0.455406   -0.363744  0.00179393
        2487   -0.432695   -0.363772  0.00179343
        2488   -0.426126   -0.363797  0.00179288
        2489   -0.429783   -0.363824  0.00179236
        2490   -0.425765   -0.363849  0.00179181
        2491   -0.418588   -0.363871  0.00179122
        2492   -0.422976   -0.363894  0.00179066
        2493    -0.43658   -0.363923  0.00179018
        2494   -0.383879   -0.363931  0.00178948
        2495   -0.383984   -0.363939  0.00178878
        2496   -0.420978   -0.363962  0.00178821
        2497   -0.419962   -0.363985  0.00178764
        2498   -0.436033   -0.364014  0.00178715
        2499   -0.415297   -0.364034  0.00178656
        2500    -0.41538   -0.364055  0.00178596
        2501   -0.437343   -0.364084  0.00178549
        2502    -0.41946   -0.364106  0.00178491
        2503     -0.4279   -0.364132  0.00178438
        2504   -0.423425   -0.364155  0.00178382
        2505   -0.411507   -0.364174  0.00178321
        2506   -0.419799   -0.364196  0.00178264
        2507   -0.422415    -0.36422  0.00178208
        2508   -0.421542   -0.364242  0.00178151
        2509    -0.39578   -0.364255  0.00178085
        2510   -0.398985   -0.364269  0.00178019
        2511   -0.422688   -0.364292  0.00177963
        2512   -0.455332   -0.364328   0.0017793
        2513   -0.453869   -0.364364  0.00177894
        2514   -0.456789   -0.364401  0.00177862
        2515   -0.454885   -0.364437  0.00177827
        2516   -0.442551   -0.364468  0.00177784
        2517   -0.433928   -0.364495  0.00177734
        2518   -0.424996   -0.364519   0.0017768
        2519   -0.415046   -0.364539  0.00177621
        2520   -0.434214   -0.364567  0.00177572
        2521    -0.41595   -0.364587  0.00177513
        2522   -0.420338    -0.36461  0.00177457
        2523   -0.414589   -0.364629  0.00177397
        2524    -0.42967   -0.364655  0.00177346
        2525   -0.422632   -0.364678   0.0017729
        2526   -0.423432   -0.364701  0.00177235
        2527   -0.427005   -0.364726  0.00177182
        2528   -0.421686   -0.364749  0.00177127
        2529    -0.41134   -0.364767  0.00177066
        2530    -0.40839   -0.364784  0.00177005
        2531   -0.409703   -0.364802  0.00176944
        2532   -0.379957   -0.364808  0.00176875
        2533   -0.369392    -0.36481  0.00176805
        2534   -0.363845   -0.364809  0.00176735
        2535   -0.378299   -0.364815  0.00176666
        2536   -0.374036   -0.364818  0.00176597
        2537   -0.362136   -0.364817  0.00176527
        2538   -0.369437   -0.364819  0.00176458
        2539   -0.360777   -0.364817  0.00176389
        2540    -0.39516   -0.364829  0.00176323
        2541   -0.392963    -0.36484  0.00176257
        2542   -0.387525   -0.364849   0.0017619
        2543   -0.400135   -0.364863  0.00176126
        2544   -0.366054   -0.364864  0.00176057
        2545   -0.375742   -0.364868  0.00175988
        2546   -0.368817    -0.36487  0.00175919
        2547   -0.359513   -0.364867   0.0017585
        2548   -0.373355   -0.364871  0.00175782
        2549   -0.402896   -0.364886  0.00175719
        2550   -0.387359   -0.364895  0.00175652
        2551   -0.405336    -0.36491  0.00175591
        2552   -0.391875   -0.364921  0.00175525
        2553   -0.417282   -0.364941  0.00175468
        2554   -0.398827   -0.364955  0.00175405
        2555   -0.423946   -0.364978  0.00175351
        2556   -0.395523    -0.36499  0.00175287
        2557   -0.414604   -0.365009  0.00175229
        2558   -0.426882   -0.365033  0.00175177
        2559   -0.419702   -0.365055  0.00175122
        2560   -0.389966   -0.365064  0.00175056
        2561   -0.409656   -0.365082  0.00174996
        2562    -0.40942   -0.365099  0.00174936
        2563   -0.426162   -0.365123  0.00174884
        2564   -0.402091   -0.365137  0.00174822
        2565   -0.412825   -0.365156  0.00174764
        2566   -0.395872   -0.365168    0.001747
        2567   -0.408452   -0.365185   0.0017464
        2568   -0.404744     -0.3652  0.00174579
        2569   -0.413784   -0.365219  0.00174521
        2570   -0.401052   -0.365233  0.00174459
        2571   -0.390285   -0.365243  0.00174394
        2572   -0.396753   -0.365255   0.0017433
        2573   -0.412622   -0.365274  0.00174272
        2574    -0.41038   -0.365291  0.00174213
        2575    -0.41487    -0.36531  0.00174156
        2576   -0.402031   -0.365325  0.00174094
        2577   -0.399087   -0.365338  0.00174032
        2578   -0.400456   -0.365351   0.0017397
        2579   -0.400014   -0.365365  0.00173907
        2580   -0.402653   -0.365379  0.00173846
        2581   -0.398764   -0.365392  0.00173783
        2582    -0.38995   -0.365402  0.00173719
        2583   -0.372968   -0.365405  0.00173652
        2584   -0.388006   -0.365413  0.00173587
        2585   -0.377407   -0.365418   0.0017352
        2586   -0.387602   -0.365427  0.00173455
        2587   -0.379105   -0.365432  0.00173389
        2588   -0.380554   -0.365438  0.00173323
        2589   -0.370564    -0.36544  0.00173256
        2590   -0.370717   -0.365442  0.00173189
        2591   -0.336813   -0.365431  0.00173126
        2592   -0.385623   -0.365438  0.00173061
        2593    -0.36606   -0.365439  0.00172994
        2594   -0.381553   -0.365445  0.00172929
        2595   -0.384892   -0.365452  0.00172864
        2596    -0.40318   -0.365467  0.00172803
        2597   -0.392861   -0.365477   0.0017274
        2598   -0.407228   -0.365493  0.00172681
        2599   -0.402574   -0.365508   0.0017262
        2600   -0.403996   -0.365523   0.0017256
        2601   -0.402996   -0.365537    0.001725
        2602   -0.418224   -0.365557  0.00172445
        2603   -0.397539    -0.36557  0.00172384
        2604   -0.410654   -0.365587  0.00172326
        2605   -0.442429   -0.365616  0.00172285
        2606   -0.441529   -0.365645  0.00172244
        2607   -0.389607   -0.365655   0.0017218
        2608   -0.425486   -0.365678  0.00172129
        2609   -0.449534    -0.36571  0.00172093
        2610   -0.435824   -0.365737  0.00172048
        2611   -0.440041   -0.365765  0.00172006
        2612   -0.440933   -0.365794  0.00171964
        2613   -0.442328   -0.365823  0.00171923
        2614   -0.426265   -0.365846  0.00171873
        2615    -0.43292   -0.365872  0.00171827
        2616   -0.421568   -0.365893  0.00171774
        2617   -0.422984   -0.365915  0.00171722
        2618   -0.432042    -0.36594  0.00171675
        2619   -0.442859    -0.36597  0.00171635
        2620   -0.412659   -0.365987  0.00171579
        2621   -0.453393   -0.366021  0.00171545
        2622   -0.454977   -0.366055  0.00171514
        2623   -0.456529   -0.366089  0.00171483
        2624   -0.452675   -0.366122  0.00171449
        2625   -0.454265   -0.366156  0.00171417
        2626    -0.45035   -0.366188  0.00171382
        2627     -0.4493   -0.366219  0.00171346
        2628   -0.447987   -0.366251  0.00171309
        2629   -0.438706   -0.366278  0.00171266
        2630   -0.449309    -0.36631   0.0017123
        2631   -0.430159   -0.366334  0.00171182
        2632   -0.442795   -0.366363  0.00171141
        2633   -0.431044   -0.366388  0.00171094
        2634   -0.424166    -0.36641  0.00171043
        2635   -0.443318   -0.366439  0.00171003
        2636   -0.446926   -0.366469  0.00170965
        2637   -0.439208   -0.366497  0.00170923
        2638    -0.43414   -0.366522  0.00170877
        2639   -0.413898    -0.36654  0.00170822
        2640   -0.411402   -0.366557  0.00170766
        2641   -0.392604   -0.366567  0.00170704
        2642   -0.416344   -0.366586   0.0017065
        2643   -0.413057   -0.366604  0.00170594
        2644    -0.40607   -0.366619  0.00170536
        2645   -0.416893   -0.366638  0.00170482
        2646   -0.393257   -0.366648  0.00170421
        2647    -0.40518   -0.366662  0.00170363
        2648   -0.415941   -0.366681  0.00170308
        2649   -0.414381   -0.366699  0.00170254
        2650    -0.39429   -0.366709  0.00170193
        2651   -0.409643   -0.366726  0.00170136
        2652    -0.43375   -0.366751  0.00170091
        2653   -0.422344   -0.366772   0.0017004
        2654   -0.389402    -0.36678  0.00169978
        2655    -0.42735   -0.366803  0.00169929
        2656   -0.415141   -0.366821  0.00169875
        2657   -0.413632   -0.366839   0.0016982
        2658   -0.389493   -0.366847  0.00169758
        2659   -0.390741   -0.366856  0.00169697
        2660   -0.404238    -0.36687  0.00169639
        2661   -0.356184   -0.366866  0.00169575
        2662   -0.304551   -0.366843  0.00169528
        2663   -0.373614   -0.366846  0.00169464
        2664   -0.393403   -0.366856  0.00169404
        2665   -0.413775   -0.366873  0.00169349
        2666   -0.409079   -0.366889  0.00169293
        2667   -0.411505   -0.366906  0.00169238
        2668   -0.411234   -0.366922  0.00169183
        2669   -0.406964   -0.366937  0.00169126
        2670   -0.399822    -0.36695  0.00169067
        2671   -0.413062   -0.366967  0.00169013
        2672   -0.412209   -0.366984  0.00168958
        2673    -0.40237   -0.366997    0.001689
        2674   -0.400075   -0.367009  0.00168841
        2675   -0.359223   -0.367007  0.00168778
        2676   -0.442795   -0.367035  0.00168739
        2677   -0.443089   -0.367063    0.001687
