#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2829    -7.65704    -7.55193  0.00188276
        2830    -7.59352    -7.55195  0.00188215
        2831     -7.5603    -7.55195  0.00188149
        2832     -7.5392    -7.55195  0.00188083
        2833    -7.53538    -7.55194  0.00188017
        2834    -7.56638    -7.55195  0.00187952
        2835    -7.55987    -7.55195  0.00187886
        2836    -7.56732    -7.55195   0.0018782
        2837     -7.5858    -7.55197  0.00187758
        2838    -7.56868    -7.55197  0.00187693
        2839    -7.65788    -7.55201  0.00187664
        2840    -7.57086    -7.55202  0.00187599
        2841    -7.61756    -7.55204  0.00187547
        2842    -7.65319    -7.55207  0.00187515
        2843    -7.58376    -7.55209  0.00187452
        2844    -7.55235    -7.55209  0.00187386
        2845    -7.56995    -7.55209  0.00187321
        2846    -7.58707     -7.5521  0.00187259
        2847    -7.64511    -7.55214  0.00187222
        2848    -7.65343    -7.55217   0.0018719
        2849    -7.66308    -7.55221  0.00187165
        2850    -7.58922    -7.55222  0.00187104
        2851    -7.57044    -7.55223  0.00187039
        2852    -7.57786    -7.55224  0.00186976
        2853    -7.56395    -7.55224  0.00186911
        2854     -7.5618    -7.55225  0.00186846
        2855    -7.63131    -7.55227  0.00186801
        2856    -7.48054    -7.55225  0.00186752
        2857    -7.45795    -7.55222  0.00186716
        2858    -7.52836    -7.55221  0.00186652
        2859    -7.51755     -7.5522  0.00186591
        2860     -7.5781    -7.55221  0.00186528
        2861    -7.58891    -7.55222  0.00186467
        2862    -7.57078    -7.55222  0.00186403
        2863    -7.57756    -7.55223   0.0018634
        2864    -7.67025    -7.55227  0.00186321
        2865    -7.74032    -7.55234  0.00186371
        2866    -7.67425    -7.55238  0.00186355
        2867    -7.61861    -7.55241  0.00186304
        2868     -7.6682    -7.55245  0.00186283
        2869    -7.63368    -7.55247  0.00186239
        2870    -7.64162    -7.55251    0.001862
        2871    -7.64514    -7.55254  0.00186164
        2872    -7.67859    -7.55258   0.0018615
        2873    -7.68721    -7.55263  0.00186145
        2874    -7.66074    -7.55267  0.00186118
        2875    -7.57592    -7.55267  0.00186055
        2876    -7.60102    -7.55269  0.00185998
        2877    -7.59065     -7.5527  0.00185938
        2878    -7.61193    -7.55272  0.00185885
        2879    -7.67564    -7.55277  0.00185869
        2880    -7.65587     -7.5528  0.00185839
        2881    -7.71086    -7.55286  0.00185855
        2882    -7.67739     -7.5529  0.00185841
        2883    -7.60958    -7.55292  0.00185787
        2884     -7.6098    -7.55294  0.00185733
        2885    -7.59337    -7.55295  0.00185674
        2886    -7.63473    -7.55298  0.00185631
        2887    -7.63645    -7.55301   0.0018559
        2888     -7.6675    -7.55305  0.00185568
        2889    -7.62212    -7.55308  0.00185519
        2890    -7.57034    -7.55308  0.00185456
        2891    -7.56271    -7.55308  0.00185392
        2892     -7.5944     -7.5531  0.00185333
        2893    -7.60793    -7.55312  0.00185279
        2894    -7.61174    -7.55314  0.00185226
        2895    -7.54551    -7.55314  0.00185162
        2896    -7.47003    -7.55311   0.0018512
        2897    -7.48632    -7.55308  0.00185071
        2898    -7.55136    -7.55308  0.00185007
        2899    -7.61349     -7.5531  0.00184955
        2900    -7.53762     -7.5531  0.00184892
        2901    -7.48446    -7.55308  0.00184843
        2902    -7.54758    -7.55307   0.0018478
        2903    -7.59556    -7.55309  0.00184722
        2904    -7.65118    -7.55312  0.00184689
        2905    -7.57799    -7.55313  0.00184627
        2906     -7.5735    -7.55314  0.00184565
        2907    -7.65655    -7.55317  0.00184536
        2908    -7.65365    -7.55321  0.00184505
        2909    -7.63504    -7.55324  0.00184463
        2910    -7.65679    -7.55327  0.00184434
        2911    -7.65468    -7.55331  0.00184403
        2912    -7.62579    -7.55333  0.00184357
        2913    -7.70836    -7.55338   0.0018437
        2914    -7.63281    -7.55341  0.00184327
        2915    -7.56782    -7.55342  0.00184265
        2916    -7.59399    -7.55343  0.00184207
        2917    -7.65875    -7.55347  0.00184179
        2918    -7.63126    -7.55349  0.00184135
        2919      -7.692    -7.55354  0.00184133
        2920    -7.62491    -7.55356  0.00184086
        2921    -7.52366    -7.55355  0.00184026
        2922    -7.50546    -7.55354  0.00183971
        2923    -7.53653    -7.55353  0.00183909
        2924    -7.52745    -7.55352  0.00183848
        2925    -7.49784     -7.5535  0.00183795
        2926    -7.51591    -7.55349  0.00183736
        2927    -7.56957     -7.5535  0.00183675
        2928     -7.5638     -7.5535  0.00183612
        2929    -7.59588    -7.55352  0.00183555
        2930     -7.5883    -7.55353  0.00183496
        2931    -7.65146    -7.55356  0.00183464
        2932    -7.60256    -7.55358  0.00183409
        2933    -7.64714    -7.55361  0.00183374
        2934    -7.69002    -7.55366  0.00183371
        2935    -7.58728    -7.55367  0.00183312
        2936     -7.5962    -7.55368  0.00183255
        2937      -7.493    -7.55366  0.00183204
        2938    -7.39201    -7.55361  0.00183225
        2939    -7.46857    -7.55358  0.00183185
        2940    -7.49853    -7.55356  0.00183132
        2941    -7.54051    -7.55355  0.00183071
        2942    -7.53052    -7.55355   0.0018301
        2943      -7.505    -7.55353  0.00182955
        2944     -7.5306    -7.55352  0.00182895
        2945    -7.58606    -7.55353  0.00182836
        2946    -7.56906    -7.55354  0.00182775
        2947     -7.5835    -7.55355  0.00182716
        2948    -7.53628    -7.55354  0.00182655
        2949    -7.62561    -7.55357  0.00182609
        2950    -7.60224    -7.55358  0.00182555
        2951    -7.61092     -7.5536  0.00182503
        2952    -7.62563    -7.55363  0.00182458
        2953    -7.59943    -7.55364  0.00182402
        2954    -7.61139    -7.55366  0.00182351
        2955    -7.54946    -7.55366  0.00182289
        2956    -7.50582    -7.55364  0.00182235
        2957     -7.5421    -7.55364  0.00182174
        2958    -7.56399    -7.55364  0.00182113
        2959    -7.63145    -7.55367   0.0018207
        2960    -7.61578    -7.55369  0.00182021
        2961    -7.57227     -7.5537   0.0018196
        2962    -7.55399     -7.5537  0.00181899
        2963    -7.51924    -7.55369  0.00181841
        2964    -7.47697    -7.55366  0.00181798
        2965    -7.49864    -7.55364  0.00181746
        2966    -7.53204    -7.55363  0.00181686
        2967    -7.50494    -7.55362  0.00181633
        2968    -7.43094    -7.55358  0.00181618
        2969    -7.37567    -7.55352  0.00181656
        2970    -7.36608    -7.55345  0.00181705
        2971    -7.36832    -7.55339   0.0018175
        2972       -7.34    -7.55332  0.00181831
        2973    -7.37059    -7.55326  0.00181873
        2974     -7.2979    -7.55317  0.00182015
        2975    -7.36293    -7.55311  0.00182066
        2976    -7.44296    -7.55307  0.00182042
        2977    -7.40986    -7.55302  0.00182045
        2978    -7.44748    -7.55299  0.00182018
        2979    -7.48382    -7.55296  0.00181972
        2980    -7.47722    -7.55294  0.00181929
        2981    -7.44953     -7.5529  0.00181901
        2982    -7.49941    -7.55289  0.00181849
        2983    -7.53666    -7.55288  0.00181788
        2984    -7.55096    -7.55288  0.00181727
        2985    -7.60768     -7.5529  0.00181676
        2986    -7.64166    -7.55293  0.00181639
        2987    -7.61408    -7.55295   0.0018159
        2988    -7.58104    -7.55296  0.00181532
        2989    -7.61407    -7.55298  0.00181483
        2990    -7.64905    -7.55301   0.0018145
        2991    -7.63658    -7.55304  0.00181411
        2992     -7.6451    -7.55307  0.00181377
        2993    -7.61112    -7.55309  0.00181326
        2994    -7.63511    -7.55312  0.00181286
        2995    -7.60908    -7.55313  0.00181236
        2996    -7.71121    -7.55319  0.00181252
        2997    -7.68433    -7.55323  0.00181244
        2998    -7.65829    -7.55327  0.00181218
        2999     -7.6796    -7.55331  0.00181206
        3000    -7.71477    -7.55336  0.00181226
        3001    -7.64749    -7.55339  0.00181192
        3002    -7.62669    -7.55342  0.00181148
        3003    -7.68375    -7.55346   0.0018114
        3004    -7.74776    -7.55353  0.00181195
        3005    -7.76372     -7.5536   0.0018127
        3006    -7.79348    -7.55368  0.00181385
        3007    -7.83418    -7.55377  0.00181565
        3008    -7.74943    -7.55383  0.00181621
        3009    -7.74727     -7.5539  0.00181674
        3010    -7.68806    -7.55394  0.00181668
        3011    -7.73852      -7.554  0.00181711
        3012     -7.6487    -7.55404  0.00181678
        3013    -7.55762    -7.55404  0.00181618
        3014    -7.53399    -7.55403  0.00181559
        3015      -7.496    -7.55401  0.00181509
        3016    -7.51001      -7.554  0.00181455
        3017    -7.44123    -7.55396  0.00181433
        3018    -7.47757    -7.55393  0.00181391
        3019     -7.5083    -7.55392  0.00181337
        3020    -7.45516    -7.55389  0.00181306
        3021    -7.49251    -7.55387  0.00181258
        3022    -7.50186    -7.55385  0.00181206
        3023    -7.51734    -7.55384   0.0018115
        3024    -7.51216    -7.55382  0.00181095
        3025    -7.39357    -7.55377  0.00181113
        3026    -7.44317    -7.55373   0.0018109
        3027    -7.50623    -7.55372  0.00181037
        3028    -7.47063    -7.55369  0.00180998
        3029     -7.4665    -7.55366  0.00180961
        3030    -7.40795    -7.55361  0.00180965
        3031    -7.46293    -7.55358   0.0018093
        3032    -7.45613    -7.55355  0.00180899
        3033    -7.52391    -7.55354  0.00180842
        3034    -7.56702    -7.55355  0.00180783
        3035    -7.60382    -7.55356  0.00180731
        3036    -7.67471     -7.5536  0.00180715
        3037    -7.69052    -7.55365  0.00180712
        3038    -7.66865    -7.55369  0.00180692
        3039    -7.62575    -7.55371  0.00180648
        3040    -7.61294    -7.55373    0.001806
        3041    -7.59811    -7.55374  0.00180546
        3042    -7.58586    -7.55375   0.0018049
        3043    -7.56592    -7.55376  0.00180431
        3044    -7.50683    -7.55374  0.00180378
        3045    -7.53662    -7.55374   0.0018032
        3046    -7.49287    -7.55372  0.00180272
        3047    -7.45969    -7.55369  0.00180239
        3048    -7.44003    -7.55365  0.00180218
        3049    -7.47593    -7.55362  0.00180177
        3050    -7.42634    -7.55358  0.00180167
        3051    -7.42517    -7.55354  0.00180157
        3052    -7.35274    -7.55347  0.00180218
        3053    -7.38171    -7.55342  0.00180247
        3054    -7.34751    -7.55335  0.00180314
        3055    -7.38331    -7.55329   0.0018034
        3056    -7.31748    -7.55322  0.00180446
        3057    -7.30524    -7.55314   0.0018057
        3058    -7.39643    -7.55308  0.00180583
        3059    -7.39742    -7.55303  0.00180596
        3060    -7.40626    -7.55299  0.00180601
        3061    -7.46114    -7.55296  0.00180567
        3062    -7.52336    -7.55295   0.0018051
        3063    -7.52993    -7.55294  0.00180453
        3064    -7.52232    -7.55293  0.00180397
        3065    -7.55551    -7.55293  0.00180338
        3066    -7.50807    -7.55291  0.00180285
        3067    -7.48912    -7.55289  0.00180238
        3068    -7.49885    -7.55288  0.00180188
        3069    -7.45423    -7.55284  0.00180158
        3070    -7.52971    -7.55284  0.00180101
        3071    -7.50661    -7.55282  0.00180048
        3072    -7.47738     -7.5528  0.00180007
        3073    -7.39919    -7.55275  0.00180017
        3074     -7.3586    -7.55268   0.0018007
        3075    -7.37066    -7.55262  0.00180108
        3076    -7.37476    -7.55257  0.00180143
        3077    -7.34201     -7.5525  0.00180214
        3078     -7.3328    -7.55243  0.00180297
        3079    -7.26745    -7.55233  0.00180476
        3080    -7.30416    -7.55225  0.00180597
        3081    -7.30931    -7.55218   0.0018071
        3082    -7.39785    -7.55212  0.00180721
        3083    -7.45679    -7.55209  0.00180689
        3084    -7.48715    -7.55207  0.00180642
        3085    -7.51148    -7.55206  0.00180589
        3086    -7.54547    -7.55206   0.0018053
        3087    -7.56674    -7.55206  0.00180472
        3088    -7.56552    -7.55207  0.00180415
        3089    -7.57587    -7.55207  0.00180358
        3090    -7.54641    -7.55207  0.00180299
        3091    -7.51868    -7.55206  0.00180244
        3092    -7.56866    -7.55207  0.00180187
        3093    -7.53598    -7.55206  0.00180129
        3094    -7.51736    -7.55205  0.00180075
        3095    -7.62494    -7.55207  0.00180032
        3096    -7.65231    -7.55211  0.00180003
        3097    -7.57027    -7.55211  0.00179946
        3098    -7.61778    -7.55213    0.001799
        3099    -7.61483    -7.55215  0.00179853
        3100    -7.64247    -7.55218  0.00179819
        3101    -7.57715    -7.55219  0.00179763
        3102    -7.56075    -7.55219  0.00179705
        3103     -7.5729     -7.5522  0.00179648
        3104    -7.53169    -7.55219  0.00179592
        3105    -7.57079     -7.5522  0.00179535
        3106    -7.57465    -7.55221  0.00179479
        3107    -7.54724    -7.55221  0.00179421
        3108    -7.57451    -7.55221  0.00179365
        3109    -7.46184    -7.55218   0.0017933
        3110    -7.47518    -7.55216   0.0017929
        3111    -7.49099    -7.55214  0.00179243
        3112    -7.54087    -7.55214  0.00179186
        3113    -7.53948    -7.55213  0.00179129
        3114    -7.52304    -7.55212  0.00179074
        3115    -7.55457    -7.55212  0.00179016
        3116    -7.53904    -7.55212  0.00178959
        3117    -7.53255    -7.55211  0.00178903
        3118    -7.53031    -7.55211  0.00178847
        3119    -7.49399    -7.55209  0.00178799
        3120    -7.51204    -7.55207  0.00178746
        3121    -7.52883    -7.55207  0.00178691
        3122    -7.48007    -7.55204  0.00178648
        3123    -7.55311    -7.55204  0.00178591
        3124    -7.50398    -7.55203  0.00178541
        3125    -7.50891    -7.55201  0.00178489
        3126    -7.48209    -7.55199  0.00178446
        3127    -7.50434    -7.55198  0.00178395
        3128    -7.54799    -7.55198  0.00178338
        3129    -7.59231    -7.55199  0.00178286
        3130    -7.57128    -7.55199   0.0017823
        3131    -7.58744    -7.55201  0.00178177
        3132    -7.60215    -7.55202  0.00178127
        3133     -7.5676    -7.55203  0.00178071
        3134    -7.57993    -7.55204  0.00178016
        3135    -7.55272    -7.55204  0.00177959
        3136    -7.58595    -7.55205  0.00177906
        3137    -7.61479    -7.55207   0.0017786
        3138    -7.54557    -7.55207  0.00177804
        3139    -7.61513    -7.55209  0.00177759
        3140    -7.72301    -7.55214  0.00177785
        3141    -7.73892     -7.5522  0.00177828
        3142    -7.63373    -7.55223  0.00177791
        3143    -7.68064    -7.55227  0.00177781
        3144    -7.69274    -7.55231   0.0017778
        3145    -7.63997    -7.55234  0.00177746
        3146    -7.64443    -7.55237  0.00177713
        3147    -7.62443    -7.55239  0.00177672
        3148    -7.60363    -7.55241  0.00177623
        3149    -7.66176    -7.55244    0.001776
        3150     -7.5771    -7.55245  0.00177546
        3151    -7.64149    -7.55248  0.00177512
        3152    -7.56286    -7.55248  0.00177456
        3153     -7.5812    -7.55249  0.00177402
        3154    -7.52728    -7.55248  0.00177347
        3155    -7.56829    -7.55249  0.00177292
        3156    -7.50041    -7.55247  0.00177243
        3157    -7.46774    -7.55244  0.00177207
        3158    -7.48245    -7.55242  0.00177165
        3159    -7.42868    -7.55238  0.00177152
        3160    -7.44689    -7.55235  0.00177128
        3161     -7.4606    -7.55232  0.00177096
        3162    -7.46197    -7.55229  0.00177063
        3163    -7.42108    -7.55225  0.00177055
        3164    -7.38591     -7.5522  0.00177077
        3165    -7.35593    -7.55214   0.0017713
        3166    -7.40403    -7.55209  0.00177136
        3167    -7.31838    -7.55201  0.00177233
        3168     -7.2974    -7.55193   0.0017736
        3169    -7.32318    -7.55186  0.00177451
        3170    -7.39315    -7.55181  0.00177465
        3171    -7.43977    -7.55178  0.00177444
        3172    -7.45312    -7.55175  0.00177416
        3173    -7.48097    -7.55172  0.00177374
        3174    -7.39905    -7.55168  0.00177383
        3175    -7.47789    -7.55165  0.00177342
        3176    -7.48124    -7.55163    0.001773
        3177     -7.4052    -7.55158  0.00177305
        3178    -7.45022    -7.55155  0.00177277
        3179    -7.49824    -7.55154   0.0017723
        3180    -7.45743    -7.55151  0.00177199
        3181    -7.52534     -7.5515  0.00177145
        3182    -7.56515     -7.5515   0.0017709
        3183    -7.54349     -7.5515  0.00177034
        3184    -7.52305    -7.55149  0.00176981
        3185    -7.51148    -7.55148   0.0017693
        3186    -7.54326    -7.55148  0.00176874
        3187    -7.55213    -7.55148  0.00176819
        3188    -7.57519    -7.55148  0.00176765
        3189    -7.49292    -7.55146  0.00176719
        3190    -7.56853    -7.55147  0.00176665
        3191    -7.56966    -7.55148   0.0017661
        3192    -7.63766     -7.5515  0.00176575
        3193    -7.61149    -7.55152   0.0017653
        3194    -7.65009    -7.55155  0.00176502
        3195    -7.60763    -7.55157  0.00176455
        3196    -7.47325    -7.55155  0.00176417
        3197    -7.51785    -7.55153  0.00176365
        3198    -7.57039    -7.55154  0.00176311
        3199    -7.60635    -7.55156  0.00176264
        3200    -7.59796    -7.55157  0.00176215
        3201    -7.58548    -7.55158  0.00176163
        3202    -7.52426    -7.55157   0.0017611
        3203    -7.48754    -7.55155  0.00176067
        3204    -7.42985    -7.55152  0.00176053
        3205    -7.50621     -7.5515  0.00176003
        3206    -7.43064    -7.55146  0.00175989
        3207    -7.44255    -7.55143  0.00175967
        3208    -7.48945    -7.55141  0.00175922
        3209    -7.54706    -7.55141  0.00175868
        3210    -7.52879     -7.5514  0.00175814
        3211    -7.42687    -7.55136  0.00175802
        3212    -7.42351    -7.55132  0.00175793
        3213    -7.49173    -7.55131  0.00175748
        3214    -7.52516     -7.5513  0.00175695
        3215    -7.56414     -7.5513  0.00175641
        3216    -7.51892    -7.55129  0.00175589
        3217    -7.51542    -7.55128  0.00175538
        3218    -7.55953    -7.55128  0.00175484
        3219    -7.57153    -7.55129   0.0017543
        3220    -7.57339     -7.5513  0.00175377
        3221    -7.63178    -7.55132   0.0017534
        3222     -7.5901    -7.55133   0.0017529
        3223    -7.62374    -7.55136   0.0017525
        3224    -7.60073    -7.55137  0.00175202
        3225    -7.56912    -7.55138  0.00175149
        3226    -7.60478    -7.55139  0.00175103
        3227    -7.62558    -7.55142  0.00175063
        3228    -7.59445    -7.55143  0.00175014
        3229    -7.58588    -7.55144  0.00174963
        3230    -7.54836    -7.55144  0.00174909
        3231    -7.52059    -7.55143  0.00174858
        3232     -7.5568    -7.55143  0.00174804
        3233    -7.61088    -7.55145  0.00174759
        3234    -7.66596    -7.55148  0.00174741
        3235    -7.79779    -7.55156  0.00174853
        3236    -7.82666    -7.55165  0.00175005
        3237     -7.7947    -7.55172  0.00175112
        3238    -7.76754    -7.55179  0.00175185
        3239    -7.66961    -7.55182  0.00175169
        3240    -7.71462    -7.55187  0.00175187
        3241    -7.67538    -7.55191  0.00175174
        3242    -7.66326    -7.55195  0.00175154
        3243    -7.66744    -7.55198  0.00175136
        3244    -7.67922    -7.55202  0.00175126
        3245    -7.64027    -7.55205  0.00175093
        3246    -7.57539    -7.55206   0.0017504
        3247    -7.57521    -7.55206  0.00174988
        3248    -7.51742    -7.55205  0.00174937
        3249    -7.54958    -7.55205  0.00174884
        3250    -7.57621    -7.55206  0.00174831
        3251     -7.6206    -7.55208   0.0017479
        3252    -7.58636    -7.55209   0.0017474
        3253    -7.55909    -7.55209  0.00174686
        3254    -7.53104    -7.55209  0.00174634
        3255    -7.59011     -7.5521  0.00174584
        3256    -7.60548    -7.55211  0.00174538
        3257    -7.60563    -7.55213  0.00174492
        3258    -7.63643    -7.55216  0.00174458
        3259    -7.63413    -7.55218  0.00174422
        3260    -7.70174    -7.55223  0.00174429
        3261    -7.58625    -7.55224  0.00174379
        3262    -7.64796    -7.55227   0.0017435
        3263    -7.61363    -7.55229  0.00174307
        3264    -7.64083    -7.55231  0.00174274
        3265    -7.65597    -7.55235   0.0017425
        3266    -7.65707    -7.55238  0.00174226
        3267    -7.63785     -7.5524  0.00174192
        3268    -7.66179    -7.55244  0.00174171
        3269     -7.6428    -7.55246   0.0017414
        3270    -7.66216     -7.5525  0.00174119
        3271    -7.64068    -7.55253  0.00174087
        3272    -7.67185    -7.55256  0.00174072
        3273    -7.67166     -7.5526  0.00174056
        3274    -7.65994    -7.55263  0.00174034
        3275    -7.65811    -7.55266  0.00174011
        3276    -7.57589    -7.55267  0.00173959
        3277    -7.57228    -7.55268  0.00173907
        3278    -7.67923    -7.55271  0.00173897
        3279    -7.58867    -7.55273  0.00173847
        3280    -7.54595    -7.55272  0.00173794
        3281     -7.5208    -7.55271  0.00173744
        3282    -7.54216    -7.55271  0.00173692
        3283    -7.53642    -7.55271  0.00173639
        3284    -7.53459     -7.5527  0.00173587
        3285    -7.60476    -7.55272  0.00173542
        3286    -7.64804    -7.55274  0.00173513
        3287    -7.57122    -7.55275  0.00173461
        3288    -7.65983    -7.55278  0.00173439
        3289    -7.68424    -7.55282  0.00173432
        3290    -7.61879    -7.55284  0.00173391
        3291    -7.64347    -7.55287   0.0017336
        3292    -7.58439    -7.55288   0.0017331
        3293    -7.60615     -7.5529  0.00173265
        3294    -7.60104    -7.55291  0.00173219
        3295    -7.58676    -7.55292  0.00173169
        3296    -7.55936    -7.55292  0.00173117
        3297    -7.49662    -7.55291  0.00173073
        3298    -7.46044    -7.55288  0.00173043
        3299    -7.44916    -7.55285  0.00173019
        3300    -7.40628     -7.5528  0.00173024
        3301    -7.37773    -7.55275  0.00173053
        3302     -7.4536    -7.55272  0.00173026
        3303    -7.38419    -7.55267  0.00173049
        3304    -7.44378    -7.55264  0.00173028
        3305    -7.45708    -7.55261     0.00173
        3306    -7.47948    -7.55258  0.00172962
        3307     -7.5517    -7.55258  0.00172909
        3308    -7.56661    -7.55259  0.00172858
        3309    -7.57605     -7.5526  0.00172807
        3310    -7.58147     -7.5526  0.00172757
        3311    -7.59777    -7.55262   0.0017271
        3312    -7.61904    -7.55264   0.0017267
        3313    -7.61484    -7.55266  0.00172628
        3314     -7.5559    -7.55266  0.00172576
        3315    -7.56606    -7.55266  0.00172524
        3316    -7.56479    -7.55267  0.00172472
        3317    -7.57525    -7.55267  0.00172422
        3318      -7.564    -7.55268   0.0017237
        3319    -7.49831    -7.55266  0.00172326
        3320    -7.51327    -7.55265  0.00172278
        3321    -7.54063    -7.55264  0.00172227
        3322    -7.54783    -7.55264  0.00172175
        3323     -7.6131    -7.55266  0.00172133
        3324    -7.58068    -7.55267  0.00172083
        3325    -7.57719    -7.55268  0.00172033
        3326    -7.61381    -7.55269  0.00171991
        3327    -7.59114    -7.55271  0.00171943
        3328    -7.47749    -7.55268  0.00171906
        3329    -7.46014    -7.55266  0.00171877
        3330    -7.50719    -7.55264  0.00171831
        3331     -7.4506    -7.55261  0.00171807
        3332    -7.53144     -7.5526  0.00171756
        3333    -7.50178    -7.55259  0.00171711
        3334    -7.52477    -7.55258  0.00171662
        3335    -7.49426    -7.55256  0.00171619
        3336    -7.56317    -7.55257  0.00171568
        3337    -7.58607    -7.55258   0.0017152
        3338    -7.59324    -7.55259  0.00171473
        3339    -7.58676     -7.5526  0.00171424
        3340    -7.55845     -7.5526  0.00171373
        3341    -7.64767    -7.55263  0.00171345
        3342    -7.63531    -7.55265  0.00171312
        3343    -7.67576    -7.55269    0.001713
        3344    -7.64771    -7.55272  0.00171273
        3345    -7.60225    -7.55273  0.00171228
        3346    -7.63187    -7.55276  0.00171193
        3347    -7.59274    -7.55277  0.00171146
        3348    -7.61052    -7.55279  0.00171104
        3349    -7.57957     -7.5528  0.00171054
        3350    -7.58322     -7.5528  0.00171006
        3351    -7.57631    -7.55281  0.00170956
        3352    -7.55745    -7.55281  0.00170905
        3353    -7.61799    -7.55283  0.00170865
        3354    -7.62434    -7.55285  0.00170828
        3355    -7.59471    -7.55287  0.00170781
        3356    -7.59171    -7.55288  0.00170734
        3357    -7.60017    -7.55289  0.00170689
        3358    -7.63283    -7.55292  0.00170655
        3359    -7.59668    -7.55293  0.00170609
        3360    -7.59758    -7.55294  0.00170564
        3361    -7.60861    -7.55296  0.00170521
        3362    -7.68166      -7.553  0.00170513
        3363     -7.6351    -7.55302   0.0017048
        3364    -7.50886    -7.55301  0.00170434
        3365    -7.58633    -7.55302  0.00170387
        3366    -7.58561    -7.55303  0.00170339
        3367    -7.60624    -7.55304  0.00170295
        3368    -7.59313    -7.55306  0.00170249
        3369    -7.58865    -7.55307  0.00170202
        3370    -7.58128    -7.55307  0.00170153
        3371    -7.58725    -7.55308  0.00170106
        3372    -7.59447     -7.5531   0.0017006
        3373    -7.48244    -7.55308  0.00170022
        3374     -7.5639    -7.55308  0.00169972
        3375    -7.53633    -7.55307  0.00169923
        3376    -7.57444    -7.55308  0.00169873
        3377    -7.68252    -7.55312  0.00169866
        3378     -7.6375    -7.55314  0.00169835
        3379    -7.64533    -7.55317  0.00169806
        3380     -7.6297    -7.55319  0.00169771
        3381    -7.58849     -7.5532  0.00169724
        3382    -7.56788    -7.55321  0.00169674
        3383     -7.4229    -7.55317  0.00169668
        3384    -7.42494    -7.55313   0.0016966
        3385    -7.42088    -7.55309  0.00169655
        3386    -7.44079    -7.55306  0.00169637
        3387    -7.39919    -7.55301  0.00169648
        3388    -7.38613    -7.55296  0.00169669
        3389    -7.40797    -7.55292  0.00169673
        3390     -7.4689     -7.5529  0.00169641
        3391    -7.47408    -7.55287  0.00169607
        3392    -7.54824    -7.55287  0.00169557
        3393    -7.48142    -7.55285   0.0016952
        3394    -7.50832    -7.55284  0.00169476
        3395    -7.56042    -7.55284  0.00169426
        3396    -7.52109    -7.55283  0.00169378
        3397    -7.58443    -7.55284  0.00169331
        3398    -7.52202    -7.55283  0.00169284
        3399    -7.56845    -7.55284  0.00169235
        3400    -7.54256    -7.55283  0.00169185
        3401    -7.51672    -7.55282  0.00169139
        3402    -7.52807    -7.55282   0.0016909
        3403    -7.56456    -7.55282  0.00169041
        3404    -7.59446    -7.55283  0.00168996
        3405    -7.53777    -7.55283  0.00168947
        3406    -7.52533    -7.55282  0.00168899
        3407    -7.60768    -7.55283  0.00168857
        3408    -7.60699    -7.55285  0.00168815
        3409    -7.63041    -7.55287  0.00168781
        3410    -7.63327     -7.5529  0.00168748
        3411    -7.64335    -7.55292  0.00168719
        3412    -7.62625    -7.55294  0.00168684
        3413    -7.67501    -7.55298  0.00168672
        3414     -7.7118    -7.55303  0.00168687
        3415    -7.76395    -7.55309   0.0016875
        3416    -7.71034    -7.55313  0.00168764
        3417    -7.64829    -7.55316  0.00168737
        3418      -7.635    -7.55319  0.00168705
        3419     -7.5935     -7.5532   0.0016866
        3420    -7.62337    -7.55322  0.00168623
        3421    -7.64382    -7.55325  0.00168594
        3422    -7.60985    -7.55326  0.00168553
        3423    -7.63229    -7.55329   0.0016852
        3424    -7.61424     -7.5533   0.0016848
        3425    -7.49974    -7.55329  0.00168438
        3426    -7.44147    -7.55325  0.00168421
        3427    -7.42639    -7.55322  0.00168412
        3428    -7.37976    -7.55317  0.00168439
        3429    -7.42521    -7.55313  0.00168431
        3430    -7.45099     -7.5531  0.00168408
        3431    -7.52905    -7.55309  0.00168361
        3432    -7.50801    -7.55308  0.00168317
        3433    -7.48964    -7.55306  0.00168278
        3434    -7.47187    -7.55304  0.00168246
        3435    -7.54989    -7.55304  0.00168197
        3436    -7.55563    -7.55304  0.00168148
        3437    -7.59738    -7.55305  0.00168104
        3438    -7.55481    -7.55305  0.00168055
        3439    -7.54034    -7.55305  0.00168006
        3440    -7.51521    -7.55304  0.00167961
        3441    -7.57317    -7.55304  0.00167913
        3442    -7.66184    -7.55307  0.00167894
        3443    -7.66335    -7.55311  0.00167876
        3444    -7.61271    -7.55312  0.00167836
        3445    -7.56943    -7.55313  0.00167788
        3446    -7.56382    -7.55313   0.0016774
        3447    -7.52406    -7.55312  0.00167693
        3448    -7.60587    -7.55314  0.00167652
        3449    -7.54029    -7.55313  0.00167603
        3450    -7.44498     -7.5531  0.00167584
        3451     -7.4668    -7.55308  0.00167554
        3452    -7.50814    -7.55306  0.00167511
        3453    -7.48599    -7.55305  0.00167474
        3454    -7.47641    -7.55302   0.0016744
        3455    -7.40553    -7.55298  0.00167446
        3456    -7.41059    -7.55294  0.00167448
        3457    -7.45723    -7.55291  0.00167422
        3458    -7.50439     -7.5529   0.0016738
        3459    -7.51633    -7.55289  0.00167335
        3460    -7.54711    -7.55289  0.00167287
        3461    -7.53319    -7.55288  0.00167239
        3462    -7.47451    -7.55286  0.00167206
        3463    -7.40424    -7.55281  0.00167213
