#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2355    -5.33272    -5.48571  0.00247126
        2356    -5.40236    -5.48567  0.00247046
        2357    -5.47932    -5.48567  0.00246942
        2358    -5.40301    -5.48563  0.00246862
        2359    -5.35152    -5.48558  0.00246823
        2360    -5.43851    -5.48556  0.00246726
        2361    -5.51036    -5.48557  0.00246624
        2362    -5.42167    -5.48554  0.00246534
        2363    -5.40082     -5.4855  0.00246456
        2364    -5.35751    -5.48545  0.00246411
        2365    -5.36846     -5.4854  0.00246357
        2366    -5.39397    -5.48536  0.00246283
        2367    -5.41762    -5.48533  0.00246195
        2368    -5.41256     -5.4853  0.00246111
        2369    -5.46301    -5.48529  0.00246009
        2370    -5.40936    -5.48526  0.00245926
        2371    -5.48516    -5.48526  0.00245822
        2372    -5.46854    -5.48525  0.00245719
        2373    -5.38939    -5.48521  0.00245649
        2374    -5.34803    -5.48516  0.00245613
        2375    -5.19849    -5.48503  0.00245806
        2376    -5.30721    -5.48496  0.00245817
        2377    -5.37207    -5.48491  0.00245759
        2378    -5.32144    -5.48484  0.00245752
        2379    -5.28836    -5.48476  0.00245788
        2380    -5.35588    -5.48471  0.00245744
        2381    -5.29208    -5.48463  0.00245774
        2382    -5.36958    -5.48458  0.00245718
        2383    -5.30177     -5.4845  0.00245735
        2384    -5.26699    -5.48441  0.00245801
        2385    -5.24231    -5.48431  0.00245907
        2386    -5.30744    -5.48423  0.00245916
        2387    -5.27071    -5.48414  0.00245976
        2388     -5.2544    -5.48405  0.00246061
        2389    -5.20653    -5.48393  0.00246232
        2390    -5.20091    -5.48381  0.00246413
        2391    -5.20385     -5.4837  0.00246588
        2392    -5.26824    -5.48361   0.0024665
        2393     -5.3009    -5.48353  0.00246665
        2394    -5.26373    -5.48344  0.00246733
        2395    -5.37316    -5.48339  0.00246672
        2396     -5.3918    -5.48335  0.00246599
        2397     -5.2607    -5.48326  0.00246671
        2398    -5.31004    -5.48319  0.00246674
        2399    -5.33558    -5.48313  0.00246648
        2400    -5.41011     -5.4831  0.00246564
        2401    -5.43945    -5.48308  0.00246468
        2402    -5.49246    -5.48308  0.00246366
        2403     -5.5672    -5.48312  0.00246288
        2404    -5.53186    -5.48314  0.00246194
        2405     -5.4527    -5.48313  0.00246095
        2406    -5.46771    -5.48312  0.00245993
        2407    -5.48908    -5.48312  0.00245891
        2408    -5.45116    -5.48311  0.00245793
        2409    -5.52999    -5.48313  0.00245698
        2410    -5.50522    -5.48314  0.00245598
        2411    -5.47843    -5.48313  0.00245496
        2412    -5.49757    -5.48314  0.00245395
        2413    -5.53092    -5.48316  0.00245302
        2414    -5.43993    -5.48314  0.00245206
        2415    -5.28228    -5.48306  0.00245246
        2416    -5.29647    -5.48298  0.00245266
        2417     -5.3338    -5.48292  0.00245242
        2418    -5.31248    -5.48285  0.00245242
        2419    -5.23661    -5.48275  0.00245352
        2420    -5.20864    -5.48264  0.00245512
        2421    -5.28423    -5.48255  0.00245547
        2422     -5.3201    -5.48249  0.00245537
        2423    -5.32572    -5.48242  0.00245521
        2424    -5.40368    -5.48239  0.00245441
        2425    -5.42205    -5.48236  0.00245353
        2426    -5.42355    -5.48234  0.00245264
        2427    -5.35341    -5.48229   0.0024522
        2428    -5.30285    -5.48221   0.0024523
        2429    -5.31862    -5.48215  0.00245222
        2430    -5.32098    -5.48208  0.00245211
        2431    -5.22446    -5.48197  0.00245339
        2432    -5.27954    -5.48189  0.00245379
        2433    -5.22453    -5.48178  0.00245506
        2434    -5.27894     -5.4817  0.00245547
        2435    -5.36823    -5.48165   0.0024549
        2436    -5.34936     -5.4816  0.00245449
        2437    -5.34266    -5.48154  0.00245415
        2438    -5.37411     -5.4815  0.00245354
        2439    -5.38762    -5.48146  0.00245283
        2440    -5.39285    -5.48142   0.0024521
        2441    -5.37332    -5.48138  0.00245149
        2442    -5.45159    -5.48137  0.00245052
        2443    -5.50051    -5.48138  0.00244953
        2444    -5.45752    -5.48137  0.00244854
        2445    -5.44799    -5.48135  0.00244758
        2446    -5.41725    -5.48133  0.00244672
        2447     -5.3279    -5.48126  0.00244652
        2448    -5.31373    -5.48119  0.00244648
        2449    -5.35013    -5.48114  0.00244607
        2450    -5.40529    -5.48111  0.00244527
        2451    -5.41963    -5.48108   0.0024444
        2452    -5.38693    -5.48105   0.0024437
        2453    -5.35923      -5.481  0.00244321
        2454    -5.42843    -5.48098  0.00244231
        2455    -5.33331    -5.48092  0.00244205
        2456    -5.48382    -5.48092  0.00244106
        2457    -5.37286    -5.48087  0.00244046
        2458    -5.33949    -5.48082  0.00244015
        2459    -5.50441    -5.48082  0.00243917
        2460    -5.43982    -5.48081  0.00243824
        2461    -5.48308    -5.48081  0.00243725
        2462    -5.51637    -5.48082   0.0024363
        2463    -5.51691    -5.48084  0.00243536
        2464    -5.52155    -5.48085  0.00243442
        2465    -5.49151    -5.48086  0.00243344
        2466    -5.51803    -5.48087   0.0024325
        2467    -5.50534    -5.48088  0.00243153
        2468    -5.48921    -5.48089  0.00243055
        2469    -5.44329    -5.48087  0.00242961
        2470    -5.38011    -5.48083  0.00242897
        2471    -5.30943    -5.48076  0.00242898
        2472    -5.35483    -5.48071  0.00242853
        2473    -5.39325    -5.48068  0.00242781
        2474    -5.31437    -5.48061  0.00242776
        2475     -5.3279    -5.48055  0.00242756
        2476     -5.3951    -5.48051  0.00242682
        2477    -5.46972    -5.48051  0.00242585
        2478    -5.50152    -5.48052  0.00242488
        2479    -5.42066    -5.48049  0.00242403
        2480    -5.36412    -5.48045   0.0024235
        2481     -5.3943    -5.48041  0.00242278
        2482    -5.43824    -5.48039  0.00242186
        2483    -5.56186    -5.48043  0.00242111
        2484    -5.58725    -5.48047  0.00242051
        2485    -5.59959    -5.48052  0.00242001
        2486    -5.48658    -5.48052  0.00241904
        2487    -5.35436    -5.48047   0.0024186
        2488    -5.36011    -5.48042  0.00241811
        2489    -5.35061    -5.48037   0.0024177
        2490    -5.49541    -5.48037  0.00241674
        2491    -5.53807     -5.4804  0.00241588
        2492    -5.57647    -5.48044  0.00241522
        2493     -5.6638    -5.48051  0.00241537
        2494    -5.47029    -5.48051   0.0024144
        2495    -5.52444    -5.48052   0.0024135
        2496    -5.46935    -5.48052  0.00241254
        2497    -5.39583    -5.48048  0.00241181
        2498     -5.4552    -5.48047  0.00241087
        2499    -5.39418    -5.48044  0.00241015
        2500    -5.46394    -5.48043  0.00240919
        2501    -5.46648    -5.48043  0.00240824
        2502    -5.41436     -5.4804  0.00240742
        2503    -5.34596    -5.48035  0.00240706
        2504    -5.39611    -5.48031  0.00240633
        2505    -5.46974    -5.48031  0.00240537
        2506    -5.52837    -5.48033  0.00240449
        2507    -5.51211    -5.48034  0.00240356
        2508    -5.53137    -5.48036  0.00240269
        2509    -5.46622    -5.48036  0.00240174
        2510    -5.44842    -5.48034  0.00240082
        2511    -5.51861    -5.48036  0.00239991
        2512    -5.53443    -5.48038  0.00239905
        2513    -5.58008    -5.48042  0.00239842
        2514    -5.60079    -5.48047  0.00239795
        2515    -5.63165    -5.48053  0.00239775
        2516    -5.64303    -5.48059  0.00239766
        2517    -5.63605    -5.48065  0.00239751
        2518    -5.63721    -5.48072  0.00239736
        2519    -5.65442    -5.48079   0.0023974
        2520    -5.62924    -5.48084  0.00239717
        2521    -5.58744    -5.48089   0.0023966
        2522    -5.50197     -5.4809  0.00239566
        2523    -5.57895    -5.48093  0.00239503
        2524    -5.52236    -5.48095  0.00239413
        2525     -5.5422    -5.48097  0.00239331
        2526    -5.52226    -5.48099  0.00239242
        2527     -5.5288    -5.48101  0.00239154
        2528    -5.50027    -5.48102  0.00239061
        2529    -5.51124    -5.48103  0.00238969
        2530    -5.53282    -5.48105  0.00238884
        2531    -5.50817    -5.48106  0.00238792
        2532    -5.44665    -5.48105  0.00238701
        2533    -5.49217    -5.48105  0.00238608
        2534    -5.45095    -5.48104  0.00238516
        2535    -5.42506    -5.48102  0.00238432
        2536    -5.42972      -5.481  0.00238347
        2537    -5.48317      -5.481  0.00238253
        2538    -5.53109    -5.48102  0.00238167
        2539    -5.53865    -5.48104  0.00238084
        2540    -5.55289    -5.48107  0.00238007
        2541    -5.49078    -5.48107  0.00237914
        2542     -5.5032    -5.48108  0.00237822
        2543    -5.46476    -5.48108  0.00237729
        2544    -5.40772    -5.48105  0.00237653
        2545     -5.3485    -5.48099  0.00237617
        2546    -5.35976    -5.48095  0.00237572
        2547    -5.47232    -5.48094  0.00237479
        2548    -5.48161    -5.48094  0.00237385
        2549    -5.49922    -5.48095  0.00237293
        2550    -5.38661    -5.48091  0.00237229
        2551    -5.39565    -5.48088   0.0023716
        2552    -5.54661    -5.48091  0.00237081
        2553    -5.57228    -5.48094  0.00237015
        2554    -5.50909    -5.48095  0.00236925
        2555    -5.53643    -5.48097  0.00236842
        2556    -5.52234    -5.48099  0.00236755
        2557    -5.54802    -5.48102  0.00236677
        2558    -5.60365    -5.48106  0.00236633
        2559    -5.49593    -5.48107  0.00236541
        2560    -5.52103    -5.48109  0.00236454
        2561     -5.3769    -5.48105  0.00236396
        2562    -5.42289    -5.48102  0.00236315
        2563    -5.50615    -5.48103  0.00236225
        2564    -5.54981    -5.48106  0.00236148
        2565     -5.5678    -5.48109   0.0023608
        2566    -5.59441    -5.48114  0.00236029
        2567    -5.52619    -5.48116  0.00235944
        2568    -5.49355    -5.48116  0.00235852
        2569    -5.48114    -5.48116  0.00235761
        2570    -5.49507    -5.48117   0.0023567
        2571    -5.47803    -5.48116  0.00235578
        2572    -5.41493    -5.48114    0.002355
        2573    -5.55136    -5.48117  0.00235425
        2574    -5.55659    -5.48119  0.00235351
        2575    -5.54541    -5.48122  0.00235273
        2576    -5.57399    -5.48126  0.00235209
        2577    -5.46253    -5.48125  0.00235119
        2578    -5.38703    -5.48121  0.00235057
        2579    -5.39794    -5.48118  0.00234988
        2580     -5.4841    -5.48118  0.00234897
        2581    -5.48096    -5.48118  0.00234806
        2582    -5.48433    -5.48118  0.00234715
        2583    -5.50915    -5.48119  0.00234626
        2584    -5.50476     -5.4812  0.00234537
        2585    -5.53309    -5.48122  0.00234455
        2586    -5.51478    -5.48124  0.00234368
        2587    -5.45131    -5.48122   0.0023428
        2588    -5.36953    -5.48118  0.00234229
        2589     -5.5076    -5.48119  0.00234141
        2590    -5.51775     -5.4812  0.00234055
        2591    -5.39658    -5.48117  0.00233988
        2592    -5.54603     -5.4812  0.00233911
        2593    -5.55063    -5.48122  0.00233836
        2594    -5.50221    -5.48123  0.00233747
        2595     -5.4681    -5.48123  0.00233657
        2596     -5.4683    -5.48122  0.00233568
        2597    -5.45785    -5.48121   0.0023348
        2598    -5.42453    -5.48119    0.002334
        2599    -5.37654    -5.48115  0.00233345
        2600    -5.40832    -5.48112  0.00233272
        2601    -5.49897    -5.48113  0.00233183
        2602    -5.47926    -5.48113  0.00233094
        2603    -5.52931    -5.48115  0.00233012
        2604    -5.53208    -5.48117   0.0023293
        2605    -5.52843    -5.48119  0.00232848
        2606    -5.57419    -5.48122  0.00232786
        2607    -5.43079     -5.4812  0.00232705
        2608    -5.57482    -5.48124  0.00232643
        2609    -5.59724    -5.48128  0.00232597
        2610    -5.50477    -5.48129  0.00232509
        2611    -5.57665    -5.48133  0.00232449
        2612    -5.58206    -5.48137  0.00232392
        2613    -5.47295    -5.48136  0.00232303
        2614    -5.41816    -5.48134  0.00232227
        2615    -5.35473    -5.48129  0.00232188
        2616    -5.46131    -5.48128  0.00232101
        2617    -5.42889    -5.48126  0.00232021
        2618    -5.33943    -5.48121  0.00231995
        2619    -5.34792    -5.48116  0.00231963
        2620    -5.40249    -5.48113  0.00231894
        2621    -5.43452    -5.48111  0.00231812
        2622    -5.41551    -5.48108  0.00231737
        2623    -5.39126    -5.48105  0.00231674
        2624    -5.47307    -5.48105  0.00231586
        2625    -5.53534    -5.48107  0.00231507
        2626    -5.44734    -5.48106  0.00231422
        2627    -5.42762    -5.48103  0.00231343
        2628    -5.45327    -5.48102  0.00231258
        2629    -5.43869    -5.48101  0.00231175
        2630    -5.50698    -5.48102  0.00231089
        2631     -5.4205    -5.48099  0.00231013
        2632    -5.55268    -5.48102  0.00230941
        2633    -5.50497    -5.48103  0.00230855
        2634    -5.40521      -5.481  0.00230786
        2635    -5.47561      -5.481  0.00230698
        2636    -5.45114    -5.48099  0.00230613
        2637     -5.5261    -5.48101  0.00230532
        2638    -5.62479    -5.48106  0.00230509
        2639    -5.54563    -5.48109  0.00230435
        2640    -5.50937     -5.4811   0.0023035
        2641    -5.54104    -5.48112  0.00230274
        2642    -5.51661    -5.48113  0.00230191
        2643    -5.46229    -5.48112  0.00230105
        2644    -5.51926    -5.48114  0.00230022
        2645    -5.52135    -5.48115  0.00229941
        2646    -5.50074    -5.48116  0.00229855
        2647    -5.56803    -5.48119  0.00229791
        2648    -5.57096    -5.48123   0.0022973
        2649    -5.48579    -5.48123  0.00229643
        2650    -5.50307    -5.48124  0.00229558
        2651    -5.38706     -5.4812  0.00229499
        2652    -5.46869     -5.4812  0.00229413
        2653    -5.34784    -5.48115  0.00229381
        2654    -5.33923    -5.48109  0.00229357
        2655     -5.3392    -5.48104  0.00229333
        2656    -5.33147    -5.48098  0.00229316
        2657    -5.37786    -5.48095  0.00229262
        2658    -5.40881    -5.48092  0.00229192
        2659    -5.38632    -5.48088  0.00229134
        2660    -5.33981    -5.48083  0.00229109
        2661    -5.29519    -5.48076  0.00229129
        2662    -5.32773     -5.4807  0.00229115
        2663    -5.36398    -5.48066  0.00229071
        2664    -5.37992    -5.48062  0.00229016
        2665    -5.41222     -5.4806  0.00228944
        2666    -5.36855    -5.48055  0.00228897
        2667    -5.27112    -5.48048  0.00228946
        2668    -5.22873    -5.48038  0.00229055
        2669    -5.29188    -5.48031  0.00229078
        2670    -5.33549    -5.48026  0.00229056
        2671    -5.32921     -5.4802   0.0022904
        2672    -5.26758    -5.48012  0.00229092
        2673    -5.33111    -5.48006  0.00229075
        2674    -5.24836    -5.47998  0.00229153
        2675    -5.23381    -5.47989  0.00229252
        2676    -5.21081    -5.47978  0.00229386
        2677    -5.30329    -5.47972  0.00229396
        2678    -5.31951    -5.47966  0.00229388
        2679    -5.28974    -5.47959  0.00229412
        2680    -5.34306    -5.47954  0.00229383
        2681    -5.28738    -5.47947  0.00229409
        2682    -5.26309    -5.47938  0.00229465
        2683     -5.3709    -5.47934  0.00229415
        2684    -5.32205    -5.47929  0.00229405
        2685    -5.37835    -5.47925   0.0022935
        2686    -5.45214    -5.47924  0.00229267
        2687    -5.53226    -5.47926   0.0022919
        2688    -5.54164    -5.47928  0.00229117
        2689    -5.36599    -5.47924   0.0022907
        2690    -5.30458    -5.47917  0.00229077
        2691    -5.37723    -5.47914  0.00229023
        2692    -5.46208    -5.47913  0.00228939
        2693    -5.35944    -5.47909  0.00228897
        2694    -5.25036      -5.479   0.0022897
        2695    -5.10091    -5.47886  0.00229314
        2696    -5.24719    -5.47877   0.0022939
        2697    -5.15742    -5.47866  0.00229614
        2698    -5.15679    -5.47854  0.00229839
        2699    -5.16271    -5.47842  0.00230051
        2700    -5.12385    -5.47829  0.00230341
        2701    -5.31554    -5.47823  0.00230334
        2702    -5.21611    -5.47813  0.00230453
        2703     -5.2509    -5.47805  0.00230521
        2704    -5.26967    -5.47797  0.00230565
        2705    -5.32392    -5.47791   0.0023055
        2706    -5.38697    -5.47788  0.00230489
        2707    -5.34026    -5.47783   0.0023046
        2708    -5.34978    -5.47778  0.00230423
        2709    -5.41934    -5.47776  0.00230348
        2710    -5.45989    -5.47775  0.00230264
        2711    -5.45809    -5.47774   0.0023018
        2712    -5.48604    -5.47775  0.00230096
        2713    -5.50308    -5.47776  0.00230013
        2714    -5.59265     -5.4778  0.00229967
        2715     -5.6501    -5.47786   0.0022997
        2716    -5.57885     -5.4779  0.00229915
        2717    -5.43906    -5.47789  0.00229835
        2718    -5.43471    -5.47787  0.00229756
        2719    -5.36795    -5.47783  0.00229707
        2720    -5.43729    -5.47781  0.00229628
        2721    -5.48698    -5.47782  0.00229543
        2722    -5.45007    -5.47781  0.00229461
        2723     -5.3277    -5.47775  0.00229443
        2724    -5.35967    -5.47771    0.002294
        2725    -5.46031     -5.4777  0.00229317
        2726    -5.42949    -5.47769  0.00229239
        2727    -5.37094    -5.47765  0.00229189
        2728    -5.39316    -5.47762  0.00229126
        2729    -5.34826    -5.47757  0.00229091
        2730    -5.40038    -5.47754  0.00229024
        2731    -5.38905    -5.47751  0.00228963
        2732    -5.40058    -5.47748  0.00228897
        2733    -5.35057    -5.47743   0.0022886
        2734     -5.3656    -5.47739  0.00228813
        2735    -5.36422    -5.47735  0.00228767
        2736    -5.35856    -5.47731  0.00228724
        2737    -5.40579    -5.47728  0.00228656
        2738     -5.3747    -5.47724  0.00228603
        2739    -5.49591    -5.47725   0.0022852
        2740     -5.4693    -5.47725  0.00228437
        2741    -5.47386    -5.47725  0.00228354
        2742    -5.41224    -5.47722  0.00228283
        2743    -5.42752     -5.4772  0.00228207
        2744    -5.36247    -5.47716  0.00228162
        2745    -5.40432    -5.47714  0.00228094
        2746    -5.41213    -5.47711  0.00228024
        2747    -5.50297    -5.47712  0.00227942
        2748    -5.44495    -5.47711  0.00227863
        2749    -5.36505    -5.47707  0.00227816
        2750    -5.38816    -5.47704  0.00227756
        2751     -5.3136    -5.47698  0.00227751
        2752    -5.37261    -5.47694    0.002277
        2753    -5.34302    -5.47689  0.00227669
        2754     -5.3263    -5.47684  0.00227652
        2755     -5.3917    -5.47681   0.0022759
        2756    -5.45343     -5.4768  0.00227509
        2757    -5.48086     -5.4768  0.00227427
        2758    -5.43121    -5.47678   0.0022735
        2759    -5.44105    -5.47677  0.00227272
        2760    -5.46174    -5.47676   0.0022719
        2761     -5.5679     -5.4768  0.00227132
        2762    -5.44673    -5.47679  0.00227052
        2763    -5.53346    -5.47681  0.00226979
        2764    -5.46389     -5.4768  0.00226897
        2765    -5.47936     -5.4768  0.00226815
        2766    -5.51819    -5.47682  0.00226738
        2767    -5.56049    -5.47685  0.00226677
        2768    -5.55401    -5.47688  0.00226612
        2769    -5.58556    -5.47691  0.00226564
        2770     -5.5683    -5.47695  0.00226506
        2771    -5.55401    -5.47698  0.00226442
        2772    -5.50611    -5.47699  0.00226362
        2773    -5.48421    -5.47699  0.00226281
        2774    -5.48136    -5.47699  0.00226199
        2775    -5.53034    -5.47701  0.00226126
        2776    -5.53831    -5.47703  0.00226055
        2777    -5.31937    -5.47697  0.00226045
        2778    -5.36654    -5.47693  0.00225999
        2779    -5.42242    -5.47692  0.00225926
        2780    -5.50437    -5.47693  0.00225847
        2781    -5.45947    -5.47692  0.00225766
        2782    -5.47837    -5.47692  0.00225685
        2783    -5.54962    -5.47695  0.00225619
        2784     -5.4801    -5.47695  0.00225538
        2785      -5.406    -5.47692  0.00225472
        2786    -5.42973     -5.4769  0.00225397
        2787      -5.333    -5.47685  0.00225375
        2788    -5.31768     -5.4768  0.00225367
        2789    -5.34587    -5.47675  0.00225335
        2790    -5.41726    -5.47673  0.00225264
        2791    -5.37498    -5.47669  0.00225213
        2792    -5.46492    -5.47669  0.00225133
        2793    -5.47353    -5.47669  0.00225052
        2794    -5.46185    -5.47668  0.00224972
        2795    -5.41264    -5.47666  0.00224903
        2796    -5.46057    -5.47665  0.00224824
        2797    -5.44161    -5.47664  0.00224747
        2798    -5.54302    -5.47666  0.00224679
        2799    -5.55437    -5.47669  0.00224616
        2800    -5.57443    -5.47673  0.00224563
        2801    -5.55995    -5.47675  0.00224502
        2802    -5.42092    -5.47674  0.00224431
        2803    -5.45122    -5.47673  0.00224353
        2804    -5.42965    -5.47671  0.00224279
        2805    -5.50048    -5.47672  0.00224201
        2806    -5.47877    -5.47672  0.00224121
        2807    -5.45379    -5.47671  0.00224043
        2808    -5.39548    -5.47668  0.00223981
        2809    -5.35965    -5.47664   0.0022394
        2810    -5.44007    -5.47663  0.00223865
        2811    -5.43861    -5.47661  0.00223789
        2812    -5.37723    -5.47658  0.00223737
        2813    -5.36415    -5.47654  0.00223693
        2814    -5.32524    -5.47648  0.00223679
        2815    -5.28504    -5.47642  0.00223702
        2816    -5.41476    -5.47639  0.00223634
        2817    -5.44244    -5.47638  0.00223558
        2818    -5.48739    -5.47639  0.00223479
        2819     -5.5291     -5.4764  0.00223407
        2820    -5.55221    -5.47643  0.00223344
        2821    -5.46987    -5.47643  0.00223265
        2822     -5.4842    -5.47643  0.00223186
        2823      -5.499    -5.47644  0.00223108
        2824    -5.41956    -5.47642  0.00223039
        2825    -5.41048     -5.4764  0.00222972
        2826    -5.42088    -5.47638  0.00222902
        2827    -5.53597     -5.4764  0.00222833
        2828    -5.51172    -5.47641  0.00222757
        2829    -5.47383    -5.47641  0.00222679
        2830    -5.47081    -5.47641    0.002226
        2831    -5.43606    -5.47639  0.00222526
        2832     -5.4348    -5.47638  0.00222452
        2833    -5.41068    -5.47636  0.00222386
        2834    -5.40947    -5.47633   0.0022232
        2835    -5.40803    -5.47631  0.00222255
        2836    -5.42003    -5.47629  0.00222185
        2837    -5.50018     -5.4763  0.00222108
        2838    -5.49159     -5.4763  0.00222031
        2839    -5.45236    -5.47629  0.00221954
        2840        -5.5     -5.4763  0.00221878
        2841    -5.51916    -5.47632  0.00221805
        2842    -5.57144    -5.47635  0.00221752
        2843    -5.41405    -5.47633  0.00221685
        2844    -5.44857    -5.47632  0.00221609
        2845    -5.39831    -5.47629  0.00221548
        2846    -5.38314    -5.47626  0.00221494
        2847     -5.3069     -5.4762  0.00221496
        2848    -5.44347    -5.47619  0.00221421
        2849    -5.48389    -5.47619  0.00221344
        2850    -5.42278    -5.47617  0.00221274
        2851    -5.56257     -5.4762  0.00221217
        2852    -5.57037    -5.47623  0.00221164
        2853    -5.55249    -5.47626  0.00221103
        2854    -5.53379    -5.47628  0.00221035
        2855    -5.50028    -5.47629  0.00220959
        2856    -5.41054    -5.47627  0.00220894
        2857     -5.4591    -5.47626  0.00220817
        2858    -5.52622    -5.47628  0.00220747
        2859    -5.48212    -5.47628   0.0022067
        2860    -5.50915    -5.47629  0.00220595
        2861    -5.50743     -5.4763  0.00220521
        2862    -5.40702    -5.47628  0.00220457
        2863     -5.4004    -5.47625  0.00220396
        2864     -5.3627    -5.47621  0.00220355
        2865    -5.42276    -5.47619  0.00220286
        2866    -5.51242    -5.47621  0.00220213
        2867    -5.49366    -5.47621  0.00220137
        2868    -5.52884    -5.47623  0.00220068
        2869    -5.41307    -5.47621  0.00220002
        2870    -5.46502     -5.4762  0.00219926
        2871     -5.5441    -5.47623  0.00219862
        2872    -5.51721    -5.47624   0.0021979
        2873    -5.55715    -5.47627  0.00219731
        2874    -5.51144    -5.47628  0.00219658
        2875    -5.46516    -5.47628  0.00219582
        2876    -5.50897    -5.47629  0.00219509
        2877    -5.49672     -5.4763  0.00219434
        2878     -5.4559    -5.47629  0.00219358
        2879    -5.46431    -5.47629  0.00219283
        2880    -5.49555    -5.47629  0.00219208
        2881    -5.49849     -5.4763  0.00219133
        2882     -5.4551    -5.47629  0.00219058
        2883    -5.40568    -5.47627  0.00218996
        2884      -5.448    -5.47626  0.00218922
        2885    -5.48193    -5.47626  0.00218846
        2886     -5.4603    -5.47626  0.00218771
        2887    -5.48351    -5.47626  0.00218695
        2888     -5.4315    -5.47624  0.00218625
        2889    -5.47462    -5.47624   0.0021855
        2890    -5.35982     -5.4762  0.00218511
        2891    -5.39748    -5.47617  0.00218452
        2892    -5.43227    -5.47616  0.00218382
        2893    -5.49961    -5.47617  0.00218308
        2894    -5.43576    -5.47615  0.00218237
        2895    -5.45643    -5.47615  0.00218163
        2896     -5.5042    -5.47616   0.0021809
        2897    -5.57094    -5.47619  0.00218039
        2898    -5.54605    -5.47621  0.00217977
        2899    -5.55327    -5.47624  0.00217918
        2900    -5.41955    -5.47622  0.00217852
        2901    -5.40997     -5.4762  0.00217789
        2902    -5.48478     -5.4762  0.00217714
        2903    -5.41553    -5.47618  0.00217649
        2904    -5.47942    -5.47618  0.00217574
        2905    -5.50526    -5.47619  0.00217501
        2906    -5.48776    -5.47619  0.00217427
        2907    -5.52479    -5.47621  0.00217358
        2908    -5.58526    -5.47625  0.00217316
        2909    -5.56819    -5.47628  0.00217264
        2910    -5.56588    -5.47631  0.00217211
        2911    -5.58388    -5.47635  0.00217168
        2912    -5.59539    -5.47639  0.00217132
        2913    -5.50957     -5.4764  0.00217061
        2914    -5.49699    -5.47641  0.00216987
        2915    -5.48304    -5.47641  0.00216913
        2916    -5.52881    -5.47643  0.00216846
        2917    -5.50594    -5.47644  0.00216774
        2918    -5.57142    -5.47647  0.00216724
        2919    -5.56547     -5.4765  0.00216671
        2920    -5.56231    -5.47653  0.00216617
        2921    -5.61187    -5.47658  0.00216592
        2922    -5.49391    -5.47658  0.00216519
        2923    -5.49081    -5.47659  0.00216446
        2924    -5.47888    -5.47659  0.00216372
        2925    -5.45547    -5.47658  0.00216299
        2926    -5.50261    -5.47659  0.00216227
        2927    -5.54274    -5.47661  0.00216165
        2928    -5.65317    -5.47667  0.00216175
        2929    -5.63399    -5.47673  0.00216168
        2930    -5.62689    -5.47678  0.00216155
        2931    -5.65279    -5.47684  0.00216164
        2932    -5.62173    -5.47689  0.00216147
        2933    -5.54805    -5.47691  0.00216087
        2934    -5.46407    -5.47691  0.00216014
        2935    -5.45914     -5.4769  0.00215941
        2936    -5.47326     -5.4769  0.00215868
        2937    -5.48713     -5.4769  0.00215794
        2938    -5.35189    -5.47686  0.00215763
        2939    -5.44673    -5.47685  0.00215692
        2940    -5.45477    -5.47684   0.0021562
        2941     -5.4934    -5.47685  0.00215547
        2942    -5.58302    -5.47688  0.00215504
        2943    -5.65094    -5.47694  0.00215512
        2944    -5.62293    -5.47699  0.00215496
        2945    -5.57514    -5.47703  0.00215449
        2946    -5.47288    -5.47703  0.00215376
        2947     -5.4512    -5.47702  0.00215304
        2948     -5.5229    -5.47703  0.00215237
        2949    -5.57934    -5.47707  0.00215192
        2950    -5.48734    -5.47707  0.00215119
        2951     -5.5233    -5.47709  0.00215052
        2952    -5.57727    -5.47712  0.00215006
        2953    -5.54582    -5.47714  0.00214946
        2954    -5.56483    -5.47717  0.00214893
        2955    -5.55136     -5.4772  0.00214835
        2956    -5.55876    -5.47723   0.0021478
        2957     -5.5994    -5.47727  0.00214747
        2958    -5.57952     -5.4773  0.00214703
        2959    -5.57848    -5.47734  0.00214657
        2960    -5.53156    -5.47735  0.00214593
        2961    -5.42791    -5.47734  0.00214527
        2962    -5.57652    -5.47737   0.0021448
        2963    -5.55978     -5.4774  0.00214426
        2964    -5.44395    -5.47739  0.00214357
        2965    -5.55507    -5.47741    0.002143
        2966    -5.60524    -5.47746  0.00214271
        2967      -5.619     -5.4775  0.00214252
        2968    -5.54126    -5.47753  0.00214191
        2969    -5.48219    -5.47753  0.00214119
        2970    -5.37541    -5.47749  0.00214074
        2971    -5.35053    -5.47745  0.00214045
        2972    -5.47043    -5.47745  0.00213973
        2973    -5.46331    -5.47744  0.00213902
        2974     -5.4424    -5.47743  0.00213833
        2975    -5.48237    -5.47743  0.00213761
        2976    -5.58466    -5.47747   0.0021372
        2977    -5.62307    -5.47752  0.00213704
        2978    -5.58587    -5.47755  0.00213663
        2979    -5.50004    -5.47756  0.00213593
        2980    -5.48325    -5.47756  0.00213521
        2981    -5.49783    -5.47757   0.0021345
        2982    -5.51734    -5.47758  0.00213383
        2983    -5.46658    -5.47758  0.00213312
        2984    -5.55999    -5.47761  0.00213258
        2985    -5.63746    -5.47766  0.00213254
        2986    -5.59995     -5.4777  0.00213222
        2987    -5.62201    -5.47775  0.00213205
        2988    -5.55942    -5.47778  0.00213151
        2989    -5.43977    -5.47777  0.00213084
