Radius
5.47723
4.64022
3.99503
3.99503
3.64049
3.64049
2.602
2.602
2.602
3.4976
5.69042
5.69042
5.69042
5.30408
5.30408
5.72746
5.72746
5.32162
5.32162
1.4828
2.23821
2.23821
2.23821
5.29799
5.29799
5.29799
2.91147
2.91147
2.91147
3.20425
5.88472
6.84959
7.63795
8.63446
8.63446
8.63446
8.83715
7.68718
8.42845
9.1762
9.1762
9.1762
9.57097
7.49801
8.5229
8.13843
9.24417
7.98045
8.8128
8.8128
8.3316
7.43185
5.81088
5.81088
5.81088
6.24249
6.24249
4.93919
4.93919
4.66706
4.66706
6.34327
6.12098
6.12098
5.12785
5.12785
6.46989
7.98249
11.2785
11.2785
11.2785
11.1346
11.1346
9.66673
9.66673
9.66673
7.93986
7.0265
4.82318
4.82318
4.82318
4.57546
2.95125
4.07165
4.07165
4.07165
4.75215
4.75215
4.75215
4.75215
4.75215
3.76598
3.76598
3.76598
3.25879
3.25879
3.25879
3.25879
3.25879
3.25879
3.25879
4.03198
4.99057
4.81853
4.81853
4.81853
2.89231
3.66914
3.64546
3.64546
3.64546
3.64546
3.85996
3.85996
3.85996
2.14118
2.14118
3.83806
3.83806
1.75463
1.75463
1.75463
1.75463
1.75463
1.75463
1.75463
4.92858
3.77078
6.1947
5.94063
5.94063
5.94063
4.60279
6.87056
6.87056
4.50047
4.50047
6.39134
6.39134
6.39134
6.39134
5.21745
5.73949
5.73949
5.02903
5.02903
5.49529
5.18719
5.88002
5.88002
5.88002
5.88002
6.41034
5.47052
3.77961
3.77961
3.77961
5.10349
3.1381
3.1381
3.1381
2.21091
2.21091
2.21091
5.09291
5.09291
8.29671
7.44834
8.88368
8.88368
5.60054
5.60054
2.44455
2.41269
2.29883
2.29883
3.81032
3.81032
3.81032
7.27536
3.508
4.06873
4.06873
4.06873
4.67857
4.67857
6.55302
7.21853
7.21853
7.78663
6.17343
4.90239
4.90239
5.66748
9.11455
7.1486
9.61644
9.61644
9.05333
8.75574
8.75574
9.59633
10.3845
11.9893
8.96985
7.62111
7.62111
7.62111
7.62111
6.97475
6.97475
5.33327
8.33438
6.39354
5.77591
5.35936
7.41382
5.88879
5.88879
8.48579
5.42439
5.42439
5.42439
3.99731
3.99731
4.01514
4.26734
4.26734
5.71187
3.21259
3.21259
3.8742
3.09719
3.09719
3.09719
3.09719
3.11451
3.52422
3.52422
3.52422
3.52422
3.44026
3.44026
3.44026
4.25308
4.70893
4.95927
4.95927
4.95927
7.9456
7.9456
7.66801
7.66801
7.66801
4.8952
4.84075
4.35673
4.3682
4.3682
4.3682
4.3682
4.3682
4.3682
2.70761
2.70761
2.70761
2.70761
2.70761
2.70761
2.70761
1.81095
1.81095
2.47255
2.47255
2.47255
2.47255
2.47255
2.47255
4.28436
4.28436
4.28436
4.33527
4.33527
4.33527
4.33527
5.38518
5.38518
4.75564
4.75564
4.75564
4.75564
5.47076
5.47076
5.24886
5.24886
4.33668
4.33668
4.33668
5.16154
5.16154
5.16154
5.37121
4.55732
3.73446
2.65481
2.7665
4.8406
4.26495
4.26495
5.96074
5.97987
5.97987
5.97987
8.61898
8.61898
8.6147
7.04269
7.04269
7.04269
7.04269
9.0094
10.0403
10.0403
10.1738
8.57045
8.17712
6.99882
8.40409
8.40409
6.41426
6.41426
5.22524
4.83374
3.54796
3.11061
1.42069
1.42069
3.74382
5.0557
6.76601
6.76601
5.46054
5.32561
4.61158
4.61158
2.97656
4.62475
4.62475
2.8794
2.8794
2.83459
2.83459
2.83459
2.83459
2.83459
5.05854
5.05854
5.05854
6.50149
6.6323
6.38302
6.69976
5.56084
4.02039
4.02039
4.02039
3.72082
3.72082
7.80268
7.80268
9.24598
10.8613
10.5781
10.5781
8.83136
8.83136
8.31772
5.30501
6.33139
6.33139
6.33139
6.33139
8.58472
8.58472
7.09103
7.3088
7.3088
7.3088
8.3988
8.42169
8.42169
8.61649
7.14235
4.82443
2.3024
2.3024
2.3024
2.3024
2.7978
4.77892
8.04012
5.86435
5.52444
4.55165
4.55165
1.95748
1.95748
2.7513
3.12171
3.53858
3.53858
2.76408
3.45145
4.70775
4.11388
