Radius
2.42666
2.10944
1.80292
1.82608
2.59872
2.59872
2.33232
2.33232
2.33232
2.96325
2.96325
2.96325
2.96325
2.96325
2.83062
2.95415
2.95415
2.11108
2.11108
2.32408
2.14429
2.14429
2.01224
1.90631
1.90631
1.90631
1.90631
1.90631
1.90631
2.07974
2.71994
3.375
3.6779
4.14036
4.14036
4.14036
3.93428
3.22616
3.12071
3.53509
3.53509
3.53509
3.22828
2.86223
3.04629
3.04629
3.8099
3.65635
3.57958
3.57958
3.59033
3.18323
2.34766
2.34766
2.34766
2.3835
2.3835
2.37346
2.33308
2.43742
2.43742
2.96624
2.9339
2.9339
2.81712
2.81712
3.41494
3.92227
5.18189
5.18189
5.18189
5.10866
5.10866
4.44988
4.44988
4.44988
3.71445
3.27331
2.44943
2.07069
2.07069
1.93471
1.00127
1.47624
1.47624
1.47624
1.7906
1.7906
2.35883
2.35883
1.7968
1.03106
1.03106
1.03106
0.622806
0.622806
0.622806
0.622806
0.622806
0.622806
0.622806
0.730848
0.730848
0.730848
0.730848
0.730848
0.538321
1.03465
1.13365
1.13714
1.13714
1.13714
1.13714
1.13714
1.13714
1.13714
1.13714
1.76155
1.76155
1.05347
1.05347
1.87314
1.87314
2.02752
2.02752
1.27892
1.85132
1.42424
1.42424
1.24566
1.24566
1.24566
1.6657
1.6657
1.6657
1.26378
1.26378
1.26378
1.26378
2.65833
2.65833
2.09938
2.09938
2.7101
2.30933
2.30933
2.47872
2.19125
1.99655
1.99655
1.99655
1.99655
2.19912
1.83497
1.21922
1.21922
1.21922
1.67494
0.553397
0.553397
0.10534
0.10534
0.10534
0.10534
0.10534
0.10534
1.31034
1.31034
1.4688
1.4688
1.28493
1.28493
1.5179
1.77541
1.77541
1.77541
1.95667
1.8752
1.8752
3.27303
1.63933
1.49782
0.874434
0.923562
0.981751
0.981751
1.58854
1.8808
1.8808
1.8808
1.44172
1.29688
1.29688
1.73775
2.505
1.78298
2.41223
2.41223
2.46968
2.18652
3.53994
3.71329
4.33676
4.95162
3.82439
3.23831
3.23831
3.23831
3.23831
2.93724
2.93724
1.86947
2.99287
2.63576
2.66135
2.40509
2.87311
2.0995
2.0995
3.45307
2.33209
2.33209
2.33209
2.02381
2.02381
2.02207
1.29709
1.29709
1.29709
1.15069
1.15069
0.695516
0.885816
0.885816
0.885816
0.885816
0.795888
1.12162
1.12162
1.12162
0.863096
1.15074
0.710482
1.21995
0.784411
0.437361
0.330665
0.330665
0.330665
1.48944
1.48944
1.48944
1.48944
2.4444
1.32853
1.40408
1.04231
1.13257
1.13257
1.13257
1.13257
1.13257
1.11815
0.850687
0.850687
0.850687
0.992236
0.992236
1.02343
1.02343
1.02343
1.02343
1.00808
1.00808
1.01491
1.01491
0.55123
0.55123
0.55123
0.55123
0.55123
0.55123
0.55123
0.55123
0.55123
0.84139
0.84139
0.84139
0.84139
0.84139
0.8388
1.13264
1.13264
0.910835
0.910835
0.64657
0.64657
0.64657
1.05792
1.05792
1.05792
0.879594
0.516939
0.516939
0.516939
2.23418
3.19906
2.59739
2.59739
2.59739
2.06878
2.06878
2.06878
2.07221
2.07221
1.65909
1.23646
1.23646
1.23646
1.23646
1.55243
1.93958
1.93958
1.93958
1.29243
1.20133
0.701058
1.58377
1.58377
0.830273
0.830273
0.901455
1.36209
1.36209
2.00959
2.00959
2.00959
3.42067
3.55732
3.55732
3.55732
2.12902
0.95589
0.539325
0.539325
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.194307
0.713698
1.65863
1.65863
1.65863
2.68978
2.74922
2.74922
2.20752
2.20752
1.8114
0.620169
1.00071
0.973255
0.973255
0.973255
1.92567
1.92567
1.40808
1.3888
1.3888
1.3888
1.78664
1.99353
1.99353
2.03859
1.43439
0.75235
0.75235
0.75235
0.75235
0.75235
0.717422
1.46364
1.46364
0.913607
0.853046
0.734559
0.734559
0.734559
0.734559
0.754981
0.726768
0.525119
0.525119
0.965299
0.40838
0.98907
0.535782
0.535782
0.40689
0.40689
0.40689
0.40689
0.40689
0.711667
0.711667
0.711667
1.06158
1.06158
1.06158
0.800749
0.800749
0.800749
0.610865
0.610865
0.610865
0.973703
0.973703
0.973703
0.781018
0.781018
0.781018
2.07311
1.8593
2.09178
1.72652
1.72652
0.661411
1.07889
1.07889
1.07889
1.07889
1.69022
1.69022
1.47272
2.61478
1.6028
1.6028
2.64109
2.29415
2.29415
2.65018
2.65018
3.27382
2.45445
2.24059
2.24059
0.604867
0.604867
0.604867
1.40199
1.75581
1.75581
1.75581
2.85697
2.62417
2.57497
2.79388
2.79388
3.29224
3.03504
3.03504
3.22058
3.0882
3.0882
3.08684
2.5342
2.5342
2.5342
2.5342
2.5342
2.52049
2.48151
1.94837
1.8141
2.13725
1.38774
1.38774
1.38774
1.38774
0.858391
0.360661
0.360661
0.360661
0.360661
0.360661
0.360661
1.09559
0.401667
0.747295
0.511478
0.511478
1.44838
1.30998
1.30998
0.836634
0.641469
0.700422
0.700422
0.333496
0.333496
0.333496
0.333496
0.333496
0.333496
0.333496
0.333496
0.5348
1.37346
1.84653
1.90887
1.31416
1.40358
2.1559
1.69703
1.46935
1.46935
1.46935
1.75582
1.75582
1.90094
1.90094
2.3464
2.09582
2.09582
1.69764
1.69764
1.68221
1.29592
1.29592
1.0925
1.0925
1.0925
1.0925
1.0925
1.0925
1.0925
1.29643
2.34825
2.34825
2.53009
2.42474
1.36762
0.762869
0.762869
1.01619
1.01619
0.805693
0.805693
0.805693
0.805693
0.805693
0.805693
0.805693
0.587697
0.587697
0.794409
1.39311
1.39311
1.20194
1.20194
1.20194
0.738363
0.738363
1.43354
1.43354
2.16452
1.78484
1.32008
1.28044
1.32647
1.82503
1.82503
1.82503
1.75185
1.97261
2.44501
2.16449
2.16449
1.7241
1.7241
1.7241
0.428172
0.428172
0.428172
0.828207
1.03766
0.871234
0.871234
0.871234
0.877656
0.81175
0.246995
1.25884
1.25884
1.25884
1.25884
1.25884
1.24283
0.709353
1.24593
1.25457
1.25457
1.38762
1.25611
1.24988
1.24988
1.40834
1.40834
2.12423
2.1226
1.80248
1.95395
1.95395
1.95395
1.35174
1.35174
2.5614
2.1642
2.3545
2.3545
1.72405
1.72405
1.55931
1.55931
1.35764
1.35764
1.64158
2.66891
2.52776
1.9183
2.50381
2.85522
2.85522
2.85522
2.85522
2.85522
3.91367
3.47206
3.13832
3.81865
3.35033
3.35033
3.35033
3.37951
3.37951
3.15369
3.15369
2.96543
2.96543
3.19166
3.19166
2.34664
2.43088
2.81825
2.81825
2.85789
2.71602
1.94669
2.7752
2.27952
3.15452
3.15452
3.15452
3.86793
3.86793
3.86793
3.97933
5.41352
5.42467
5.55976
5.55976
5.49332
5.49332
5.3727
4.75223
4.34897
4.58785
4.58785
4.90754
4.90754
4.98692
4.98692
4.98692
4.20007
4.20007
3.98243
3.98243
3.98639
3.98639
3.98639
4.54703
3.53078
3.30959
3.30959
2.11782
