#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        2729    0.839369    0.801654  0.00227253
        2730    0.841598    0.801668  0.00227174
        2731    0.843767    0.801684  0.00227096
        2732    0.845871      0.8017  0.00227019
        2733    0.847908    0.801717  0.00226942
        2734    0.849877    0.801734  0.00226866
        2735    0.851775    0.801753   0.0022679
        2736      0.8536    0.801772  0.00226715
        2737    0.855349    0.801791  0.00226641
        2738    0.857021    0.801811  0.00226567
        2739    0.858612    0.801832  0.00226494
        2740    0.860122    0.801853  0.00226421
        2741    0.861549    0.801875  0.00226349
        2742    0.862891    0.801897  0.00226278
        2743    0.864148     0.80192  0.00226206
        2744    0.865318    0.801943  0.00226136
        2745      0.8664    0.801967  0.00226066
        2746    0.867393    0.801991  0.00225996
        2747    0.868296    0.802015  0.00225926
        2748    0.869108    0.802039  0.00225857
        2749    0.869828    0.802064  0.00225789
        2750    0.870458    0.802089   0.0022572
        2751    0.870997    0.802114  0.00225652
        2752    0.871446    0.802139  0.00225584
        2753    0.871802    0.802164  0.00225516
        2754    0.872069     0.80219  0.00225449
        2755    0.872245    0.802215  0.00225381
        2756    0.872331     0.80224  0.00225314
        2757    0.872327    0.802266  0.00225247
        2758    0.872236    0.802291  0.00225179
        2759    0.872057    0.802317  0.00225112
        2760    0.871791    0.802342  0.00225044
        2761     0.87144    0.802367  0.00224977
        2762    0.871004    0.802392  0.00224909
        2763    0.870485    0.802416  0.00224841
        2764    0.869884    0.802441  0.00224773
        2765    0.869204    0.802465  0.00224705
        2766    0.868447    0.802489  0.00224636
        2767    0.867614    0.802512  0.00224567
        2768    0.866708    0.802535  0.00224498
        2769     0.86573    0.802558  0.00224429
        2770    0.864682    0.802581  0.00224359
        2771    0.863565    0.802603  0.00224289
        2772    0.862383    0.802624  0.00224218
        2773    0.861137    0.802645  0.00224147
        2774     0.85983    0.802666  0.00224076
        2775    0.858465    0.802686  0.00224004
        2776    0.857043    0.802706  0.00223932
        2777    0.855568    0.802725  0.00223859
        2778    0.854041    0.802743  0.00223786
        2779    0.852465    0.802761  0.00223713
        2780    0.850844    0.802778  0.00223639
        2781    0.849181    0.802795  0.00223565
        2782    0.847479    0.802811  0.00223491
        2783     0.84574    0.802826  0.00223416
        2784    0.843966    0.802841   0.0022334
        2785    0.842161    0.802855  0.00223264
        2786    0.840326    0.802869  0.00223188
        2787    0.838465    0.802882  0.00223112
        2788    0.836583    0.802894  0.00223035
        2789    0.834681    0.802905  0.00222958
        2790    0.832762    0.802916  0.00222881
        2791    0.830828    0.802926  0.00222803
        2792    0.828881    0.802935  0.00222725
        2793    0.826926    0.802944  0.00222647
        2794    0.824964    0.802952  0.00222569
        2795    0.822998    0.802959   0.0022249
        2796     0.82103    0.802965  0.00222412
        2797    0.819063    0.802971  0.00222333
        2798      0.8171    0.802976  0.00222254
        2799    0.815143     0.80298  0.00222175
        2800    0.813196    0.802984  0.00222096
        2801    0.811259    0.802987  0.00222017
        2802    0.809334    0.802989  0.00221938
        2803    0.807423    0.802991  0.00221859
        2804    0.805529    0.802992   0.0022178
        2805    0.803654    0.802992  0.00221701
        2806      0.8018    0.802992  0.00221622
        2807     0.79997     0.80299  0.00221543
        2808    0.798164    0.802989  0.00221464
        2809    0.796384    0.802986  0.00221385
        2810    0.794632    0.802983  0.00221307
        2811     0.79291     0.80298  0.00221228
        2812     0.79122    0.802976   0.0022115
        2813    0.789563    0.802971  0.00221072
        2814    0.787943    0.802966  0.00220994
        2815    0.786361     0.80296  0.00220916
        2816    0.784818    0.802953  0.00220839
        2817    0.783316    0.802946  0.00220761
        2818    0.781858    0.802939  0.00220684
        2819    0.780444    0.802931  0.00220607
        2820    0.779077    0.802922  0.00220531
        2821    0.777758    0.802913  0.00220454
        2822    0.776489    0.802904  0.00220378
        2823    0.775273    0.802894  0.00220302
        2824    0.774111    0.802884  0.00220227
        2825    0.773005    0.802873  0.00220151
        2826    0.771957    0.802863  0.00220076
        2827    0.770968    0.802851  0.00220001
        2828     0.77004     0.80284  0.00219926
        2829    0.769175    0.802828  0.00219852
        2830    0.768376    0.802816  0.00219778
        2831    0.767644    0.802803  0.00219703
        2832     0.76698     0.80279   0.0021963
        2833    0.766387    0.802778  0.00219556
        2834    0.765868    0.802765  0.00219482
        2835    0.765423    0.802751  0.00219409
        2836    0.765055    0.802738  0.00219335
        2837    0.764765    0.802725  0.00219262
        2838    0.764555    0.802711  0.00219189
        2839    0.764426    0.802698  0.00219116
        2840    0.764382    0.802684  0.00219043
        2841    0.764421    0.802671   0.0021897
        2842    0.764546    0.802657  0.00218897
        2843    0.764759    0.802644  0.00218824
        2844     0.76506    0.802631  0.00218751
        2845     0.76545    0.802618  0.00218678
        2846     0.76593    0.802605  0.00218605
        2847    0.766501    0.802592  0.00218532
        2848    0.767163     0.80258  0.00218459
        2849    0.767916    0.802568  0.00218386
        2850    0.768761    0.802556  0.00218312
        2851    0.769697    0.802544  0.00218239
        2852    0.770723    0.802533  0.00218165
        2853    0.771838    0.802522  0.00218091
        2854    0.773041    0.802512  0.00218017
        2855    0.774329    0.802502  0.00217943
        2856    0.775702    0.802493  0.00217869
        2857    0.777158    0.802484  0.00217794
        2858    0.778694    0.802476   0.0021772
        2859    0.780309    0.802468  0.00217645
        2860    0.781998    0.802461   0.0021757
        2861    0.783759    0.802454  0.00217495
        2862    0.785589    0.802448   0.0021742
        2863    0.787484    0.802443  0.00217344
        2864    0.789442    0.802438  0.00217269
        2865    0.791456    0.802435  0.00217193
        2866    0.793525    0.802432  0.00217118
        2867    0.795644    0.802429  0.00217042
        2868    0.797807    0.802428  0.00216967
        2869    0.800011    0.802427  0.00216891
        2870     0.80225    0.802427  0.00216816
        2871     0.80452    0.802427   0.0021674
        2872    0.806816    0.802429  0.00216665
        2873     0.80913    0.802431  0.00216589
        2874    0.811458    0.802434  0.00216514
        2875    0.813794    0.802438  0.00216439
        2876     0.81613    0.802443  0.00216364
        2877    0.818463    0.802449   0.0021629
        2878    0.820786    0.802455  0.00216216
        2879    0.823094    0.802462  0.00216142
        2880     0.82538     0.80247  0.00216068
        2881    0.827638    0.802479  0.00215995
        2882    0.829864    0.802488  0.00215922
        2883    0.832053    0.802499   0.0021585
        2884    0.834197     0.80251  0.00215778
        2885    0.836292    0.802521  0.00215706
        2886    0.838332    0.802534  0.00215635
        2887    0.840312    0.802547  0.00215564
        2888    0.842227    0.802561  0.00215494
        2889    0.844073    0.802575  0.00215424
        2890    0.845845     0.80259  0.00215355
        2891    0.847538    0.802605  0.00215286
        2892    0.849148    0.802622  0.00215217
        2893    0.850672    0.802638  0.00215149
        2894    0.852104    0.802655  0.00215082
        2895    0.853443    0.802673  0.00215015
        2896    0.854683    0.802691  0.00214948
        2897    0.855823    0.802709  0.00214882
        2898    0.856861    0.802728  0.00214816
        2899    0.857793    0.802747   0.0021475
        2900    0.858618    0.802766  0.00214685
        2901    0.859331    0.802786  0.00214619
        2902    0.859933    0.802805  0.00214554
        2903    0.860422    0.802825   0.0021449
        2904    0.860797    0.802845  0.00214425
        2905    0.861057    0.802865  0.00214361
        2906    0.861202    0.802885  0.00214296
        2907    0.861232    0.802905  0.00214232
        2908    0.861146    0.802925  0.00214168
        2909    0.860943    0.802945  0.00214103
        2910    0.860623    0.802965  0.00214039
        2911    0.860188    0.802985  0.00213974
        2912     0.85964    0.803004   0.0021391
        2913    0.858978    0.803023  0.00213845
        2914    0.858204    0.803042   0.0021378
        2915    0.857319    0.803061  0.00213715
        2916    0.856325    0.803079  0.00213649
        2917    0.855226    0.803097  0.00213584
        2918    0.854022    0.803115  0.00213518
        2919    0.852716    0.803132  0.00213451
        2920     0.85131    0.803148  0.00213384
        2921    0.849807    0.803164  0.00213317
        2922    0.848211    0.803179   0.0021325
        2923    0.846524    0.803194  0.00213182
        2924    0.844749    0.803208  0.00213114
        2925     0.84289    0.803222  0.00213045
        2926     0.84095    0.803235  0.00212976
        2927    0.838933    0.803247  0.00212907
        2928    0.836843    0.803259  0.00212838
        2929    0.834682    0.803269  0.00212768
        2930    0.832456    0.803279  0.00212697
        2931    0.830169    0.803288  0.00212627
        2932    0.827824    0.803297  0.00212556
        2933    0.825427    0.803304  0.00212485
        2934    0.822981    0.803311  0.00212413
        2935     0.82049    0.803317  0.00212342
        2936     0.81796    0.803322   0.0021227
        2937    0.815395    0.803326  0.00212198
        2938    0.812798    0.803329  0.00212126
        2939    0.810176    0.803332  0.00212054
        2940    0.807531    0.803333  0.00211982
        2941    0.804871    0.803334   0.0021191
        2942    0.802199    0.803333  0.00211838
        2943    0.799522    0.803332  0.00211766
        2944    0.796842     0.80333  0.00211694
        2945    0.794165    0.803327  0.00211623
        2946    0.791496    0.803322  0.00211551
        2947    0.788839    0.803318   0.0021148
        2948    0.786199    0.803312  0.00211409
        2949    0.783581    0.803305  0.00211338
        2950     0.78099    0.803298  0.00211268
        2951    0.778431    0.803289  0.00211198
        2952    0.775908     0.80328  0.00211129
        2953    0.773425     0.80327   0.0021106
        2954    0.770988    0.803259  0.00210991
        2955    0.768601    0.803247  0.00210923
        2956    0.766269    0.803235  0.00210855
        2957    0.763996    0.803221  0.00210788
        2958    0.761788    0.803207  0.00210721
        2959    0.759647    0.803193  0.00210655
        2960    0.757578    0.803177   0.0021059
        2961    0.755586    0.803161  0.00210525
        2962    0.753675    0.803144   0.0021046
        2963    0.751848    0.803127  0.00210396
        2964    0.750109    0.803109  0.00210333
        2965    0.748462    0.803091   0.0021027
        2966     0.74691    0.803072  0.00210208
        2967    0.745456    0.803052  0.00210146
        2968    0.744103    0.803032  0.00210085
        2969    0.742855    0.803012  0.00210024
        2970    0.741714    0.802992  0.00209963
        2971    0.740684    0.802971  0.00209903
        2972    0.739766    0.802949  0.00209843
        2973    0.738962    0.802928  0.00209783
        2974    0.738276    0.802906  0.00209724
        2975    0.737709    0.802884  0.00209665
        2976    0.737261    0.802862  0.00209606
        2977    0.736933     0.80284  0.00209548
        2978    0.736728    0.802818  0.00209489
        2979    0.736647    0.802796   0.0020943
        2980    0.736688    0.802773  0.00209372
        2981    0.736853    0.802751  0.00209313
        2982     0.73714    0.802729  0.00209255
        2983     0.73755    0.802707  0.00209196
        2984    0.738081    0.802686  0.00209137
        2985    0.738733    0.802664  0.00209078
        2986    0.739504    0.802643  0.00209019
        2987    0.740393    0.802622  0.00208959
        2988    0.741398    0.802602  0.00208899
        2989    0.742516    0.802582  0.00208839
        2990    0.743746    0.802562  0.00208778
        2991    0.745083    0.802543  0.00208717
        2992    0.746525    0.802524  0.00208656
        2993    0.748068    0.802506  0.00208594
        2994     0.74971    0.802488  0.00208532
        2995    0.751446    0.802471  0.00208469
        2996    0.753272    0.802455  0.00208406
        2997    0.755186    0.802439  0.00208343
        2998    0.757181    0.802424  0.00208279
        2999    0.759252     0.80241  0.00208214
        3000    0.761396    0.802396  0.00208149
        3001    0.763608    0.802383  0.00208084
        3002    0.765882    0.802371  0.00208018
        3003    0.768212    0.802359  0.00207952
        3004    0.770595    0.802349  0.00207885
        3005    0.773024    0.802339  0.00207819
        3006    0.775492     0.80233  0.00207751
        3007    0.777995    0.802322  0.00207684
        3008    0.780528    0.802315  0.00207616
        3009    0.783083    0.802308  0.00207548
        3010    0.785655    0.802303   0.0020748
        3011    0.788238    0.802298  0.00207411
        3012    0.790826    0.802294  0.00207343
        3013    0.793413    0.802291  0.00207274
        3014    0.795994    0.802289  0.00207206
        3015    0.798564    0.802288  0.00207137
        3016    0.801117    0.802288  0.00207068
        3017    0.803648    0.802288     0.00207
        3018    0.806151     0.80229  0.00206931
        3019    0.808622    0.802292  0.00206863
        3020    0.811054    0.802295  0.00206794
        3021    0.813443    0.802298  0.00206726
        3022    0.815784    0.802303  0.00206658
        3023    0.818072    0.802308  0.00206591
        3024    0.820305    0.802314  0.00206523
        3025    0.822477     0.80232  0.00206456
        3026    0.824584    0.802328  0.00206389
        3027    0.826623    0.802336  0.00206322
        3028    0.828591    0.802345  0.00206256
        3029    0.830484    0.802354   0.0020619
        3030    0.832301    0.802364  0.00206124
        3031    0.834038    0.802374  0.00206059
        3032    0.835693    0.802385  0.00205994
        3033    0.837261    0.802397  0.00205929
        3034    0.838742    0.802409  0.00205865
        3035    0.840133    0.802421  0.00205801
        3036    0.841433    0.802434  0.00205737
        3037    0.842641    0.802447  0.00205674
        3038    0.843756    0.802461   0.0020561
        3039    0.844779    0.802475  0.00205547
        3040    0.845708    0.802489  0.00205485
        3041    0.846544    0.802503  0.00205422
        3042    0.847286    0.802518   0.0020536
        3043    0.847935    0.802533  0.00205298
        3044    0.848492    0.802548  0.00205236
        3045    0.848957    0.802563  0.00205174
        3046    0.849329    0.802579  0.00205113
        3047    0.849612    0.802594  0.00205051
        3048    0.849805     0.80261   0.0020499
        3049    0.849912    0.802625  0.00204928
        3050    0.849935    0.802641  0.00204867
        3051    0.849875    0.802656  0.00204806
        3052    0.849734    0.802672  0.00204745
        3053    0.849514    0.802687  0.00204683
        3054    0.849219    0.802702  0.00204622
        3055     0.84885    0.802717   0.0020456
        3056    0.848411    0.802732  0.00204499
        3057    0.847907    0.802747  0.00204437
        3058    0.847339    0.802762  0.00204376
        3059    0.846711    0.802776  0.00204314
        3060    0.846028     0.80279  0.00204252
        3061    0.845292    0.802804   0.0020419
        3062    0.844509    0.802818  0.00204128
        3063    0.843683    0.802831  0.00204066
        3064    0.842819    0.802844  0.00204003
        3065    0.841919    0.802857  0.00203941
        3066    0.840987    0.802869  0.00203878
        3067    0.840028    0.802881  0.00203815
        3068    0.839045    0.802893  0.00203752
        3069    0.838043    0.802905  0.00203689
        3070    0.837026    0.802916  0.00203626
        3071    0.835997    0.802926  0.00203562
        3072    0.834961    0.802937  0.00203499
        3073    0.833924    0.802947  0.00203435
        3074    0.832888    0.802957  0.00203371
        3075    0.831857    0.802966  0.00203307
        3076    0.830835    0.802975  0.00203243
        3077    0.829825    0.802984  0.00203179
        3078    0.828831    0.802992  0.00203114
        3079    0.827855       0.803   0.0020305
        3080    0.826902    0.803008  0.00202986
        3081    0.825975    0.803016  0.00202921
        3082    0.825076    0.803023  0.00202857
        3083    0.824206     0.80303  0.00202792
        3084    0.823369    0.803036  0.00202727
        3085    0.822567    0.803042  0.00202663
        3086    0.821803    0.803049  0.00202598
        3087    0.821078    0.803054  0.00202533
        3088    0.820392     0.80306  0.00202468
        3089     0.81975    0.803065  0.00202403
        3090     0.81915    0.803071  0.00202339
        3091    0.818595    0.803076  0.00202274
        3092    0.818086    0.803081  0.00202209
        3093    0.817624    0.803085  0.00202144
        3094    0.817208     0.80309  0.00202079
        3095    0.816841    0.803094  0.00202014
        3096    0.816521    0.803099   0.0020195
        3097    0.816249    0.803103  0.00201885
        3098    0.816026    0.803107   0.0020182
        3099     0.81585    0.803111  0.00201755
        3100    0.815722    0.803115  0.00201691
        3101    0.815643    0.803119  0.00201626
        3102    0.815613    0.803123  0.00201562
        3103     0.81563    0.803127  0.00201497
        3104    0.815693    0.803131  0.00201432
        3105    0.815803    0.803135  0.00201368
        3106     0.81596     0.80314  0.00201304
        3107    0.816162    0.803144  0.00201239
        3108    0.816407    0.803148  0.00201175
        3109    0.816697    0.803152  0.00201111
        3110    0.817031    0.803157  0.00201047
        3111    0.817406    0.803161  0.00200982
        3112    0.817824    0.803166  0.00200918
        3113    0.818283    0.803171  0.00200854
        3114    0.818782    0.803176  0.00200791
        3115    0.819322    0.803181  0.00200727
        3116    0.819901    0.803186  0.00200663
        3117     0.82052    0.803192  0.00200599
        3118    0.821178    0.803198  0.00200536
        3119    0.821874    0.803204  0.00200473
        3120    0.822606     0.80321  0.00200409
        3121    0.823376    0.803216  0.00200346
        3122    0.824182    0.803223  0.00200283
        3123    0.825024     0.80323   0.0020022
        3124      0.8259    0.803237  0.00200157
        3125    0.826809    0.803245  0.00200095
        3126    0.827751    0.803253  0.00200032
        3127    0.828726    0.803261   0.0019997
        3128    0.829734    0.803269  0.00199908
        3129    0.830773    0.803278  0.00199846
        3130     0.83184    0.803287  0.00199784
        3131    0.832937    0.803297  0.00199723
        3132    0.834062    0.803307  0.00199661
        3133    0.835214    0.803317    0.001996
        3134    0.836392    0.803327  0.00199539
        3135    0.837595    0.803338  0.00199478
        3136     0.83882     0.80335  0.00199418
        3137    0.840067    0.803361  0.00199358
        3138    0.841334    0.803373  0.00199298
        3139     0.84262    0.803386  0.00199239
        3140    0.843923    0.803399  0.00199179
        3141    0.845243    0.803412   0.0019912
        3142    0.846577    0.803426  0.00199062
        3143    0.847922     0.80344  0.00199003
        3144    0.849278    0.803455  0.00198945
        3145    0.850642     0.80347  0.00198888
        3146    0.852012    0.803485  0.00198831
        3147    0.853387    0.803501  0.00198774
        3148    0.854763    0.803517  0.00198717
        3149    0.856139    0.803534  0.00198661
        3150    0.857512    0.803551  0.00198605
        3151     0.85888    0.803569   0.0019855
        3152     0.86024    0.803587  0.00198495
        3153    0.861592    0.803605  0.00198441
        3154    0.862932    0.803624  0.00198387
        3155    0.864259    0.803643  0.00198333
        3156    0.865571    0.803663   0.0019828
        3157    0.866864    0.803683  0.00198228
        3158    0.868137    0.803703  0.00198175
        3159    0.869389    0.803724  0.00198123
        3160    0.870616    0.803745  0.00198072
        3161    0.871817    0.803767  0.00198021
        3162    0.872989    0.803788  0.00197971
        3163     0.87413    0.803811   0.0019792
        3164    0.875239    0.803833  0.00197871
        3165    0.876315    0.803856  0.00197822
        3166    0.877354    0.803879  0.00197773
        3167    0.878356    0.803903  0.00197724
        3168    0.879318    0.803927  0.00197676
        3169     0.88024    0.803951  0.00197628
        3170    0.881119    0.803975  0.00197581
        3171    0.881956       0.804  0.00197534
        3172    0.882749    0.804025  0.00197487
        3173    0.883496     0.80405  0.00197441
        3174    0.884197    0.804075  0.00197395
        3175    0.884851      0.8041  0.00197349
        3176    0.885458    0.804126  0.00197304
        3177    0.886019    0.804152  0.00197258
        3178     0.88653    0.804178  0.00197213
        3179    0.886991    0.804204  0.00197169
        3180    0.887401     0.80423  0.00197124
        3181    0.887761    0.804256  0.00197079
        3182     0.88807    0.804282  0.00197035
        3183    0.888329    0.804309  0.00196991
        3184    0.888538    0.804335  0.00196947
        3185    0.888695    0.804362  0.00196903
        3186    0.888801    0.804388  0.00196859
        3187    0.888856    0.804415  0.00196815
        3188    0.888861    0.804441  0.00196771
        3189    0.888815    0.804468  0.00196727
        3190    0.888718    0.804494  0.00196683
        3191    0.888571     0.80452  0.00196639
        3192    0.888374    0.804547  0.00196595
        3193    0.888126    0.804573  0.00196551
        3194    0.887828    0.804599  0.00196507
        3195    0.887482    0.804625  0.00196462
        3196    0.887086    0.804651  0.00196418
        3197    0.886643    0.804676  0.00196373
        3198    0.886153    0.804702  0.00196328
        3199    0.885615    0.804727  0.00196283
        3200    0.885031    0.804752  0.00196238
        3201    0.884402    0.804777  0.00196192
        3202    0.883726    0.804802  0.00196146
        3203    0.883007    0.804826    0.001961
        3204    0.882244     0.80485  0.00196054
        3205    0.881438    0.804874  0.00196007
        3206     0.88059    0.804898  0.00195961
        3207      0.8797    0.804921  0.00195913
        3208     0.87877    0.804944  0.00195866
        3209      0.8778    0.804967  0.00195818
        3210     0.87679    0.804989   0.0019577
        3211    0.875741    0.805011  0.00195721
        3212    0.874653    0.805033  0.00195672
        3213    0.873527    0.805054  0.00195623
        3214    0.872363    0.805075  0.00195573
        3215    0.871163    0.805096  0.00195523
        3216    0.869926    0.805116  0.00195473
        3217    0.868653    0.805136  0.00195422
        3218    0.867345    0.805155  0.00195371
        3219    0.866003    0.805174  0.00195319
        3220    0.864625    0.805192  0.00195267
        3221    0.863213     0.80521  0.00195215
        3222    0.861766    0.805228  0.00195162
        3223    0.860286    0.805245  0.00195109
        3224    0.858774    0.805262  0.00195056
        3225    0.857228    0.805278  0.00195002
        3226    0.855651    0.805293  0.00194948
        3227    0.854042    0.805309  0.00194893
        3228    0.852402    0.805323  0.00194838
        3229    0.850731    0.805337  0.00194783
        3230     0.84903    0.805351  0.00194727
        3231    0.847299    0.805364  0.00194672
        3232    0.845538    0.805376  0.00194615
        3233    0.843748    0.805388  0.00194559
        3234    0.841929    0.805399  0.00194502
        3235    0.840081     0.80541  0.00194445
        3236    0.838205     0.80542  0.00194387
        3237    0.836303     0.80543  0.00194329
        3238    0.834374    0.805439  0.00194272
        3239    0.832419    0.805447  0.00194213
        3240    0.830439    0.805455  0.00194155
        3241    0.828435    0.805462  0.00194096
        3242    0.826409    0.805468  0.00194038
        3243    0.824359    0.805474  0.00193979
        3244    0.822288    0.805479  0.00193919
        3245    0.820196    0.805484   0.0019386
        3246    0.818084    0.805488  0.00193801
        3247    0.815954    0.805491  0.00193741
        3248    0.813807    0.805493  0.00193682
        3249    0.811643    0.805495  0.00193622
        3250    0.809464    0.805497  0.00193563
        3251    0.807272    0.805497  0.00193503
        3252    0.805067    0.805497  0.00193444
        3253    0.802851    0.805496  0.00193384
        3254    0.800626    0.805495  0.00193325
        3255    0.798393    0.805492  0.00193266
        3256    0.796155     0.80549  0.00193207
        3257    0.793913    0.805486  0.00193148
        3258     0.79167    0.805482  0.00193089
        3259    0.789425    0.805477   0.0019303
        3260    0.787182    0.805471  0.00192972
        3261    0.784941    0.805465  0.00192914
        3262    0.782703    0.805458  0.00192856
        3263    0.780472     0.80545  0.00192798
        3264     0.77825    0.805442  0.00192741
        3265    0.776037    0.805433  0.00192684
        3266    0.773837    0.805423  0.00192627
        3267     0.77165    0.805413  0.00192571
        3268    0.769478    0.805402  0.00192515
        3269    0.767325     0.80539   0.0019246
        3270    0.765192    0.805378  0.00192405
        3271    0.763081    0.805365  0.00192351
        3272    0.760994    0.805352  0.00192297
        3273    0.758931    0.805337  0.00192243
        3274    0.756896    0.805323   0.0019219
        3275    0.754889    0.805307  0.00192138
        3276    0.752913    0.805291  0.00192086
        3277    0.750969    0.805275  0.00192034
        3278    0.749058    0.805257  0.00191983
        3279    0.747181     0.80524  0.00191933
        3280     0.74534    0.805221  0.00191883
        3281    0.743537    0.805203  0.00191834
        3282    0.741774    0.805183  0.00191785
        3283     0.74005    0.805164  0.00191737
        3284    0.738367    0.805143  0.00191689
        3285    0.736727    0.805122  0.00191642
        3286    0.735131    0.805101  0.00191596
        3287     0.73358    0.805079   0.0019155
        3288    0.732076    0.805057  0.00191504
        3289    0.730619    0.805034   0.0019146
        3290     0.72921    0.805011  0.00191415
        3291     0.72785    0.804988  0.00191371
        3292    0.726538    0.804964  0.00191328
        3293    0.725277     0.80494  0.00191285
        3294    0.724066    0.804915  0.00191243
        3295    0.722907     0.80489  0.00191201
        3296    0.721799    0.804865   0.0019116
        3297    0.720743     0.80484  0.00191119
        3298    0.719739    0.804814  0.00191078
        3299    0.718787    0.804788  0.00191038
        3300    0.717888    0.804762  0.00190998
        3301    0.717041    0.804735  0.00190959
        3302    0.716248    0.804708   0.0019092
        3303    0.715508    0.804681  0.00190881
        3304    0.714821    0.804654  0.00190843
        3305    0.714187    0.804627  0.00190805
        3306    0.713606    0.804599  0.00190767
        3307    0.713078    0.804571  0.00190729
        3308    0.712602    0.804544  0.00190692
        3309     0.71218    0.804516  0.00190655
        3310    0.711811    0.804488  0.00190618
        3311    0.711494     0.80446  0.00190581
        3312    0.711229    0.804431  0.00190544
        3313    0.711015    0.804403  0.00190507
        3314    0.710854    0.804375  0.00190471
        3315    0.710744    0.804347  0.00190434
        3316    0.710686    0.804319  0.00190398
        3317    0.710677     0.80429  0.00190361
        3318    0.710719    0.804262  0.00190325
        3319     0.71081    0.804234  0.00190288
        3320     0.71095    0.804206  0.00190252
        3321    0.711138    0.804178  0.00190215
        3322    0.711374     0.80415  0.00190178
        3323    0.711657    0.804122  0.00190142
        3324    0.711986    0.804094  0.00190105
        3325    0.712361    0.804067  0.00190067
        3326    0.712782    0.804039   0.0019003
        3327    0.713246    0.804012  0.00189993
        3328    0.713754    0.803985  0.00189955
        3329    0.714305    0.803958  0.00189917
        3330      0.7149    0.803931  0.00189879
        3331    0.715536    0.803905   0.0018984
        3332    0.716212    0.803878  0.00189802
        3333    0.716927    0.803852  0.00189763
        3334     0.71768    0.803826  0.00189723
        3335    0.718472    0.803801  0.00189684
        3336    0.719301    0.803775  0.00189644
        3337    0.720166     0.80375  0.00189603
        3338    0.721064    0.803726  0.00189563
        3339    0.721996    0.803701  0.00189522
        3340    0.722959    0.803677   0.0018948
        3341    0.723953    0.803653  0.00189439
        3342    0.724978     0.80363  0.00189397
        3343    0.726031    0.803606  0.00189354
        3344    0.727111    0.803584  0.00189311
        3345    0.728218    0.803561  0.00189268
        3346    0.729351    0.803539  0.00189225
        3347    0.730508    0.803517  0.00189181
        3348    0.731688    0.803496  0.00189136
        3349    0.732889    0.803474  0.00189092
        3350     0.73411    0.803454  0.00189047
        3351    0.735349    0.803433  0.00189001
        3352    0.736606    0.803413  0.00188955
        3353    0.737879    0.803394  0.00188909
        3354    0.739166    0.803375  0.00188862
        3355    0.740468    0.803356  0.00188815
        3356    0.741783    0.803338  0.00188768
        3357    0.743111     0.80332   0.0018872
        3358    0.744451    0.803302  0.00188672
        3359    0.745799    0.803285  0.00188624
        3360    0.747155    0.803268  0.00188575
        3361    0.748519    0.803252  0.00188526
        3362    0.749888    0.803236  0.00188477
        3363    0.751261    0.803221  0.00188427
        3364    0.752637    0.803206  0.00188377
        3365    0.754016    0.803191  0.00188327
        3366    0.755396    0.803177  0.00188276
        3367    0.756777    0.803163  0.00188225
        3368    0.758157     0.80315  0.00188174
        3369    0.759535    0.803137  0.00188123
        3370     0.76091    0.803124  0.00188071
        3371    0.762281    0.803112  0.00188019
        3372    0.763647      0.8031  0.00187967
        3373    0.765005    0.803089  0.00187915
        3374    0.766356    0.803078  0.00187862
        3375    0.767699    0.803068  0.00187809
        3376    0.769031    0.803058  0.00187756
        3377    0.770353    0.803048  0.00187703
        3378    0.771663    0.803039   0.0018765
        3379    0.772961     0.80303  0.00187597
        3380    0.774245    0.803021  0.00187543
        3381    0.775515    0.803013  0.00187489
        3382     0.77677    0.803005  0.00187435
        3383    0.778008    0.802998  0.00187382
        3384     0.77923    0.802991  0.00187327
        3385    0.780435    0.802984  0.00187273
        3386    0.781621    0.802978  0.00187219
        3387    0.782788    0.802972  0.00187165
        3388    0.783935    0.802966   0.0018711
        3389    0.785061    0.802961  0.00187056
        3390    0.786164    0.802956  0.00187001
        3391    0.787246    0.802952  0.00186947
        3392    0.788305    0.802947  0.00186892
        3393    0.789339    0.802943  0.00186838
        3394    0.790349     0.80294  0.00186783
        3395    0.791333    0.802936  0.00186728
        3396    0.792292    0.802933  0.00186673
        3397    0.793224     0.80293  0.00186619
        3398    0.794129    0.802928  0.00186564
        3399    0.795007    0.802925  0.00186509
        3400    0.795856    0.802923  0.00186454
        3401    0.796676    0.802921    0.001864
        3402    0.797466     0.80292  0.00186345
        3403    0.798227    0.802918   0.0018629
        3404    0.798957    0.802917  0.00186236
        3405    0.799656    0.802916  0.00186181
        3406    0.800324    0.802915  0.00186126
        3407     0.80096    0.802915  0.00186072
        3408    0.801564    0.802914  0.00186017
        3409    0.802135    0.802914  0.00185963
        3410    0.802673    0.802914  0.00185908
        3411    0.803178    0.802914  0.00185853
        3412    0.803649    0.802914  0.00185799
        3413    0.804087    0.802915  0.00185745
        3414     0.80449    0.802915   0.0018569
        3415    0.804858    0.802916  0.00185636
        3416    0.805191    0.802917  0.00185581
        3417     0.80549    0.802917  0.00185527
        3418    0.805754    0.802918  0.00185473
        3419    0.805982    0.802919  0.00185419
        3420    0.806174     0.80292  0.00185364
        3421    0.806331    0.802921   0.0018531
        3422    0.806453    0.802922  0.00185256
        3423    0.806539    0.802923  0.00185202
        3424    0.806589    0.802924  0.00185148
        3425    0.806603    0.802925  0.00185094
        3426    0.806582    0.802926   0.0018504
