Generazione,HalfLoss
212,3272.82
213,3272.16
214,3271.94
215,3271.77
216,3272.04
217,3271.5
218,3270.05
219,3268.28
220,3267.61
221,3267.45
222,3267.45
223,3267.45
224,3267.33
225,3267.06
226,3266.84
227,3266.67
228,3266.59
229,3266.32
230,3266.12
231,3267.15
232,3268.71
233,3268.54
234,3273.04
235,3283.11
236,3277.18
237,3274.37
238,3267.69
239,3265.3
240,3265.06
241,3265.04
242,3265.04
243,3265.04
244,3264.9
245,3264.51
246,3264.18
247,3264.12
248,3264.11
249,3264.11
250,3264.11
251,3264.11
252,3264.11
253,3264.11
254,3264.11
255,3264.11
256,3264.06
257,3263.86
258,3263.65
259,3263.27
260,3263.09
261,3263.02
262,3262.89
263,3262.69
264,3262.52
265,3262.31
266,3262.11
267,3261.84
268,3261.44
269,3261.19
270,3261.08
271,3261
272,3261
273,3261
274,3261
275,3261
276,3261
277,3261
278,3260.97
279,3260.88
280,3260.8
281,3260.76
282,3260.66
283,3260.37
284,3260.07
285,3259.99
286,3259.92
287,3259.86
288,3259.83
289,3259.83
290,3259.83
291,3259.83
292,3259.82
293,3260.01
294,3259.93
295,3259.77
296,3259.77
297,3259.77
298,3259.76
299,3259.66
300,3259.33
301,3258.84
302,3258.12
303,3257.62
304,3257.35
305,3257.23
306,3257.09
307,3256.97
308,3256.92
309,3256.92
310,3256.92
311,3256.92
312,3256.92
313,3256.92
314,3256.92
315,3256.92
316,3256.92
317,3256.92
318,3256.92
319,3256.92
320,3256.92
321,3256.92
322,3256.91
323,3256.86
324,3256.79
325,3256.71
326,3256.65
327,3256.63
328,3256.59
329,3256.48
330,3256.3
331,3256.12
332,3255.68
333,3255.5
334,3255.45
335,3255.45
336,3255.45
337,3255.45
338,3255.45
339,3255.45
340,3255.45
341,3255.39
342,3255.26
343,3255.13
344,3255.04
345,3255.04
346,3255.04
347,3255.04
348,3255.04
349,3255.06
350,3255.05
351,3254.97
352,3254.71
353,3254.49
354,3254.39
355,3254.39
356,3254.39
357,3254.39
358,3254.39
359,3254.39
360,3254.39
361,3254.39
362,3254.39
363,3254.39
364,3254.39
365,3254.4
366,3254.39
367,3254.39
368,3254.37
369,3254.31
370,3254.22
371,3254.08
372,3253.99
373,3253.94
374,3253.96
375,3255.34
376,3256.08
377,3256.61
378,3255.49
379,3255.04
380,3253.93
381,3253.8
382,3253.76
383,3253.65
384,3253.59
385,3253.57
386,3253.57
387,3253.57
388,3253.57
389,3253.57
390,3253.57
391,3253.57
392,3253.59
393,3253.9
394,3256.63
395,3259.35
396,3256.61
397,3254.09
398,3252.24
399,3251.88
400,3252.15
401,3251.75
402,3251.75
403,3251.75
404,3251.75
405,3251.75
406,3251.75
407,3251.75
408,3251.75
409,3251.75
410,3251.75
411,3251.75
412,3251.87
413,3251.75
414,3251.75
415,3251.75
416,3251.75
417,3251.72
418,3251.61
419,3251.52
420,3251.51
421,3251.51
422,3251.51
423,3251.51
424,3251.51
425,3251.51
426,3251.51
427,3251.51
428,3251.51
429,3251.51
430,3251.51
431,3251.51
432,3251.51
433,3251.51
434,3251.51
435,3251.51
436,3251.51
437,3251.51
438,3251.82
439,3255.26
440,3259.13
441,3262.12
442,3256.36
443,3252.99
444,3251.98
445,3251.43
446,3251.43
447,3251.43
448,3251.43
449,3251.43
450,3251.43
451,3251.43
452,3251.43
453,3251.43
454,3251.43
455,3251.43
456,3251.43
457,3251.43
458,3251.43
459,3251.43
460,3251.43
461,3251.43
462,3251.43
463,3251.43
464,3251.43
465,3251.43
466,3251.43
467,3252.69
468,3255.34
469,3264.22
470,3263.34
471,3257.06
472,3252.29
473,3251.56
474,3251.48
475,3251.27
476,3251.28
477,3251.27
478,3251.27
479,3251.27
480,3251.27
481,3251.27
482,3251.27
483,3251.27
484,3251.27
485,3251.27
486,3251.27
487,3251.27
488,3251.27
489,3251.27
490,3251.27
491,3251.27
492,3251.27
493,3251.27
494,3251.27
495,3251.27
496,3251.27
497,3251.27
498,3251.27
499,3251.27
500,3251.27
501,3251.27
502,3251.27
503,3251.27
504,3251.27
505,3251.27
506,3251.27
507,3251.27
508,3251.27
509,3251.27
510,3251.27
511,3251.27
512,3251.27
513,3251.27
514,3251.27
515,3251.27
516,3251.27
517,3251.27
518,3251.27
519,3251.27
520,3251.27
521,3251.27
522,3251.27
523,3251.27
524,3251.27
525,3251.27
526,3251.27
527,3251.27
528,3251.27
529,3251.27
530,3251.27
531,3251.27
532,3251.27
533,3251.27
534,3251.29
535,3251.27
536,3251.27
537,3251.27
538,3251.27
539,3251.27
540,3251.27
541,3251.27
542,3251.27
543,3251.42
544,3251.49
545,3251.27
546,3251.27
547,3251.27
548,3251.27
549,3251.27
550,3251.25
551,3251.24
552,3251.24
553,3251.24
554,3251.24
555,3251.24
556,3251.24
557,3251.23
558,3251.23
559,3251.22
560,3251.2
561,3251.43
562,3251.33
563,3251.2
564,3251.2
565,3251.2
566,3251.2
567,3251.2
568,3251.17
569,3251.1
570,3251.04
571,3251.02
572,3251.02
573,3251.02
574,3251.02
575,3251.02
576,3251.02
577,3251.02
578,3251.02
579,3251.02
580,3251.02
581,3251.02
582,3251.02
583,3251.02
584,3250.98
585,3250.87
586,3250.77
587,3250.71
588,3250.68
589,3250.58
590,3250.49
591,3250.47
592,3250.47
593,3250.47
594,3250.47
595,3250.47
596,3250.47
597,3250.47
598,3250.47
599,3250.47
600,3250.47
601,3250.47
602,3250.47
603,3250.65
604,3250.47
605,3250.47
606,3250.52
607,3250.47
608,3250.47
609,3250.47
610,3250.47
611,3250.47
612,3250.47
613,3250.47
614,3250.47
615,3250.47
616,3250.47
617,3250.47
618,3250.47
619,3250.47
620,3250.47
621,3250.47
622,3250.47
623,3250.47
624,3250.47
625,3250.47
626,3250.47
627,3250.77
628,3257.45
629,3261.86
630,3260.71
631,3259.48
632,3252.05
633,3250.58
634,3250.41
635,3250.26
636,3250.26
637,3250.26
638,3250.26
639,3250.26
640,3250.26
641,3250.26
642,3250.26
643,3250.26
644,3250.24
645,3250.22
646,3250.21
647,3250.21
648,3250.21
649,3250.21
650,3250.21
651,3250.21
652,3250.21
653,3250.21
654,3250.21
655,3250.21
656,3250.21
657,3250.21
658,3250.21
659,3250.21
660,3250.21
661,3250.21
662,3250.21
663,3250.21
664,3250.21
665,3250.21
666,3250.21
667,3250.21
668,3250.21
669,3250.21
670,3250.21
671,3250.21
672,3250.21
673,3250.21
674,3250.21
675,3250.21
676,3250.21
677,3250.21
678,3250.21
679,3250.21
680,3250.21
681,3250.21
682,3250.21
683,3250.21
684,3250.21
685,3250.21
686,3250.21
687,3250.21
688,3250.21
689,3250.21
690,3250.21
691,3250.21
692,3250.21
693,3250.21
694,3250.21
695,3250.21
696,3250.21
697,3250.21
698,3250.21
699,3250.21
700,3250.21
701,3250.21
702,3250.21
703,3250.21
704,3250.21
705,3250.21
706,3250.21
707,3250.21
708,3250.21
709,3250.21
710,3250.21
711,3250.21
712,3250.21
713,3250.21
714,3250.21
715,3250.21
716,3250.21
717,3250.21
718,3250.21
719,3250.21
720,3250.33
721,3252.95
722,3259.89
723,3259.88
724,3253.13
725,3250.56
726,3250.06
727,3250.06
728,3250.04
729,3250.03
730,3250.03
731,3250.03
732,3250.03
733,3250.03
734,3250.03
735,3250.03
736,3250.03
737,3250.06
738,3250.04
739,3250.03
740,3250.03
741,3250.03
742,3250.03
743,3250.03
744,3250.03
745,3250.03
746,3250.03
747,3250.03
748,3250.03
749,3250.03
750,3250.03
751,3250.03
752,3250.03
753,3250.03
754,3250.03
755,3250.03
756,3250.03
757,3250.03
758,3250.03
759,3250.03
760,3250.03
761,3250.03
762,3250.02
763,3249.98
764,3249.75
765,3249.26
766,3248.88
767,3248.71
768,3248.7
769,3248.7
770,3248.7
771,3248.7
772,3248.7
773,3248.7
774,3248.7
775,3248.7
776,3248.7
777,3248.7
778,3248.7
779,3248.7
780,3248.7
781,3248.84
782,3248.7
783,3248.7
784,3248.7
785,3248.7
786,3248.7
787,3248.7
788,3248.7
789,3248.7
790,3248.7
791,3248.7
792,3248.7
793,3248.7
794,3248.7
795,3248.7
796,3248.7
797,3248.7
798,3248.7
799,3248.7
800,3248.7
