0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.165816 1.08895 1.70674 1.85494 1.84865 1.54153 1.30381 1.21134 1.25548 1.22256 1.22327 0.995111 0.95586 0.911068 1.06333 1.03298 1.19194 1.1767 1.06811 1.04264 1.10647 1.02284 1.07678 1.16714 1.15373 1.03197 1.057 1.11484 1.14029 1.0266 0.957964 1.12757 1.08191 1.13807 1.00961 1.11268 1.01116 0.947517 0.99323 0.942394 1.01836 0.918402 0.927659 0.861684 0.931308 0.939672 1.02647 1.03294 1.02294 1.0215 1.02086 1.01502 1.06767 0.999089 0.934841 0.94054 0.944213 0.933648 0.91862 0.83851 0.884072 0.939667 0.932375 0.937184 1.01043 0.900901 0.964144 1.02367 0.961476 1.00295 0.995692 0.969186 0.98974 1.00088 0.963929 0.99135 1.03021 1.03732 1.09024 1.04739 1.05143 1.07549 1.10614 1.07705 1.0401 1.01753 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.181645 1.22748 1.94263 2.17031 1.93251 1.81391 1.50677 1.25313 1.0303 1.04617 1.0279 1.02012 0.983526 1.02942 1.21236 1.37526 1.06756 0.943607 0.81193 0.923789 0.942959 1.0335 0.945733 0.944288 0.98704 0.957183 1.06512 1.13537 1.20035 1.1972 1.06272 0.939282 0.884123 0.95312 0.910162 1.01039 1.06055 0.984537 1.00937 0.925633 0.891482 0.892905 0.907501 0.972055 1.00515 0.994093 0.967333 0.962293 0.973817 0.956775 1.04248 1.01461 0.966381 1.01005 0.955918 0.998031 0.899574 0.946908 0.916585 0.952583 0.976675 0.971896 0.951055 1.01815 0.947851 0.959588 1.03424 1.04273 0.954788 0.97014 0.952443 0.991883 1.03643 1.02084 0.97726 0.950134 0.974101 1.01337 0.992606 1.01668 1.02189 1.00993 0.995326 0.979636 0.967632 1.00884 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108208 0.821196 1.60553 1.92746 1.56645 1.39502 1.4434 1.04324 1.00583 1.161 1.25746 1.21382 1.14742 1.02754 1.1146 0.99128 0.966246 0.841304 0.962804 1.08709 1.00578 0.985166 1.01726 1.03095 1.01624 1.02693 1.03298 0.94777 1.03139 0.940645 1.02703 1.00495 0.944425 0.928447 0.971324 1.02275 1.00949 1.00769 0.996695 0.835631 0.822557 0.937964 0.971598 0.973903 0.940415 0.902133 0.911073 0.940215 0.995013 1.00075 1.00263 0.991674 0.989004 0.985912 0.964048 0.956483 1.01938 0.987381 1.0709 0.982438 0.945818 0.98082 1.01213 1.00931 1.07576 1.02379 0.983794 1.00518 1.05047 1.02253 0.957091 0.922798 0.936745 0.929243 0.984793 1.0192 1.04507 0.940585 0.967894 0.994962 0.985695 0.970655 0.99477 0.990051 0.995045 0.98896 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.00239473 0.129227 1.09553 2.1707 2.03917 1.94351 1.83242 1.62078 1.62724 1.30776 1.3112 0.980438 0.921088 0.99868 0.899738 0.848261 1.03756 1.2076 1.14612 1.00471 1.19792 1.12921 1.14847 1.19276 1.16209 1.03156 1.10259 1.07813 1.02043 0.969989 1.03441 1.09883 0.929818 1.07762 1.02944 1.04717 1.0009 0.97728 0.983734 1.08608 1.06226 1.15184 1.08629 0.973034 0.914327 0.93059 1.01353 1.07001 1.02261 0.944238 0.931246 1.00002 0.914517 0.975193 1.0106 1.00313 1.01247 1.03284 0.957851 0.982407 0.986833 0.991092 1.01177 1.01805 0.99008 0.980259 0.965011 1.02464 1.01715 0.973136 0.903382 0.917549 0.918827 0.900083 0.911692 0.903972 0.946789 0.941255 0.933858 0.904813 0.884389 0.944301 0.873899 0.922222 0.918071 0.890068 0.958887 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.22991 1.22771 1.91317 2.21253 1.82776 1.84175 1.63064 1.487 1.45328 1.14035 1.07299 1.08307 1.2078 1.13846 1.24703 1.1717 1.29901 1.30238 1.21696 1.20774 0.988399 0.971048 1.0107 1.2186 1.1953 1.24667 1.39809 1.25506 1.1127 1.12633 1.07149 1.12659 1.08239 1.00409 1.00643 1.06332 1.11236 1.10126 1.01238 1.09061 1.07654 1.01522 0.963409 0.92618 0.983443 0.952591 0.918186 0.94225 1.00362 1.05979 0.927141 0.904518 0.883246 0.956851 1.06116 1.01498 1.01304 1.03945 1.01208 0.951684 0.955612 0.967338 1.02349 0.933059 0.90555 0.916522 1.0151 0.981641 0.941164 0.954445 0.930146 0.972247 0.951874 0.907323 0.968912 0.976183 0.97009 0.937887 0.882053 0.886006 0.883966 0.944192 0.923617 0.922974 0.952252 0.957012 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.152062 1.27222 2.05987 2.35632 2.13866 2.08298 1.90566 1.65156 1.36295 1.22177 1.17245 1.03355 1.02363 1.0909 1.13811 1.11049 1.16923 1.26867 1.0942 1.10844 1.22133 1.17268 1.21852 1.10752 1.17563 1.18189 1.01528 1.07478 1.21335 1.21001 1.16671 1.0543 0.976178 0.968335 1.0474 1.00926 1.06318 1.07942 1.1201 0.9959 0.988079 0.90086 0.998509 0.991418 0.939187 0.985151 0.981841 0.882018 0.91097 0.945675 0.939552 0.895753 0.85428 0.922795 0.96292 0.999895 0.989224 0.943449 0.908236 0.981195 0.946624 0.943181 1.01018 1.05112 0.996326 0.956341 0.960624 0.98547 0.944725 0.984583 0.918359 0.942957 0.9514 0.96483 0.973058 0.991037 0.993493 0.973924 0.92765 0.93253 0.978777 0.940002 0.91544 0.934514 0.911906 0.889253 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0952337 1.23838 2.14745 2.39302 1.87543 1.7113 1.47106 1.40554 1.31035 1.38611 1.3681 1.24639 1.23687 1.29188 1.02779 1.07274 1.29361 1.19265 1.21944 1.22968 1.27071 1.14535 0.990877 0.971455 1.07519 0.973343 0.996712 1.06119 1.01543 1.02126 0.988805 1.06883 1.01184 0.938413 0.910255 0.990568 0.959646 0.97219 0.93432 0.996644 0.986977 0.953964 1.00378 0.988612 0.914307 0.864701 0.864535 0.860214 0.899667 0.903661 0.872329 0.862448 0.881876 0.880701 0.904913 1.00315 0.961947 0.940395 0.945005 1.00179 1.00262 0.994081 1.00729 0.973569 1.02128 0.982835 0.921982 0.931402 0.927219 0.901887 0.951664 0.923903 0.949401 0.977448 1.00971 0.973601 0.997145 0.982757 0.985895 1.00308 0.956041 1.04135 1.01224 1.00574 0.952032 1.03153 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.166854 1.42506 2.39076 2.17102 2.05416 1.65433 1.40575 1.23247 1.35368 1.39352 1.28528 1.34651 1.24402 1.23674 1.24239 1.1036 1.09015 0.953947 1.00135 1.22389 1.20767 1.27086 1.30365 1.22943 1.08211 0.986321 0.981174 1.19365 1.00172 0.938424 0.918689 0.97242 0.971408 0.869351 1.00276 1.02984 0.916416 0.956201 0.988022 1.0979 0.945431 0.954318 0.915588 0.906404 0.854183 0.866675 0.834504 0.853663 0.878974 0.903404 0.881316 0.930038 0.868806 0.957246 0.950299 0.968449 0.970655 0.96605 0.974837 0.988833 1.00262 0.96325 0.941095 0.971288 0.957452 0.98382 0.999956 0.995314 0.961396 0.94639 0.976415 0.975703 0.950765 0.960417 0.968285 0.953384 0.99262 0.966381 0.973189 1.00971 0.976901 0.969895 0.972609 0.933251 0.939403 0.973965 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.18891 1.20341 2.03943 2.13859 1.97907 1.93244 1.99656 1.63043 1.47053 1.38344 1.11799 1.19888 0.984148 0.987345 1.04976 1.19227 1.02327 0.995418 1.09487 0.960603 0.999128 1.07433 1.00374 0.945413 1.03111 0.960226 0.980741 0.93877 0.923487 0.928646 0.968547 0.935749 0.937155 0.991727 1.00578 1.02356 1.10654 1.04965 0.969824 0.864481 0.883176 0.900701 1.02457 1.0432 0.99424 0.954333 1.03496 0.980057 0.948793 0.918279 0.965265 0.958051 0.986338 0.989829 0.974098 0.941172 0.967075 0.986228 0.968025 0.963656 0.989184 0.960894 1.0043 0.990253 1.02585 1.04198 0.98803 0.974804 0.953465 0.905856 0.97471 0.991091 0.938029 0.928188 0.920125 0.956451 1.01463 1.05377 0.99945 0.983493 0.943427 0.95996 0.938234 0.954477 0.971918 1.0041 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.147132 0.951552 2.09074 2.46696 2.12144 1.66093 1.57247 1.50341 1.37847 1.29845 1.21055 1.19997 1.01104 0.981572 1.01657 0.945564 0.95592 1.13666 0.906329 1.02494 1.11023 0.872051 0.802763 0.886693 0.904489 0.952146 0.954322 0.972582 0.957449 0.941712 1.06584 1.08154 0.972846 0.956603 0.991046 1.02166 1.07485 1.08167 0.977369 0.950479 1.01051 0.922265 0.98596 1.01869 0.980046 0.944744 0.991236 0.987561 0.963548 1.00468 1.06563 1.11708 1.07319 1.04067 1.01124 1.03271 0.93579 0.909627 0.894478 0.938106 0.882931 0.926942 0.922405 0.991843 0.901255 0.927749 0.973426 0.992989 0.986896 0.984035 1.0049 0.994511 1.03447 1.0188 0.991776 0.983031 1.01684 1.06354 0.976665 0.995736 1.02364 1.02867 1.014 0.950573 1.02689 1.02057 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.0149671 0.235619 1.07941 2.1693 2.29485 2.10008 1.65993 1.61389 1.70185 1.39421 1.08323 1.13209 0.930572 1.15146 0.988788 1.01146 1.15646 1.1741 1.03062 1.04036 1.13762 1.11779 1.06022 1.00276 1.04426 1.00799 1.00524 0.979377 1.00503 0.998815 1.0347 0.967858 1.01054 0.976632 0.981978 1.05256 0.954016 0.912542 0.974474 0.99424 0.886505 0.897564 0.999519 1.0093 1.04398 1.08175 1.10554 1.09733 1.00475 0.941975 0.987879 0.98375 0.966332 1.04924 1.03742 0.983206 0.995364 1.00757 0.975776 0.997442 0.937358 1.01125 1.04089 1.01154 1.05318 1.01958 0.993975 1.00589 0.980113 0.9664 0.936464 0.938195 0.965199 0.954427 0.96247 0.978995 0.954815 0.925461 0.962001 1.04947 1.01899 1.02387 1.00547 0.99695 0.99442 0.986944 0.962861 
