#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        2472    0.735335    0.791607  0.00245847
        2473     0.73584    0.791585  0.00245758
        2474    0.736378    0.791562  0.00245669
        2475    0.736946     0.79154   0.0024558
        2476    0.737546    0.791519   0.0024549
        2477    0.738176    0.791497  0.00245401
        2478    0.738837    0.791476  0.00245311
        2479    0.739527    0.791455  0.00245221
        2480    0.740246    0.791434  0.00245131
        2481    0.740993    0.791414   0.0024504
        2482    0.741768    0.791394   0.0024495
        2483    0.742572    0.791374  0.00244859
        2484    0.743405    0.791355  0.00244768
        2485    0.744267    0.791336  0.00244677
        2486    0.745155    0.791317  0.00244585
        2487    0.746071    0.791299  0.00244494
        2488    0.747013    0.791281  0.00244402
        2489     0.74798    0.791264   0.0024431
        2490    0.748973    0.791247  0.00244218
        2491    0.749991     0.79123  0.00244125
        2492    0.751034    0.791214  0.00244033
        2493    0.752103    0.791199   0.0024394
        2494    0.753195    0.791183  0.00243847
        2495    0.754311    0.791169  0.00243754
        2496    0.755451    0.791154   0.0024366
        2497    0.756614     0.79114  0.00243567
        2498    0.757801    0.791127  0.00243473
        2499    0.759012    0.791114  0.00243379
        2500    0.760246    0.791102  0.00243284
        2501    0.761503     0.79109   0.0024319
        2502    0.762782    0.791079  0.00243095
        2503    0.764085    0.791068  0.00243001
        2504    0.765409    0.791058  0.00242906
        2505    0.766755    0.791048  0.00242811
        2506    0.768126    0.791039  0.00242716
        2507    0.769519     0.79103   0.0024262
        2508    0.770933    0.791022  0.00242525
        2509    0.772368    0.791015  0.00242429
        2510    0.773824    0.791008  0.00242334
        2511    0.775299    0.791002  0.00242238
        2512    0.776795    0.790996  0.00242142
        2513    0.778311    0.790991  0.00242046
        2514    0.779847    0.790987  0.00241951
        2515    0.781401    0.790983  0.00241855
        2516    0.782973     0.79098  0.00241759
        2517    0.784561    0.790977  0.00241663
        2518    0.786165    0.790975  0.00241567
        2519    0.787785    0.790974  0.00241471
        2520     0.78942    0.790973  0.00241375
        2521    0.791068    0.790973   0.0024128
        2522     0.79273    0.790974  0.00241184
        2523    0.794404    0.790975  0.00241088
        2524    0.796088    0.790977  0.00240993
        2525    0.797781     0.79098  0.00240898
        2526    0.799482    0.790983  0.00240802
        2527    0.801189    0.790987  0.00240708
        2528    0.802901    0.790992  0.00240613
        2529    0.804616    0.790998  0.00240518
        2530    0.806332    0.791004  0.00240424
        2531    0.808049     0.79101   0.0024033
        2532    0.809764    0.791018  0.00240236
        2533    0.811476    0.791026  0.00240143
        2534    0.813183    0.791035  0.00240049
        2535    0.814884    0.791044  0.00239957
        2536    0.816577    0.791054  0.00239864
        2537     0.81826    0.791065  0.00239772
        2538    0.819934    0.791076   0.0023968
        2539    0.821594    0.791088  0.00239589
        2540    0.823238    0.791101  0.00239498
        2541    0.824864    0.791114  0.00239407
        2542    0.826471    0.791128  0.00239317
        2543    0.828056    0.791143  0.00239227
        2544    0.829618    0.791158  0.00239138
        2545    0.831156    0.791173  0.00239049
        2546    0.832668     0.79119  0.00238961
        2547    0.834152    0.791207  0.00238873
        2548    0.835607    0.791224  0.00238786
        2549     0.83703    0.791242  0.00238699
        2550    0.838423     0.79126  0.00238612
        2551    0.839782    0.791279  0.00238526
        2552    0.841106    0.791299  0.00238441
        2553    0.842393    0.791319  0.00238356
        2554    0.843643    0.791339  0.00238271
        2555    0.844854     0.79136  0.00238187
        2556    0.846027    0.791382  0.00238104
        2557    0.847159    0.791404  0.00238021
        2558    0.848248    0.791426  0.00237938
        2559    0.849295    0.791448  0.00237856
        2560    0.850298    0.791471  0.00237774
        2561    0.851257    0.791495  0.00237693
        2562     0.85217    0.791518  0.00237612
        2563    0.853037    0.791542  0.00237531
        2564    0.853859    0.791567  0.00237451
        2565    0.854634    0.791591  0.00237371
        2566    0.855364    0.791616  0.00237291
        2567    0.856046    0.791641  0.00237212
        2568     0.85668    0.791667  0.00237133
        2569    0.857265    0.791692  0.00237055
        2570    0.857801    0.791718  0.00236977
        2571    0.858288    0.791744  0.00236899
        2572    0.858725     0.79177  0.00236821
        2573    0.859111    0.791796  0.00236743
        2574    0.859447    0.791822  0.00236666
        2575    0.859733    0.791849  0.00236589
        2576    0.859968    0.791875  0.00236512
        2577    0.860154    0.791902  0.00236435
        2578    0.860287    0.791928  0.00236358
        2579    0.860368    0.791955  0.00236281
        2580    0.860397    0.791981  0.00236204
        2581    0.860373    0.792008  0.00236128
        2582    0.860296    0.792034  0.00236051
        2583    0.860163    0.792061  0.00235974
        2584    0.859977    0.792087  0.00235898
        2585    0.859735    0.792113  0.00235821
        2586    0.859436    0.792139  0.00235744
        2587     0.85908    0.792165  0.00235667
        2588    0.858668    0.792191   0.0023559
        2589    0.858198    0.792216  0.00235513
        2590    0.857669    0.792241  0.00235436
        2591     0.85708    0.792266  0.00235358
        2592     0.85643    0.792291   0.0023528
        2593    0.855718    0.792316  0.00235202
        2594    0.854943     0.79234  0.00235124
        2595    0.854105    0.792364  0.00235045
        2596    0.853202    0.792387  0.00234966
        2597    0.852235     0.79241  0.00234887
        2598    0.851203    0.792433  0.00234808
        2599    0.850105    0.792455  0.00234728
        2600    0.848942    0.792477  0.00234648
        2601    0.847711    0.792498  0.00234567
        2602    0.846412    0.792518  0.00234486
        2603    0.845045    0.792539  0.00234405
        2604    0.843611    0.792558  0.00234323
        2605     0.84211    0.792577  0.00234241
        2606     0.84054    0.792596  0.00234158
        2607    0.838904    0.792613  0.00234075
        2608    0.837201    0.792631  0.00233991
        2609    0.835432    0.792647  0.00233908
        2610    0.833596    0.792663  0.00233823
        2611    0.831696    0.792678  0.00233738
        2612    0.829731    0.792692  0.00233653
        2613    0.827703    0.792705  0.00233568
        2614    0.825612    0.792718  0.00233482
        2615    0.823461     0.79273  0.00233395
        2616     0.82125     0.79274  0.00233309
        2617    0.818982     0.79275  0.00233222
        2618     0.81666     0.79276  0.00233134
        2619    0.814285    0.792768  0.00233047
        2620    0.811861    0.792775  0.00232959
        2621     0.80939    0.792781  0.00232871
        2622    0.806873    0.792787  0.00232783
        2623    0.804316    0.792791  0.00232694
        2624    0.801719    0.792795  0.00232606
        2625    0.799088    0.792797  0.00232518
        2626    0.796424    0.792798  0.00232429
        2627    0.793731    0.792799  0.00232341
        2628    0.791012    0.792798  0.00232252
        2629    0.788273    0.792796  0.00232164
        2630    0.785518    0.792794  0.00232076
        2631    0.782749     0.79279  0.00231988
        2632    0.779971    0.792785    0.002319
        2633    0.777189    0.792779  0.00231813
        2634    0.774405    0.792772  0.00231726
        2635    0.771624    0.792764  0.00231639
        2636    0.768852    0.792755  0.00231553
        2637    0.766091    0.792745  0.00231468
        2638    0.763348    0.792734  0.00231383
        2639    0.760625    0.792721  0.00231298
        2640    0.757928    0.792708  0.00231214
        2641     0.75526    0.792694  0.00231131
        2642    0.752627    0.792679  0.00231049
        2643    0.750033    0.792663  0.00230967
        2644     0.74748    0.792646  0.00230886
        2645    0.744974    0.792628  0.00230806
        2646    0.742518    0.792609  0.00230726
        2647    0.740117    0.792589  0.00230647
        2648    0.737776    0.792568   0.0023057
        2649    0.735497    0.792547  0.00230493
        2650    0.733285    0.792524  0.00230416
        2651    0.731143    0.792501  0.00230341
        2652    0.729075    0.792477  0.00230267
        2653    0.727085    0.792453  0.00230193
        2654    0.725175    0.792427   0.0023012
        2655    0.723349    0.792401  0.00230048
        2656    0.721609    0.792375  0.00229977
        2657    0.719958    0.792347  0.00229907
        2658    0.718398     0.79232  0.00229837
        2659    0.716932    0.792291  0.00229768
        2660    0.715561    0.792262    0.002297
        2661    0.714288    0.792233  0.00229632
        2662    0.713116    0.792203  0.00229565
        2663    0.712046    0.792173  0.00229499
        2664     0.71108    0.792143  0.00229433
        2665    0.710219    0.792112  0.00229367
        2666    0.709464    0.792081  0.00229302
        2667    0.708818     0.79205  0.00229238
        2668    0.708281    0.792018  0.00229173
        2669    0.707853    0.791987  0.00229109
        2670    0.707535    0.791955  0.00229045
        2671    0.707326    0.791924  0.00228981
        2672    0.707228    0.791892  0.00228917
        2673     0.70724     0.79186  0.00228854
        2674    0.707361    0.791829   0.0022879
        2675    0.707592    0.791797  0.00228726
        2676    0.707932    0.791766  0.00228662
        2677    0.708381    0.791735  0.00228598
        2678    0.708939    0.791704  0.00228533
        2679    0.709604    0.791673  0.00228469
        2680    0.710375    0.791643  0.00228403
        2681    0.711251    0.791613  0.00228338
        2682     0.71223    0.791583  0.00228272
        2683     0.71331    0.791554  0.00228206
        2684    0.714491    0.791525  0.00228139
        2685     0.71577    0.791497  0.00228071
        2686    0.717145    0.791469  0.00228003
        2687    0.718615    0.791442  0.00227934
        2688    0.720178    0.791416  0.00227865
        2689    0.721832     0.79139  0.00227795
        2690    0.723574    0.791365  0.00227724
        2691    0.725401     0.79134  0.00227653
        2692    0.727311    0.791316  0.00227581
        2693    0.729301    0.791293  0.00227508
        2694    0.731369    0.791271  0.00227434
        2695    0.733512     0.79125   0.0022736
        2696    0.735725    0.791229  0.00227285
        2697    0.738006    0.791209  0.00227209
        2698    0.740352     0.79119  0.00227133
        2699     0.74276    0.791173  0.00227056
        2700    0.745225    0.791155  0.00226978
        2701    0.747745    0.791139    0.002269
        2702    0.750316    0.791124  0.00226821
        2703    0.752935     0.79111  0.00226741
        2704    0.755597    0.791097  0.00226661
        2705    0.758299    0.791085  0.00226581
        2706    0.761038    0.791074  0.00226499
        2707    0.763809    0.791064  0.00226418
        2708    0.766608    0.791055  0.00226336
        2709    0.769433    0.791047  0.00226254
        2710    0.772278     0.79104  0.00226172
        2711    0.775141    0.791034  0.00226089
        2712    0.778016    0.791029  0.00226006
        2713    0.780901    0.791025  0.00225923
        2714     0.78379    0.791023   0.0022584
        2715    0.786682    0.791021  0.00225757
        2716    0.789572    0.791021  0.00225674
        2717    0.792455    0.791021  0.00225591
        2718    0.795329    0.791023  0.00225508
        2719    0.798189    0.791025  0.00225425
        2720    0.801031    0.791029  0.00225342
        2721    0.803851    0.791034   0.0022526
        2722    0.806645    0.791039  0.00225178
        2723    0.809409    0.791046  0.00225096
        2724     0.81214    0.791054  0.00225015
        2725    0.814835    0.791063  0.00224934
        2726    0.817488    0.791072  0.00224854
        2727    0.820097    0.791083  0.00224774
        2728     0.82266    0.791095  0.00224694
        2729    0.825171    0.791107  0.00224616
        2730    0.827629     0.79112  0.00224537
        2731    0.830031    0.791135   0.0022446
        2732    0.832375     0.79115  0.00224383
        2733    0.834656    0.791166  0.00224306
        2734    0.836873    0.791182   0.0022423
        2735    0.839022      0.7912  0.00224155
        2736      0.8411    0.791218  0.00224081
        2737    0.843104    0.791237  0.00224007
        2738    0.845033    0.791257  0.00223934
        2739    0.846885    0.791277  0.00223861
        2740    0.848657    0.791298  0.00223789
        2741    0.850348     0.79132  0.00223718
        2742    0.851957    0.791342  0.00223647
        2743    0.853481    0.791364  0.00223577
        2744    0.854919    0.791388  0.00223508
        2745     0.85627    0.791411  0.00223439
        2746    0.857532    0.791435   0.0022337
        2747    0.858704     0.79146  0.00223302
        2748    0.859785    0.791485  0.00223235
        2749    0.860775     0.79151  0.00223168
        2750    0.861672    0.791535  0.00223101
        2751    0.862476    0.791561  0.00223035
        2752    0.863188    0.791587  0.00222969
        2753    0.863806    0.791613  0.00222904
        2754    0.864332     0.79164  0.00222839
        2755    0.864765    0.791666  0.00222773
        2756    0.865105    0.791693  0.00222709
        2757    0.865353     0.79172  0.00222644
        2758     0.86551    0.791746  0.00222579
        2759    0.865575    0.791773  0.00222515
        2760    0.865549      0.7918   0.0022245
        2761    0.865435    0.791827  0.00222385
        2762    0.865232    0.791853  0.00222321
        2763    0.864941     0.79188  0.00222256
        2764    0.864564    0.791906  0.00222191
        2765    0.864101    0.791932  0.00222126
        2766    0.863553    0.791958  0.00222061
        2767    0.862922    0.791984  0.00221996
        2768    0.862212    0.792009   0.0022193
        2769    0.861424    0.792034  0.00221864
        2770    0.860558    0.792059  0.00221798
        2771    0.859617    0.792083  0.00221731
        2772    0.858605    0.792107  0.00221664
        2773    0.857521    0.792131  0.00221596
        2774    0.856369    0.792154  0.00221529
        2775     0.85515    0.792177  0.00221461
        2776    0.853866    0.792199  0.00221392
        2777     0.85252    0.792221  0.00221323
        2778    0.851115    0.792242  0.00221253
        2779    0.849652    0.792262  0.00221183
        2780    0.848135    0.792282  0.00221113
        2781    0.846565    0.792302  0.00221042
        2782    0.844945    0.792321  0.00220971
        2783    0.843279    0.792339  0.00220899
        2784    0.841571    0.792357  0.00220827
        2785    0.839821    0.792374  0.00220754
        2786    0.838033     0.79239  0.00220681
        2787     0.83621    0.792406  0.00220607
        2788    0.834354    0.792421  0.00220533
        2789    0.832469    0.792435  0.00220459
        2790    0.830557    0.792449  0.00220384
        2791    0.828621    0.792462  0.00220309
        2792    0.826664    0.792474  0.00220233
        2793    0.824688    0.792486  0.00220157
        2794    0.822696    0.792497  0.00220081
        2795    0.820691    0.792507  0.00220005
        2796    0.818675    0.792516  0.00219928
        2797    0.816651    0.792525  0.00219851
        2798    0.814622    0.792533  0.00219774
        2799     0.81259     0.79254  0.00219697
        2800    0.810559    0.792546  0.00219619
        2801    0.808529    0.792552  0.00219542
        2802    0.806503    0.792557  0.00219464
        2803    0.804484    0.792561  0.00219386
        2804    0.802473    0.792565  0.00219308
        2805    0.800474    0.792568   0.0021923
        2806    0.798488     0.79257  0.00219152
        2807    0.796517    0.792571  0.00219074
        2808    0.794563    0.792572  0.00218996
        2809    0.792629    0.792572  0.00218918
        2810    0.790717    0.792571   0.0021884
        2811    0.788829     0.79257  0.00218762
        2812    0.786967    0.792568  0.00218684
        2813    0.785132    0.792565  0.00218607
        2814    0.783326    0.792562  0.00218529
        2815    0.781551    0.792558  0.00218452
        2816    0.779809    0.792553  0.00218375
        2817    0.778101    0.792548  0.00218298
        2818     0.77643    0.792543  0.00218221
        2819    0.774798    0.792536  0.00218145
        2820    0.773207    0.792529  0.00218069
        2821    0.771658    0.792522  0.00217993
        2822    0.770154    0.792514  0.00217917
        2823    0.768697    0.792506  0.00217841
        2824    0.767288    0.792497  0.00217766
        2825    0.765928    0.792487  0.00217691
        2826     0.76462    0.792477  0.00217616
        2827    0.763365    0.792467  0.00217542
        2828    0.762167    0.792456  0.00217467
        2829    0.761025    0.792445  0.00217393
        2830    0.759943    0.792434  0.00217319
        2831    0.758922    0.792422  0.00217246
        2832    0.757964     0.79241  0.00217173
        2833    0.757069    0.792397    0.002171
        2834    0.756242    0.792385  0.00217027
        2835    0.755483    0.792372  0.00216954
        2836    0.754794    0.792358  0.00216882
        2837    0.754176    0.792345  0.00216809
        2838    0.753632    0.792331  0.00216737
        2839    0.753162    0.792317  0.00216665
        2840     0.75277    0.792304  0.00216593
        2841    0.752456     0.79229  0.00216522
        2842    0.752222    0.792275   0.0021645
        2843    0.752068    0.792261  0.00216379
        2844    0.751998    0.792247  0.00216307
        2845    0.752011    0.792233  0.00216236
        2846     0.75211    0.792219  0.00216164
        2847    0.752295    0.792205  0.00216093
        2848    0.752566    0.792191  0.00216022
        2849    0.752926    0.792177   0.0021595
        2850    0.753372    0.792164  0.00215879
        2851    0.753906     0.79215  0.00215807
        2852    0.754527    0.792137  0.00215736
        2853    0.755235    0.792124  0.00215664
        2854     0.75603    0.792111  0.00215592
        2855    0.756912    0.792099   0.0021552
        2856    0.757881    0.792087  0.00215448
        2857    0.758935    0.792075  0.00215376
        2858    0.760073    0.792064  0.00215303
        2859    0.761292    0.792053   0.0021523
        2860    0.762592    0.792043  0.00215158
        2861    0.763971    0.792033  0.00215085
        2862    0.765426    0.792024  0.00215012
        2863    0.766954    0.792015  0.00214938
        2864    0.768553    0.792007  0.00214865
        2865    0.770219       0.792  0.00214791
        2866     0.77195    0.791993  0.00214717
        2867    0.773741    0.791986  0.00214643
        2868    0.775589     0.79198  0.00214569
        2869    0.777491    0.791975  0.00214495
        2870    0.779443    0.791971  0.00214421
        2871     0.78144    0.791967  0.00214346
        2872    0.783481    0.791964  0.00214272
        2873    0.785558    0.791962  0.00214198
        2874    0.787667    0.791961  0.00214123
        2875    0.789802     0.79196  0.00214049
        2876    0.791957     0.79196  0.00213974
        2877    0.794127    0.791961    0.002139
        2878    0.796308    0.791962  0.00213826
        2879    0.798493    0.791964  0.00213751
        2880    0.800677    0.791967  0.00213677
        2881    0.802857    0.791971  0.00213604
        2882    0.805025    0.791976   0.0021353
        2883    0.807177    0.791981  0.00213456
        2884    0.809306    0.791987  0.00213383
        2885    0.811409    0.791994   0.0021331
        2886    0.813478    0.792001  0.00213238
        2887    0.815509    0.792009  0.00213165
        2888    0.817496    0.792018  0.00213093
        2889    0.819435    0.792028  0.00213022
        2890    0.821321    0.792038  0.00212951
        2891    0.823149    0.792049   0.0021288
        2892    0.824915     0.79206  0.00212809
        2893    0.826614    0.792072  0.00212739
        2894    0.828243    0.792084  0.00212669
        2895    0.829797    0.792097    0.002126
        2896    0.831272    0.792111   0.0021253
        2897    0.832666    0.792125  0.00212462
        2898    0.833974    0.792139  0.00212393
        2899    0.835194    0.792154  0.00212325
        2900    0.836324    0.792169  0.00212257
        2901    0.837362    0.792185   0.0021219
        2902    0.838303    0.792201  0.00212123
        2903    0.839147    0.792217  0.00212056
        2904    0.839892    0.792234  0.00211989
        2905    0.840535     0.79225  0.00211923
        2906    0.841076    0.792267  0.00211857
        2907    0.841514    0.792284   0.0021179
        2908    0.841849    0.792301  0.00211724
        2909    0.842079    0.792318  0.00211659
        2910    0.842204    0.792335  0.00211593
        2911    0.842224    0.792352  0.00211527
        2912     0.84214    0.792369  0.00211461
        2913    0.841952    0.792386  0.00211396
        2914    0.841661    0.792403   0.0021133
        2915    0.841267     0.79242  0.00211264
        2916    0.840772    0.792437  0.00211198
        2917    0.840177    0.792453  0.00211132
        2918    0.839484    0.792469  0.00211066
        2919    0.838692    0.792485  0.00210999
        2920    0.837806    0.792501  0.00210933
        2921    0.836826    0.792516  0.00210866
        2922    0.835757    0.792531  0.00210799
        2923    0.834598    0.792545  0.00210732
        2924    0.833354    0.792559  0.00210664
        2925    0.832027    0.792572  0.00210597
        2926    0.830618    0.792585  0.00210529
        2927    0.829132    0.792598  0.00210461
        2928    0.827572     0.79261  0.00210392
        2929     0.82594    0.792621  0.00210323
        2930    0.824241    0.792632  0.00210254
        2931    0.822477    0.792642  0.00210185
        2932    0.820651    0.792652  0.00210115
        2933    0.818769    0.792661  0.00210046
        2934    0.816832    0.792669  0.00209976
        2935    0.814845    0.792676  0.00209906
        2936    0.812813    0.792683  0.00209835
        2937    0.810739    0.792689  0.00209765
        2938    0.808626    0.792695  0.00209694
        2939    0.806479      0.7927  0.00209623
        2940    0.804301    0.792703  0.00209552
        2941    0.802098    0.792707  0.00209481
        2942    0.799873    0.792709   0.0020941
        2943     0.79763    0.792711  0.00209339
        2944    0.795373    0.792712  0.00209268
        2945    0.793106    0.792712  0.00209197
        2946    0.790832    0.792711  0.00209126
        2947    0.788557     0.79271  0.00209055
        2948    0.786284    0.792708  0.00208984
        2949    0.784018    0.792705  0.00208914
        2950    0.781763    0.792701  0.00208843
        2951    0.779523    0.792696  0.00208773
        2952    0.777303    0.792691  0.00208703
        2953    0.775106    0.792685  0.00208633
        2954    0.772937    0.792679  0.00208563
        2955    0.770798    0.792671  0.00208494
        2956    0.768695    0.792663  0.00208425
        2957    0.766633    0.792654  0.00208356
        2958    0.764615    0.792645  0.00208288
        2959    0.762644    0.792635   0.0020822
        2960    0.760725    0.792624  0.00208153
        2961    0.758862    0.792613  0.00208086
        2962    0.757059      0.7926  0.00208019
        2963    0.755318    0.792588  0.00207952
        2964    0.753643    0.792575  0.00207886
        2965    0.752036    0.792561  0.00207821
        2966    0.750502    0.792547  0.00207755
        2967    0.749044    0.792532  0.00207691
        2968    0.747665    0.792517  0.00207626
        2969    0.746369    0.792502  0.00207562
        2970    0.745159    0.792486  0.00207498
        2971    0.744036    0.792469  0.00207435
        2972    0.743004    0.792453  0.00207372
        2973    0.742065    0.792436  0.00207309
        2974     0.74122    0.792419  0.00207246
        2975    0.740474    0.792401  0.00207184
        2976    0.739827    0.792383  0.00207122
        2977    0.739281    0.792366   0.0020706
        2978    0.738839    0.792348  0.00206998
        2979    0.738502     0.79233  0.00206937
        2980     0.73827    0.792311  0.00206875
        2981    0.738143    0.792293  0.00206814
        2982    0.738123    0.792275  0.00206752
        2983     0.73821    0.792257  0.00206691
        2984    0.738403    0.792239   0.0020663
        2985    0.738705    0.792221  0.00206568
        2986    0.739113    0.792203  0.00206507
        2987    0.739627    0.792186  0.00206445
        2988    0.740246    0.792168  0.00206383
        2989     0.74097    0.792151  0.00206321
        2990    0.741796    0.792134  0.00206259
        2991    0.742724    0.792118  0.00206197
        2992    0.743751    0.792102  0.00206134
        2993    0.744874    0.792086  0.00206072
        2994    0.746091     0.79207  0.00206008
        2995      0.7474    0.792055  0.00205945
        2996    0.748798    0.792041  0.00205881
        2997    0.750282    0.792027  0.00205817
        2998    0.751847    0.792014  0.00205753
        2999    0.753492    0.792001  0.00205688
        3000    0.755211    0.791989  0.00205624
        3001    0.757002    0.791977  0.00205558
        3002     0.75886    0.791966  0.00205493
        3003     0.76078    0.791956  0.00205427
        3004    0.762758    0.791946  0.00205361
        3005     0.76479    0.791937  0.00205295
        3006     0.76687    0.791928  0.00205228
        3007    0.768995    0.791921  0.00205161
        3008    0.771158    0.791914  0.00205094
        3009    0.773355    0.791908  0.00205027
        3010    0.775579    0.791902  0.00204959
        3011    0.777828    0.791898  0.00204892
        3012    0.780094    0.791894  0.00204824
        3013    0.782374    0.791891  0.00204757
        3014    0.784661    0.791888  0.00204689
        3015     0.78695    0.791886  0.00204621
        3016    0.789235    0.791886  0.00204553
        3017    0.791512    0.791885  0.00204485
        3018    0.793774    0.791886  0.00204418
        3019    0.796017    0.791887   0.0020435
        3020    0.798236     0.79189  0.00204282
        3021    0.800425    0.791892  0.00204215
        3022     0.80258    0.791896  0.00204148
        3023    0.804696      0.7919  0.00204081
        3024    0.806769    0.791905  0.00204014
        3025    0.808795    0.791911  0.00203947
        3026    0.810768    0.791917  0.00203881
        3027    0.812686    0.791924  0.00203814
        3028    0.814545    0.791931  0.00203748
        3029     0.81634    0.791939  0.00203683
        3030    0.818068    0.791948  0.00203617
        3031    0.819728    0.791957  0.00203552
        3032    0.821316    0.791967  0.00203487
        3033    0.822827    0.791977  0.00203423
        3034    0.824261    0.791988  0.00203359
        3035    0.825613    0.791999  0.00203295
        3036    0.826882     0.79201  0.00203231
        3037    0.828066    0.792022  0.00203167
        3038    0.829163    0.792034  0.00203104
        3039    0.830173    0.792047  0.00203041
        3040    0.831095     0.79206  0.00202979
        3041    0.831928    0.792073  0.00202916
        3042     0.83267    0.792086  0.00202854
        3043    0.833321      0.7921  0.00202792
        3044    0.833882    0.792113   0.0020273
        3045    0.834353    0.792127  0.00202668
        3046    0.834733    0.792141  0.00202606
        3047    0.835024    0.792155  0.00202544
        3048    0.835227    0.792169  0.00202483
        3049    0.835345    0.792184  0.00202421
        3050    0.835376    0.792198   0.0020236
        3051    0.835322    0.792212  0.00202299
        3052    0.835185    0.792226  0.00202237
        3053    0.834968     0.79224  0.00202176
        3054    0.834672    0.792254  0.00202114
        3055    0.834299    0.792268  0.00202053
        3056    0.833852    0.792281  0.00201991
        3057    0.833334    0.792295   0.0020193
        3058    0.832747    0.792308  0.00201868
        3059    0.832094    0.792321  0.00201806
        3060     0.83138    0.792334  0.00201744
        3061    0.830606    0.792346  0.00201682
        3062    0.829777    0.792358   0.0020162
        3063    0.828896     0.79237  0.00201558
        3064    0.827967    0.792382  0.00201496
        3065    0.826994    0.792393  0.00201433
        3066    0.825981    0.792404   0.0020137
        3067    0.824932    0.792415  0.00201307
        3068    0.823851    0.792425  0.00201244
        3069    0.822743    0.792435  0.00201181
        3070    0.821611    0.792444  0.00201118
        3071    0.820458    0.792454  0.00201054
        3072    0.819289    0.792462  0.00200991
        3073    0.818108    0.792471  0.00200927
        3074     0.81692    0.792479  0.00200863
        3075    0.815728    0.792486    0.002008
        3076    0.814537    0.792493  0.00200736
        3077    0.813349      0.7925  0.00200671
        3078    0.812169    0.792506  0.00200607
        3079    0.810999    0.792512  0.00200543
        3080    0.809843    0.792518  0.00200479
        3081    0.808705    0.792523  0.00200414
        3082    0.807588    0.792528   0.0020035
        3083    0.806494    0.792533  0.00200285
        3084    0.805426    0.792537  0.00200221
        3085    0.804389    0.792541  0.00200156
        3086    0.803384    0.792544  0.00200092
        3087    0.802415    0.792548  0.00200027
        3088    0.801483     0.79255  0.00199963
        3089     0.80059    0.792553  0.00199898
        3090    0.799738    0.792555  0.00199834
        3091    0.798928    0.792557  0.00199769
        3092    0.798162    0.792559  0.00199705
        3093     0.79744    0.792561   0.0019964
        3094    0.796765    0.792562  0.00199576
        3095    0.796138    0.792563  0.00199511
        3096     0.79556    0.792564  0.00199447
        3097    0.795031    0.792565  0.00199382
        3098    0.794553    0.792566  0.00199318
        3099    0.794125    0.792566  0.00199254
        3100    0.793748    0.792567  0.00199189
        3101    0.793422    0.792567  0.00199125
        3102    0.793147    0.792567  0.00199061
        3103    0.792924    0.792567  0.00198997
        3104    0.792751    0.792567  0.00198933
        3105     0.79263    0.792567  0.00198869
        3106     0.79256    0.792567  0.00198805
        3107     0.79254    0.792567  0.00198741
        3108    0.792571    0.792567  0.00198677
        3109    0.792653    0.792567  0.00198613
        3110    0.792784    0.792567  0.00198549
        3111    0.792966    0.792567  0.00198485
        3112    0.793197    0.792568  0.00198421
        3113    0.793477    0.792568  0.00198358
        3114    0.793807    0.792568  0.00198294
        3115    0.794186    0.792569   0.0019823
        3116    0.794612     0.79257  0.00198167
        3117    0.795086     0.79257  0.00198103
        3118    0.795606    0.792571   0.0019804
        3119    0.796173    0.792572  0.00197976
        3120    0.796785    0.792574  0.00197913
        3121    0.797442    0.792575  0.00197849
        3122    0.798144    0.792577  0.00197786
        3123    0.798891    0.792579  0.00197723
        3124    0.799681    0.792581   0.0019766
        3125    0.800513    0.792584  0.00197597
        3126     0.80139    0.792587  0.00197534
        3127    0.802308     0.79259  0.00197471
        3128    0.803269    0.792593  0.00197408
        3129    0.804272    0.792597  0.00197345
        3130    0.805316    0.792601  0.00197282
        3131    0.806399    0.792606   0.0019722
        3132     0.80752     0.79261  0.00197157
        3133     0.80868    0.792615  0.00197095
        3134    0.809876    0.792621  0.00197033
        3135    0.811107    0.792627  0.00196971
        3136    0.812373    0.792633  0.00196909
        3137    0.813672     0.79264  0.00196848
        3138    0.815002    0.792647  0.00196786
        3139    0.816362    0.792655  0.00196725
        3140    0.817751    0.792663  0.00196664
        3141    0.819168    0.792671  0.00196603
        3142    0.820612     0.79268  0.00196543
        3143    0.822079    0.792689  0.00196482
        3144    0.823569    0.792699  0.00196422
        3145    0.825081    0.792709  0.00196363
        3146    0.826611     0.79272  0.00196303
        3147    0.828158    0.792731  0.00196244
        3148     0.82972    0.792743  0.00196185
        3149    0.831295    0.792755  0.00196127
        3150     0.83288    0.792768  0.00196068
        3151    0.834473    0.792781  0.00196011
        3152    0.836073    0.792795  0.00195953
        3153    0.837675    0.792809  0.00195896
        3154    0.839279    0.792824   0.0019584
        3155    0.840881    0.792839  0.00195784
        3156     0.84248    0.792855  0.00195728
        3157    0.844073    0.792871  0.00195673
        3158    0.845657    0.792888  0.00195618
        3159    0.847232    0.792905  0.00195563
        3160    0.848793    0.792923   0.0019551
        3161    0.850339    0.792941  0.00195456
        3162    0.851866     0.79296  0.00195403
        3163    0.853374    0.792979  0.00195351
        3164    0.854861    0.792998  0.00195299
        3165    0.856323    0.793018  0.00195247
        3166    0.857759    0.793039  0.00195196
        3167    0.859167     0.79306  0.00195146
        3168    0.860544    0.793081  0.00195096
        3169    0.861889    0.793103  0.00195047
