#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1519     1.05625    0.992289 0.000614156
        1520     1.05652    0.992331 0.000615204
        1521     1.05679    0.992373 0.000616257
        1522     1.05706    0.992416 0.000617316
        1523     1.05732    0.992458  0.00061838
        1524     1.05759    0.992501  0.00061945
        1525     1.05786    0.992544 0.000620524
        1526     1.05812    0.992587 0.000621604
        1527     1.05839     0.99263 0.000622688
        1528     1.05865    0.992673 0.000623778
        1529     1.05891    0.992717 0.000624872
        1530     1.05917     0.99276 0.000625972
        1531     1.05943    0.992804 0.000627075
        1532     1.05968    0.992847 0.000628184
        1533     1.05994    0.992891 0.000629297
        1534     1.06019    0.992935 0.000630414
        1535     1.06045    0.992979 0.000631536
        1536      1.0607    0.993023 0.000632662
        1537     1.06095    0.993067 0.000633792
        1538     1.06119    0.993111 0.000634925
        1539     1.06144    0.993156 0.000636063
        1540     1.06168      0.9932 0.000637204
        1541     1.06192    0.993245 0.000638349
        1542     1.06216     0.99329 0.000639498
        1543     1.06239    0.993334  0.00064065
        1544     1.06262    0.993379 0.000641805
        1545     1.06285    0.993424 0.000642962
        1546     1.06308    0.993469 0.000644123
        1547     1.06331    0.993514 0.000645287
        1548     1.06353     0.99356 0.000646453
        1549     1.06375    0.993605 0.000647622
        1550     1.06396     0.99365 0.000648793
        1551     1.06418    0.993696 0.000649966
        1552     1.06439    0.993741 0.000651142
        1553     1.06459    0.993787 0.000652319
        1554      1.0648    0.993833 0.000653498
        1555       1.065    0.993878 0.000654678
        1556      1.0652    0.993924  0.00065586
        1557     1.06539     0.99397 0.000657043
        1558     1.06558    0.994016 0.000658227
        1559     1.06577    0.994062 0.000659411
        1560     1.06595    0.994108 0.000660597
        1561     1.06613    0.994154 0.000661783
        1562      1.0663    0.994201 0.000662969
        1563     1.06648    0.994247 0.000664156
        1564     1.06664    0.994293 0.000665342
        1565     1.06681    0.994339 0.000666529
        1566     1.06697    0.994386 0.000667715
        1567     1.06712    0.994432   0.0006689
        1568     1.06728    0.994479 0.000670085
        1569     1.06742    0.994525 0.000671269
        1570     1.06757    0.994572 0.000672452
        1571     1.06771    0.994618 0.000673633
        1572     1.06784    0.994665 0.000674813
        1573     1.06798    0.994711 0.000675992
        1574      1.0681    0.994758 0.000677168
        1575     1.06823    0.994805 0.000678343
        1576     1.06834    0.994851 0.000679516
        1577     1.06846    0.994898 0.000680686
        1578     1.06857    0.994945 0.000681854
        1579     1.06867    0.994991 0.000683019
        1580     1.06877    0.995038 0.000684181
        1581     1.06887    0.995085  0.00068534
        1582     1.06896    0.995132 0.000686496
        1583     1.06905    0.995178 0.000687649
        1584     1.06913    0.995225 0.000688798
        1585     1.06921    0.995272 0.000689943
        1586     1.06929    0.995318 0.000691084
        1587     1.06935    0.995365 0.000692222
        1588     1.06942    0.995412 0.000693355
        1589     1.06948    0.995458 0.000694484
        1590     1.06954    0.995505 0.000695608
        1591     1.06959    0.995551 0.000696727
        1592     1.06963    0.995598 0.000697842
        1593     1.06968    0.995644 0.000698952
        1594     1.06972    0.995691 0.000700056
        1595     1.06975    0.995737 0.000701155
        1596     1.06978    0.995784 0.000702249
        1597      1.0698     0.99583 0.000703337
        1598     1.06982    0.995876  0.00070442
        1599     1.06984    0.995923 0.000705496
        1600     1.06985    0.995969 0.000706567
        1601     1.06986    0.996015 0.000707631
        1602     1.06986    0.996061 0.000708689
        1603     1.06986    0.996107  0.00070974
        1604     1.06985    0.996153 0.000710785
        1605     1.06984    0.996199 0.000711824
        1606     1.06983    0.996245 0.000712855
        1607     1.06981    0.996291  0.00071388
        1608     1.06978    0.996336 0.000714898
        1609     1.06976    0.996382 0.000715908
        1610     1.06973    0.996427 0.000716911
        1611     1.06969    0.996473 0.000717907
        1612     1.06965    0.996518 0.000718896
        1613     1.06961    0.996564 0.000719877
        1614     1.06956    0.996609  0.00072085
        1615     1.06951    0.996654 0.000721815
        1616     1.06945    0.996699 0.000722773
        1617     1.06939    0.996744 0.000723723
        1618     1.06933    0.996789 0.000724665
        1619     1.06926    0.996834 0.000725599
        1620     1.06919    0.996878 0.000726524
        1621     1.06912    0.996923 0.000727442
        1622     1.06904    0.996967 0.000728351
        1623     1.06896    0.997012 0.000729251
        1624     1.06888    0.997056 0.000730144
        1625     1.06879      0.9971 0.000731028
        1626      1.0687    0.997144 0.000731903
        1627      1.0686    0.997188  0.00073277
        1628     1.06851    0.997232 0.000733628
        1629     1.06841    0.997276 0.000734478
        1630      1.0683    0.997319 0.000735319
        1631      1.0682    0.997363 0.000736151
        1632     1.06809    0.997406 0.000736974
        1633     1.06798    0.997449 0.000737789
        1634     1.06786    0.997492 0.000738595
        1635     1.06774    0.997535 0.000739392
        1636     1.06762    0.997578  0.00074018
        1637      1.0675    0.997621 0.000740959
        1638     1.06738    0.997663  0.00074173
        1639     1.06725    0.997706 0.000742491
        1640     1.06712    0.997748 0.000743244
        1641     1.06699     0.99779 0.000743988
        1642     1.06685    0.997832 0.000744722
        1643     1.06672    0.997874 0.000745448
        1644     1.06658    0.997916 0.000746166
        1645     1.06644    0.997958 0.000746874
        1646      1.0663    0.997999 0.000747573
        1647     1.06616    0.998041 0.000748264
        1648     1.06601    0.998082 0.000748946
        1649     1.06587    0.998123 0.000749619
        1650     1.06572    0.998164 0.000750283
        1651     1.06557    0.998205 0.000750939
        1652     1.06542    0.998245 0.000751586
        1653     1.06527    0.998286 0.000752225
        1654     1.06512    0.998326 0.000752854
        1655     1.06497    0.998367 0.000753476
        1656     1.06482    0.998407 0.000754088
        1657     1.06467    0.998447 0.000754693
        1658     1.06451    0.998487 0.000755289
        1659     1.06436    0.998526 0.000755877
        1660     1.06421    0.998566 0.000756456
        1661     1.06406    0.998605 0.000757028
        1662      1.0639    0.998645 0.000757591
        1663     1.06375    0.998684 0.000758146
        1664      1.0636    0.998723 0.000758694
        1665     1.06345    0.998762 0.000759233
        1666      1.0633      0.9988 0.000759765
        1667     1.06315    0.998839 0.000760289
        1668       1.063    0.998877 0.000760806
        1669     1.06285    0.998916 0.000761315
        1670     1.06271    0.998954 0.000761817
        1671     1.06256    0.998992 0.000762311
        1672     1.06242     0.99903 0.000762798
        1673     1.06228    0.999068 0.000763279
        1674     1.06214    0.999105 0.000763752
        1675     1.06201    0.999143 0.000764219
        1676     1.06188     0.99918 0.000764679
        1677     1.06175    0.999218 0.000765133
        1678     1.06162    0.999255  0.00076558
        1679      1.0615    0.999292 0.000766021
        1680     1.06138    0.999329 0.000766456
        1681     1.06127    0.999366 0.000766886
        1682     1.06116    0.999403 0.000767309
        1683     1.06105    0.999439 0.000767727
        1684     1.06095    0.999476  0.00076814
        1685     1.06085    0.999512 0.000768547
        1686     1.06076    0.999548 0.000768949
        1687     1.06068    0.999585 0.000769347
        1688      1.0606    0.999621 0.000769739
        1689     1.06052    0.999657 0.000770128
        1690     1.06045    0.999693 0.000770512
        1691     1.06039    0.999729 0.000770892
        1692     1.06034    0.999765 0.000771268
        1693     1.06029      0.9998 0.000771641
        1694     1.06025    0.999836  0.00077201
        1695     1.06022    0.999872 0.000772376
        1696     1.06019    0.999907 0.000772739
        1697     1.06018    0.999943 0.000773099
        1698     1.06017    0.999978 0.000773457
        1699     1.06017     1.00001 0.000773813
        1700     1.06017     1.00005 0.000774166
        1701     1.06019     1.00008 0.000774518
        1702     1.06022     1.00012 0.000774868
        1703     1.06025     1.00016 0.000775217
        1704     1.06029     1.00019 0.000775566
        1705     1.06035     1.00023 0.000775913
        1706     1.06041     1.00026  0.00077626
        1707     1.06048      1.0003 0.000776606
        1708     1.06057     1.00033 0.000776953
        1709     1.06066     1.00037   0.0007773
        1710     1.06076      1.0004 0.000777647
        1711     1.06087     1.00044 0.000777995
        1712       1.061     1.00047 0.000778345
        1713     1.06113     1.00051 0.000778695
        1714     1.06127     1.00054 0.000779048
        1715     1.06142     1.00058 0.000779402
        1716     1.06159     1.00061 0.000779758
        1717     1.06176     1.00065 0.000780117
        1718     1.06194     1.00069 0.000780478
        1719     1.06213     1.00072 0.000780842
        1720     1.06234     1.00076 0.000781209
        1721     1.06255     1.00079  0.00078158
        1722     1.06277     1.00083 0.000781954
        1723       1.063     1.00087 0.000782332
        1724     1.06324      1.0009 0.000782715
        1725     1.06348     1.00094 0.000783101
        1726     1.06374     1.00097 0.000783492
        1727       1.064     1.00101 0.000783888
        1728     1.06427     1.00105 0.000784289
        1729     1.06455     1.00108 0.000784695
        1730     1.06484     1.00112 0.000785106
        1731     1.06514     1.00116 0.000785523
        1732     1.06544      1.0012 0.000785946
        1733     1.06575     1.00123 0.000786375
        1734     1.06606     1.00127  0.00078681
        1735     1.06638     1.00131 0.000787251
        1736     1.06671     1.00135 0.000787698
        1737     1.06704     1.00138 0.000788152
        1738     1.06738     1.00142 0.000788613
        1739     1.06772     1.00146  0.00078908
        1740     1.06806      1.0015 0.000789554
        1741     1.06841     1.00154 0.000790036
        1742     1.06877     1.00157 0.000790524
        1743     1.06912     1.00161  0.00079102
        1744     1.06948     1.00165 0.000791523
        1745     1.06984     1.00169 0.000792034
        1746     1.07021     1.00173 0.000792552
        1747     1.07057     1.00177 0.000793077
        1748     1.07094     1.00181  0.00079361
        1749     1.07131     1.00185  0.00079415
        1750     1.07168     1.00189 0.000794698
        1751     1.07205     1.00193 0.000795254
        1752     1.07242     1.00197 0.000795817
        1753     1.07279     1.00201 0.000796388
        1754     1.07316     1.00205 0.000796966
        1755     1.07353     1.00209 0.000797552
        1756      1.0739     1.00213 0.000798146
        1757     1.07426     1.00217 0.000798747
        1758     1.07463     1.00221 0.000799355
        1759     1.07499     1.00226 0.000799971
        1760     1.07536      1.0023 0.000800594
        1761     1.07572     1.00234 0.000801224
        1762     1.07607     1.00238 0.000801861
        1763     1.07643     1.00242 0.000802506
        1764     1.07678     1.00246 0.000803157
        1765     1.07713     1.00251 0.000803816
        1766     1.07748     1.00255 0.000804481
        1767     1.07782     1.00259 0.000805152
        1768     1.07816     1.00263 0.000805831
        1769      1.0785     1.00268 0.000806515
        1770     1.07883     1.00272 0.000807207
        1771     1.07916     1.00276 0.000807904
        1772     1.07948     1.00281 0.000808607
        1773      1.0798     1.00285 0.000809316
        1774     1.08011     1.00289 0.000810031
        1775     1.08042     1.00294 0.000810751
        1776     1.08073     1.00298 0.000811477
        1777     1.08103     1.00303 0.000812208
        1778     1.08133     1.00307 0.000812945
        1779     1.08162     1.00311 0.000813686
        1780     1.08191     1.00316 0.000814432
        1781     1.08219      1.0032 0.000815183
        1782     1.08246     1.00325 0.000815938
        1783     1.08274     1.00329 0.000816697
        1784       1.083     1.00334 0.000817461
        1785     1.08326     1.00338 0.000818228
        1786     1.08352     1.00343 0.000818999
        1787     1.08377     1.00347 0.000819774
        1788     1.08401     1.00352 0.000820552
        1789     1.08425     1.00356 0.000821334
        1790     1.08449     1.00361 0.000822118
        1791     1.08471     1.00365 0.000822906
        1792     1.08494      1.0037 0.000823696
        1793     1.08516     1.00374 0.000824488
        1794     1.08537     1.00379 0.000825283
        1795     1.08557     1.00383  0.00082608
        1796     1.08578     1.00388 0.000826879
        1797     1.08597     1.00392  0.00082768
        1798     1.08616     1.00397 0.000828482
        1799     1.08634     1.00402 0.000829286
        1800     1.08652     1.00406 0.000830091
        1801      1.0867     1.00411 0.000830898
        1802     1.08687     1.00415 0.000831705
        1803     1.08703      1.0042 0.000832513
        1804     1.08719     1.00425 0.000833321
        1805     1.08734     1.00429  0.00083413
        1806     1.08748     1.00434 0.000834939
        1807     1.08763     1.00438 0.000835748
        1808     1.08776     1.00443 0.000836557
        1809     1.08789     1.00448 0.000837366
        1810     1.08802     1.00452 0.000838175
        1811     1.08814     1.00457 0.000838982
        1812     1.08825     1.00461  0.00083979
        1813     1.08836     1.00466 0.000840596
        1814     1.08847     1.00471 0.000841401
        1815     1.08857     1.00475 0.000842205
        1816     1.08866      1.0048 0.000843008
        1817     1.08875     1.00485 0.000843809
        1818     1.08884     1.00489 0.000844609
        1819     1.08892     1.00494 0.000845407
        1820       1.089     1.00498 0.000846203
        1821     1.08907     1.00503 0.000846998
        1822     1.08914     1.00508  0.00084779
        1823      1.0892     1.00512  0.00084858
        1824     1.08926     1.00517 0.000849367
        1825     1.08931     1.00521 0.000850152
        1826     1.08936     1.00526 0.000850935
        1827     1.08941     1.00531 0.000851715
        1828     1.08945     1.00535 0.000852492
        1829     1.08949      1.0054 0.000853266
        1830     1.08953     1.00545 0.000854037
        1831     1.08956     1.00549 0.000854805
        1832     1.08959     1.00554  0.00085557
        1833     1.08961     1.00558 0.000856332
        1834     1.08963     1.00563 0.000857091
        1835     1.08965     1.00567 0.000857846
        1836     1.08967     1.00572 0.000858598
        1837     1.08968     1.00577 0.000859346
        1838     1.08969     1.00581  0.00086009
        1839      1.0897     1.00586 0.000860831
        1840      1.0897      1.0059 0.000861569
        1841      1.0897     1.00595 0.000862302
        1842      1.0897     1.00599 0.000863032
        1843      1.0897     1.00604 0.000863758
        1844     1.08969     1.00608  0.00086448
        1845     1.08969     1.00613 0.000865198
        1846     1.08968     1.00617 0.000865913
        1847     1.08967     1.00622 0.000866623
        1848     1.08966     1.00627 0.000867329
        1849     1.08964     1.00631 0.000868032
        1850     1.08963     1.00636  0.00086873
        1851     1.08962      1.0064 0.000869425
        1852      1.0896     1.00645 0.000870115
        1853     1.08958     1.00649 0.000870801
        1854     1.08956     1.00654 0.000871484
        1855     1.08954     1.00658 0.000872162
        1856     1.08953     1.00662 0.000872836
        1857     1.08951     1.00667 0.000873507
        1858     1.08949     1.00671 0.000874173
        1859     1.08947     1.00676 0.000874835
        1860     1.08945      1.0068 0.000875494
        1861     1.08943     1.00685 0.000876148
        1862      1.0894     1.00689 0.000876799
        1863     1.08938     1.00694 0.000877446
        1864     1.08937     1.00698 0.000878089
        1865     1.08935     1.00702 0.000878728
        1866     1.08933     1.00707 0.000879363
        1867     1.08931     1.00711 0.000879995
        1868     1.08929     1.00716 0.000880623
        1869     1.08927      1.0072 0.000881247
        1870     1.08926     1.00724 0.000881867
        1871     1.08924     1.00729 0.000882484
        1872     1.08922     1.00733 0.000883098
        1873     1.08921     1.00738 0.000883707
        1874      1.0892     1.00742 0.000884314
        1875     1.08918     1.00746 0.000884917
        1876     1.08917     1.00751 0.000885516
        1877     1.08916     1.00755 0.000886112
        1878     1.08915     1.00759 0.000886705
        1879     1.08914     1.00764 0.000887295
        1880     1.08913     1.00768 0.000887881
        1881     1.08913     1.00772 0.000888464
        1882     1.08912     1.00777 0.000889044
        1883     1.08911     1.00781 0.000889621
        1884     1.08911     1.00785 0.000890195
        1885     1.08911      1.0079 0.000890766
        1886      1.0891     1.00794 0.000891333
        1887      1.0891     1.00798 0.000891898
        1888      1.0891     1.00802  0.00089246
        1889      1.0891     1.00807 0.000893019
        1890      1.0891     1.00811 0.000893575
        1891      1.0891     1.00815 0.000894128
        1892      1.0891      1.0082 0.000894678
        1893      1.0891     1.00824 0.000895226
        1894      1.0891     1.00828 0.000895771
        1895     1.08911     1.00832 0.000896313
        1896     1.08911     1.00837 0.000896852
        1897     1.08911     1.00841 0.000897389
        1898     1.08911     1.00845 0.000897923
        1899     1.08912     1.00849 0.000898454
        1900     1.08912     1.00854 0.000898983
        1901     1.08913     1.00858 0.000899509
        1902     1.08913     1.00862 0.000900033
        1903     1.08913     1.00866 0.000900554
        1904     1.08914     1.00871 0.000901072
        1905     1.08914     1.00875 0.000901588
        1906     1.08914     1.00879 0.000902101
        1907     1.08915     1.00883 0.000902611
        1908     1.08915     1.00887 0.000903119
        1909     1.08916     1.00892 0.000903625
        1910     1.08916     1.00896 0.000904128
        1911     1.08916       1.009 0.000904628
        1912     1.08916     1.00904 0.000905126
        1913     1.08917     1.00908 0.000905622
        1914     1.08917     1.00913 0.000906114
        1915     1.08917     1.00917 0.000906605
        1916     1.08917     1.00921 0.000907093
        1917     1.08917     1.00925 0.000907578
        1918     1.08917     1.00929 0.000908061
        1919     1.08918     1.00934 0.000908541
        1920     1.08918     1.00938 0.000909019
        1921     1.08918     1.00942 0.000909495
        1922     1.08918     1.00946 0.000909968
        1923     1.08918      1.0095 0.000910438
        1924     1.08918     1.00954 0.000910907
        1925     1.08918     1.00958 0.000911373
        1926     1.08919     1.00963 0.000911836
        1927     1.08919     1.00967 0.000912297
        1928     1.08919     1.00971 0.000912756
        1929     1.08919     1.00975 0.000913212
        1930      1.0892     1.00979 0.000913667
        1931      1.0892     1.00983 0.000914118
        1932     1.08921     1.00987 0.000914568
        1933     1.08922     1.00991 0.000915016
        1934     1.08923     1.00995 0.000915461
        1935     1.08924        1.01 0.000915904
        1936     1.08925     1.01004 0.000916346
        1937     1.08926     1.01008 0.000916785
        1938     1.08927     1.01012 0.000917222
        1939     1.08929     1.01016 0.000917657
        1940     1.08931      1.0102 0.000918091
        1941     1.08933     1.01024 0.000918523
        1942     1.08935     1.01028 0.000918953
        1943     1.08938     1.01032 0.000919381
        1944     1.08941     1.01036 0.000919808
        1945     1.08944      1.0104 0.000920233
        1946     1.08948     1.01044 0.000920657
        1947     1.08951     1.01048 0.000921079
        1948     1.08955     1.01053   0.0009215
        1949      1.0896     1.01057  0.00092192
        1950     1.08965     1.01061 0.000922339
        1951      1.0897     1.01065 0.000922757
        1952     1.08976     1.01069 0.000923173
        1953     1.08982     1.01073 0.000923589
        1954     1.08988     1.01077 0.000924005
        1955     1.08995     1.01081 0.000924419
        1956     1.09002     1.01085 0.000924833
        1957      1.0901     1.01089 0.000925247
        1958     1.09019     1.01093  0.00092566
        1959     1.09027     1.01097 0.000926074
        1960     1.09037     1.01101 0.000926487
        1961     1.09047     1.01105   0.0009269
        1962     1.09057     1.01109 0.000927313
        1963     1.09068     1.01113 0.000927726
        1964     1.09079     1.01117  0.00092814
        1965     1.09091     1.01121 0.000928554
        1966     1.09104     1.01125 0.000928969
        1967     1.09117      1.0113 0.000929385
        1968      1.0913     1.01134 0.000929802
        1969     1.09145     1.01138 0.000930219
        1970     1.09159     1.01142 0.000930638
        1971     1.09175     1.01146 0.000931057
        1972      1.0919      1.0115 0.000931479
        1973     1.09207     1.01154 0.000931901
        1974     1.09224     1.01158 0.000932325
        1975     1.09242     1.01162 0.000932751
        1976      1.0926     1.01166 0.000933179
        1977     1.09279      1.0117 0.000933609
        1978     1.09298     1.01174  0.00093404
        1979     1.09318     1.01179 0.000934474
        1980     1.09338     1.01183 0.000934911
        1981     1.09359     1.01187 0.000935349
        1982      1.0938     1.01191  0.00093579
        1983     1.09402     1.01195 0.000936234
        1984     1.09425     1.01199 0.000936681
        1985     1.09448     1.01203  0.00093713
        1986     1.09472     1.01208 0.000937583
        1987     1.09496     1.01212 0.000938038
        1988      1.0952     1.01216 0.000938497
        1989     1.09545      1.0122 0.000938959
        1990      1.0957     1.01224 0.000939424
        1991     1.09596     1.01229 0.000939893
        1992     1.09622     1.01233 0.000940365
        1993     1.09649     1.01237 0.000940841
        1994     1.09676     1.01241 0.000941321
        1995     1.09703     1.01245 0.000941804
        1996     1.09731      1.0125 0.000942291
        1997     1.09759     1.01254 0.000942782
        1998     1.09788     1.01258 0.000943277
        1999     1.09816     1.01262 0.000943776
        2000     1.09845     1.01267  0.00094428
        2001     1.09874     1.01271 0.000944787
        2002     1.09904     1.01275 0.000945299
        2003     1.09934      1.0128 0.000945815
        2004     1.09964     1.01284 0.000946335
        2005     1.09994     1.01288 0.000946859
        2006     1.10024     1.01293 0.000947388
        2007     1.10054     1.01297 0.000947921
        2008     1.10085     1.01301 0.000948459
        2009     1.10116     1.01306 0.000949001
        2010     1.10147      1.0131 0.000949548
        2011     1.10177     1.01315 0.000950099
        2012     1.10208     1.01319 0.000950654
        2013     1.10239     1.01324 0.000951214
        2014      1.1027     1.01328 0.000951779
        2015     1.10302     1.01332 0.000952348
        2016     1.10333     1.01337 0.000952921
        2017     1.10364     1.01341 0.000953499
        2018     1.10395     1.01346 0.000954081
        2019     1.10425      1.0135 0.000954668
        2020     1.10456     1.01355 0.000955259
        2021     1.10487     1.01359 0.000955855
        2022     1.10518     1.01364 0.000956454
        2023     1.10548     1.01368 0.000957058
        2024     1.10579     1.01373 0.000957667
        2025     1.10609     1.01378 0.000958279
        2026     1.10639     1.01382 0.000958896
        2027     1.10669     1.01387 0.000959517
        2028     1.10698     1.01391 0.000960141
        2029     1.10728     1.01396  0.00096077
        2030     1.10757     1.01401 0.000961403
        2031     1.10786     1.01405 0.000962039
        2032     1.10815      1.0141  0.00096268
        2033     1.10843     1.01414 0.000963324
        2034     1.10871     1.01419 0.000963972
        2035     1.10899     1.01424 0.000964623
        2036     1.10927     1.01428 0.000965278
        2037     1.10954     1.01433 0.000965936
        2038     1.10981     1.01438 0.000966597
        2039     1.11007     1.01442 0.000967262
        2040     1.11034     1.01447  0.00096793
        2041      1.1106     1.01452 0.000968601
        2042     1.11085     1.01457 0.000969274
        2043      1.1111     1.01461 0.000969951
        2044     1.11135     1.01466 0.000970631
        2045      1.1116     1.01471 0.000971313
        2046     1.11184     1.01476 0.000971997
        2047     1.11207      1.0148 0.000972684
        2048     1.11231     1.01485 0.000973374
        2049     1.11253      1.0149 0.000974066
        2050     1.11276     1.01495  0.00097476
        2051     1.11298     1.01499 0.000975455
        2052     1.11319     1.01504 0.000976153
        2053      1.1134     1.01509 0.000976853
        2054     1.11361     1.01514 0.000977554
        2055     1.11381     1.01519 0.000978257
        2056     1.11401     1.01523 0.000978962
        2057      1.1142     1.01528 0.000979667
        2058     1.11439     1.01533 0.000980374
        2059     1.11458     1.01538 0.000981082
        2060     1.11476     1.01543 0.000981791
        2061     1.11493     1.01547 0.000982501
        2062      1.1151     1.01552 0.000983212
        2063     1.11526     1.01557 0.000983923
        2064     1.11542     1.01562 0.000984635
        2065     1.11558     1.01567 0.000985348
        2066     1.11573     1.01572  0.00098606
        2067     1.11587     1.01576 0.000986773
        2068     1.11601     1.01581 0.000987486
        2069     1.11615     1.01586 0.000988199
        2070     1.11628     1.01591 0.000988912
        2071     1.11641     1.01596 0.000989624
        2072     1.11653     1.01601 0.000990336
        2073     1.11664     1.01606 0.000991047
        2074     1.11675      1.0161 0.000991758
        2075     1.11686     1.01615 0.000992468
        2076     1.11696      1.0162 0.000993177
        2077     1.11705     1.01625 0.000993885
        2078     1.11714      1.0163 0.000994592
        2079     1.11722     1.01635 0.000995297
        2080      1.1173      1.0164 0.000996001
        2081     1.11738     1.01644 0.000996704
        2082     1.11744     1.01649 0.000997405
        2083     1.11751     1.01654 0.000998105
        2084     1.11757     1.01659 0.000998802
        2085     1.11762     1.01664 0.000999498
        2086     1.11767     1.01669  0.00100019
        2087     1.11771     1.01673  0.00100088
        2088     1.11774     1.01678  0.00100157
        2089     1.11778     1.01683  0.00100226
        2090      1.1178     1.01688  0.00100294
        2091     1.11782     1.01693  0.00100362
        2092     1.11784     1.01698   0.0010043
        2093     1.11785     1.01702  0.00100498
        2094     1.11785     1.01707  0.00100565
        2095     1.11785     1.01712  0.00100632
        2096     1.11784     1.01717  0.00100699
        2097     1.11783     1.01722  0.00100765
        2098     1.11781     1.01726  0.00100831
        2099     1.11779     1.01731  0.00100897
        2100     1.11776     1.01736  0.00100962
        2101     1.11773     1.01741  0.00101027
        2102     1.11769     1.01746  0.00101091
        2103     1.11764      1.0175  0.00101156
        2104     1.11759     1.01755  0.00101219
        2105     1.11753      1.0176  0.00101283
        2106     1.11747     1.01765  0.00101345
        2107     1.11741     1.01769  0.00101408
        2108     1.11733     1.01774   0.0010147
        2109     1.11725     1.01779  0.00101531
        2110     1.11717     1.01784  0.00101592
        2111     1.11708     1.01788  0.00101653
        2112     1.11699     1.01793  0.00101713
        2113     1.11689     1.01798  0.00101773
        2114     1.11678     1.01802  0.00101832
        2115     1.11667     1.01807  0.00101891
        2116     1.11655     1.01812  0.00101949
        2117     1.11643     1.01816  0.00102006
        2118      1.1163     1.01821  0.00102063
        2119     1.11617     1.01825   0.0010212
        2120     1.11603      1.0183  0.00102176
        2121     1.11588     1.01835  0.00102231
        2122     1.11573     1.01839  0.00102286
        2123     1.11558     1.01844   0.0010234
        2124     1.11542     1.01848  0.00102394
        2125     1.11525     1.01853  0.00102447
        2126     1.11508     1.01858  0.00102499
        2127     1.11491     1.01862  0.00102551
        2128     1.11472     1.01867  0.00102602
        2129     1.11454     1.01871  0.00102653
        2130     1.11435     1.01876  0.00102703
        2131     1.11415      1.0188  0.00102752
        2132     1.11395     1.01885  0.00102801
        2133     1.11375     1.01889  0.00102849
        2134     1.11354     1.01893  0.00102896
        2135     1.11332     1.01898  0.00102943
        2136      1.1131     1.01902  0.00102989
        2137     1.11288     1.01907  0.00103034
        2138     1.11265     1.01911  0.00103079
        2139     1.11242     1.01915  0.00103123
        2140     1.11218      1.0192  0.00103166
        2141     1.11195     1.01924  0.00103209
        2142      1.1117     1.01928  0.00103251
        2143     1.11146     1.01933  0.00103293
        2144      1.1112     1.01937  0.00103333
        2145     1.11095     1.01941  0.00103373
        2146      1.1107     1.01945  0.00103413
        2147     1.11044      1.0195  0.00103451
        2148     1.11017     1.01954  0.00103489
        2149     1.10991     1.01958  0.00103526
        2150     1.10964     1.01962  0.00103563
        2151     1.10937     1.01966  0.00103599
        2152      1.1091     1.01971  0.00103634
        2153     1.10883     1.01975  0.00103668
        2154     1.10856     1.01979  0.00103702
        2155     1.10828     1.01983  0.00103735
        2156       1.108     1.01987  0.00103768
        2157     1.10773     1.01991    0.001038
        2158     1.10745     1.01995  0.00103831
        2159     1.10717     1.01999  0.00103861
        2160     1.10689     1.02003  0.00103891
        2161     1.10662     1.02007   0.0010392
        2162     1.10634     1.02011  0.00103949
        2163     1.10607     1.02015  0.00103977
        2164     1.10579     1.02019  0.00104004
        2165     1.10552     1.02023   0.0010403
        2166     1.10525     1.02027  0.00104056
        2167     1.10498     1.02031  0.00104082
        2168     1.10471     1.02035  0.00104107
        2169     1.10445     1.02039  0.00104131
        2170     1.10419     1.02043  0.00104154
        2171     1.10393     1.02046  0.00104177
        2172     1.10368      1.0205    0.001042
        2173     1.10343     1.02054  0.00104222
        2174     1.10318     1.02058  0.00104243
        2175     1.10294     1.02062  0.00104264
        2176     1.10271     1.02065  0.00104284
        2177     1.10248     1.02069  0.00104304
        2178     1.10225     1.02073  0.00104323
        2179     1.10203     1.02077  0.00104342
        2180     1.10182      1.0208  0.00104361
        2181     1.10161     1.02084  0.00104379
        2182     1.10141     1.02088  0.00104396
        2183     1.10122     1.02092  0.00104413
        2184     1.10103     1.02095   0.0010443
        2185     1.10086     1.02099  0.00104446
        2186     1.10068     1.02102  0.00104462
        2187     1.10052     1.02106  0.00104477
        2188     1.10037      1.0211  0.00104492
        2189     1.10022     1.02113  0.00104507
        2190     1.10008     1.02117  0.00104521
        2191     1.09995     1.02121  0.00104536
        2192     1.09983     1.02124  0.00104549
        2193     1.09972     1.02128  0.00104563
        2194     1.09962     1.02131  0.00104576
        2195     1.09953     1.02135  0.00104589
        2196     1.09945     1.02138  0.00104602
        2197     1.09937     1.02142  0.00104615
        2198     1.09931     1.02146  0.00104627
        2199     1.09926     1.02149  0.00104639
        2200     1.09921     1.02153  0.00104651
        2201     1.09918     1.02156  0.00104663
        2202     1.09915      1.0216  0.00104675
        2203     1.09914     1.02163  0.00104687
        2204     1.09913     1.02167  0.00104698
        2205     1.09914      1.0217   0.0010471
        2206     1.09915     1.02174  0.00104721
        2207     1.09918     1.02177  0.00104732
        2208     1.09921     1.02181  0.00104744
        2209     1.09926     1.02184  0.00104755
        2210     1.09931     1.02188  0.00104766
        2211     1.09937     1.02191  0.00104777
        2212     1.09945     1.02195  0.00104789
        2213     1.09953     1.02198    0.001048
        2214     1.09962     1.02202  0.00104811
        2215     1.09972     1.02205  0.00104823
        2216     1.09982     1.02209  0.00104834
        2217     1.09994     1.02212  0.00104846
